time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
13.936263,0.0014,0.9872,0.0873,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.717,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.938366,-0.0725,0.9383,0.0416,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.717,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.939567,-0.1102,0.9772,0.0492,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.717,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.940737,-0.0908,1.0135,0.2089,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.717,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.941845,-0.0761,1.0383,0.276,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.717,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.943047,-0.0761,1.0383,0.276,0.7765,-0.0618,-2.8408,0.1067,3.1683,-0.6696,847.6818,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.958757,-0.0761,1.0383,0.276,0.7765,-0.0618,-2.8408,-0.0428,3.1438,-0.0132,847.6818,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.9676,-0.0761,1.0383,0.276,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6818,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.984019,-0.0761,1.0383,0.276,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.7625,-32.4938,4.8938,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.991392,-0.0761,1.0383,0.276,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.9125,-32.8688,0.5063,51.8349,-74.032,13.2522,43.82019115,-111.7828009,0.38
13.993996,-0.0761,1.0383,0.276,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.003431,0.0283,0.9959,0.2341,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.005168,0.0786,0.9552,0.21,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.006227,0.1366,0.9438,0.2082,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6498,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.021851,0.1366,0.9438,0.2082,-2.0984,0.0278,-1.3304,-0.0428,3.1438,-0.0132,847.6164,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.025848,0.1366,0.9438,0.2082,-2.0984,0.0278,-1.3304,0.3396,3.3126,0.3729,847.6164,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.036133,0.1366,0.9438,0.2082,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.6164,-31.9125,-32.8688,0.5063,45.4386,-75.4146,9.9011,43.82019115,-111.7828009,0.38
14.051205,0.1366,0.9438,0.2082,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.6164,-31.9125,-32.8688,0.5063,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.052799,0.1366,0.9438,0.2082,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.6164,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.062077,0.1366,0.9438,0.2082,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.5805,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.071305,0.1535,0.9925,0.1588,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.5805,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.072912,0.1093,1.0209,0.1789,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.5805,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.074056,0.089,0.9739,0.1535,-1.5565,0.3274,0.3007,0.3396,3.3126,0.3729,847.5805,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.095726,0.089,0.9739,0.1535,-1.5565,0.3274,0.3007,0.3036,2.6185,0.3292,847.5805,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.102052,0.089,0.9739,0.1535,-1.5565,0.3274,0.3007,0.3036,2.6185,0.3292,847.5554,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.106895,0.089,0.9739,0.1535,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-31.125,-33.2063,-3.9938,37.3503,-76.1422,7.5565,43.82019115,-111.7828009,0.38
14.11151,0.089,0.9739,0.1535,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-31.125,-33.2063,-3.9938,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.113921,0.089,0.9739,0.1535,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.137148,0.0535,0.9862,0.0855,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.138847,0.0803,0.9782,0.0746,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.139889,0.0735,0.9635,0.1024,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.141125,0.0525,0.9568,0.1478,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5554,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.142283,0.0525,0.9568,0.1478,0.1005,0.0369,-0.1418,0.3036,2.6185,0.3292,847.5622,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.166463,0.0525,0.9568,0.1478,0.1005,0.0369,-0.1418,0.2101,2.4793,0.3415,847.5622,-29.8125,-33.6,-8.4,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.173093,0.0525,0.9568,0.1478,0.1005,0.0369,-0.1418,0.2101,2.4793,0.3415,847.5622,-27.6563,-34.4062,-12.4125,27.4257,-76.5568,6.7874,43.82019115,-111.7828009,0.38
14.177559,0.0525,0.9568,0.1478,0.1005,0.0369,-0.1418,0.2101,2.4793,0.3415,847.5622,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.179721,0.0525,0.9568,0.1478,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5622,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.18363,0.0525,0.9568,0.1478,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5681,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.193801,0.0416,0.9893,0.1933,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5681,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.19538,0.071,0.9667,0.1618,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5681,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.204824,0.0637,0.9767,0.1641,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5681,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.22367,0.0637,0.9767,0.1641,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5759,-27.6563,-34.4062,-12.4125,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.230708,0.0637,0.9767,0.1641,-0.2595,0.0096,-0.8857,0.2101,2.4793,0.3415,847.5759,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.237377,0.0637,0.9767,0.1641,-0.2595,0.0096,-0.8857,0.4134,2.769,0.2934,847.5759,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.24606,0.0637,0.9767,0.1641,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5759,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.264006,0.0637,0.9767,0.1641,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.27161,0.0697,0.9425,0.1905,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.273114,0.1391,0.8884,0.1912,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.274304,0.1493,0.8711,0.1099,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-25.0125,-35.3438,-15.75,18.5967,-77.3716,5.8995,43.82019115,-111.7828009,0.38
14.292115,0.1493,0.8711,0.1099,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-25.0125,-35.3438,-15.75,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.29878,0.1493,0.8711,0.1099,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5837,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.30146,0.1493,0.8711,0.1099,-0.2281,-0.1108,-0.2154,0.4134,2.769,0.2934,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.303782,0.1493,0.8711,0.1099,-0.2281,-0.1108,-0.2154,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.317157,0.1493,0.8711,0.1099,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.337822,0.2274,0.882,0.0527,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.339447,0.1474,0.8869,0.0958,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.340243,0.1624,0.9074,0.1342,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.341191,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.5964,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.342042,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.6071,-21.8438,-36.0375,-18.825,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.349405,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.6071,-18.4688,-36.6188,-21.5063,9.1675,-78.5919,4.7015,43.82019115,-111.7828009,0.38
14.350138,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4877,3.1805,0.285,847.6071,-18.4688,-36.6188,-21.5063,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.374811,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4238,2.4644,0.1386,847.6071,-18.4688,-36.6188,-21.5063,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.38414,0.1306,0.9213,0.0831,0.2892,-0.5135,0.0784,0.4238,2.4644,0.1386,847.6159,-18.4688,-36.6188,-21.5063,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.385756,0.1306,0.9213,0.0831,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-18.4688,-36.6188,-21.5063,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.410093,0.1306,0.9213,0.0831,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-15.0938,-37.1625,-23.3625,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.415643,0.124,0.8838,0.0287,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-15.0938,-37.1625,-23.3625,357.6095,-79.7948,3.7765,43.82019115,-111.7828009,0.38
14.417785,0.124,0.8838,0.0287,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.418951,0.0964,0.8746,0.0018,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.420048,0.1167,0.9146,-0.0464,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6159,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.421449,0.1167,0.9146,-0.0464,1.1571,-0.7956,-0.4352,0.4238,2.4644,0.1386,847.6164,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.444656,0.1167,0.9146,-0.0464,1.1571,-0.7956,-0.4352,-0.0405,2.4112,-0.2168,847.6164,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.45468,0.1167,0.9146,-0.0464,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6164,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.461371,0.1167,0.9146,-0.0464,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-15.0938,-37.1625,-23.3625,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.468843,0.1167,0.9146,-0.0464,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,346.9857,-81.0058,3.6467,43.82019115,-111.7828009,0.38
14.47051,0.1167,0.9146,-0.0464,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.475967,0.0729,0.9565,-0.0534,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.477704,-0.0034,0.9992,-0.0071,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.478753,-0.0195,0.9837,0.1094,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.479928,-0.1688,0.9909,0.248,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6315,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.50226,-0.1688,0.9909,0.248,0.8735,-0.6626,-1.1415,-0.0405,2.4112,-0.2168,847.6611,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.514296,-0.1688,0.9909,0.248,0.8735,-0.6626,-1.1415,-0.3525,2.8369,-0.4016,847.6611,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.523932,-0.1688,0.9909,0.248,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.6611,-11.3813,-37.6313,-24.5813,339.5966,-81.3419,1.6327,43.82019115,-111.7828009,0.38
14.528868,-0.1688,0.9909,0.248,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.6611,-11.3813,-37.6313,-24.5813,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.530133,-0.1688,0.9909,0.248,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.6611,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.540902,-0.1688,0.9909,0.248,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.673,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.54469,-0.2732,1.0456,0.3196,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.673,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.545985,-0.2254,1.0549,0.2711,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.673,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.547158,-0.3124,1.0527,0.2338,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.673,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.582799,-0.3124,1.0527,0.2338,0.5009,0.1162,-1.3772,-0.3525,2.8369,-0.4016,847.6735,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.588081,-0.3124,1.0527,0.2338,0.5009,0.1162,-1.3772,-0.1529,2.3563,0.2379,847.6735,-7.3313,-38.025,-25.3688,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.592288,-0.3124,1.0527,0.2338,0.5009,0.1162,-1.3772,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.596024,-0.3124,1.0527,0.2338,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,332.4775,-81.2647,-1.1764,43.82019115,-111.7828009,0.38
14.597369,-0.3124,1.0527,0.2338,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.609173,-0.2852,1.0658,0.1835,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.610731,-0.2415,1.0031,0.1881,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.61185,-0.2199,0.9925,0.3036,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6735,-3.0375,-38.4,-25.6313,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.621582,-0.2199,0.9925,0.3036,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6845,-3.0375,-38.4,-25.6313,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.650145,-0.2199,0.9925,0.3036,-1.8374,0.6359,1.0599,-0.1529,2.3563,0.2379,847.6845,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.655149,-0.2199,0.9925,0.3036,-1.8374,0.6359,1.0599,0.26,2.2897,0.6485,847.6845,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.662162,-0.2199,0.9925,0.3036,-1.8374,0.6359,1.0599,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.663612,-0.2199,0.9925,0.3036,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.676445,-0.1889,1.0512,0.2888,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.681269,-0.1176,1.054,0.1835,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.682401,-0.0382,1.0108,0.1478,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.683444,-0.0232,0.988,0.1702,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6806,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.702027,-0.0232,0.988,0.1702,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6835,1.125,-38.7375,-25.35,326.0604,-79.949,-2.6495,43.82019115,-111.7828009,0.38
14.709882,-0.0232,0.988,0.1702,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6835,1.125,-38.7375,-25.35,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.711451,-0.0232,0.988,0.1702,-2.0472,0.467,0.7645,0.26,2.2897,0.6485,847.6835,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.722817,-0.0232,0.988,0.1702,-2.0472,0.467,0.7645,0.3741,2.5116,0.3388,847.6835,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.733647,-0.0232,0.988,0.1702,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6835,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.741894,-0.0232,0.988,0.1702,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.743106,-0.0325,1.0429,0.1828,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.744202,-0.1116,1.0889,0.0886,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.7455,-0.1169,1.0938,0.0389,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,5.1375,-39.2438,-24.4688,318.7159,-80.9111,-3.0463,43.82019115,-111.7828009,0.38
14.768722,-0.1169,1.0938,0.0389,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,5.1375,-39.2438,-24.4688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.770447,-0.1169,1.0938,0.0389,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6791,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.781892,-0.1169,1.0938,0.0389,-0.4121,0.4211,0.7524,0.3741,2.5116,0.3388,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.792902,-0.1169,1.0938,0.0389,-0.4121,0.4211,0.7524,0.0696,1.985,0.1496,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.80414,-0.1169,1.0938,0.0389,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.811275,-0.1623,1.0593,0.0032,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.812908,-0.106,1.0254,0.0557,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.8141,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6694,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.821972,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6652,8.7375,-39.8438,-22.9688,309.1404,-82.054,-3.5055,43.82019115,-111.7828009,0.38
14.831275,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6652,8.7375,-39.8438,-22.9688,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.832945,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,0.0696,1.985,0.1496,847.6652,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.863479,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,-0.1123,1.7457,0.1096,847.6652,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.869366,-0.1641,1.0027,0.0232,-0.1003,0.6433,-0.001,-0.1123,1.7457,0.1096,847.6813,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.874811,-0.1641,1.0027,0.0232,-0.6481,0.2351,-0.7126,-0.1123,1.7457,0.1096,847.6813,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.87612,-0.1893,0.9923,0.049,-0.6481,0.2351,-0.7126,-0.1123,1.7457,0.1096,847.6813,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
14.877521,-0.1184,0.9988,0.1544,-0.6481,0.2351,-0.7126,-0.1123,1.7457,0.1096,847.6813,11.925,-40.125,-21.225,302.1289,-82.4605,-3.8369,43.82019115,-111.7828009,0.38
