"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.290950121E1,-2.822445879E-1,-4.369267577E-1,9.569073665E-1
5.291952421E1,-9.137609815E-1,-1.050838208E-1,1.512190540E0
5.292954821E1,-1.401434920E0,1.160251307E-1,1.902005696E0
5.293957121E1,-1.484313062E0,2.225289479E-1,1.595714507E0
5.294959421E1,-1.404837268E0,3.725068134E-1,1.226313150E0
5.295961821E1,-1.229911819E0,4.639917648E-1,1.248444861E0
5.296964121E1,-1.074238765E0,3.232843673E-1,1.265338637E0
5.297966521E1,-5.574157260E-1,3.015701473E-3,1.120358094E0
5.298968821E1,6.909091942E-2,-1.167630494E-1,7.233830220E-1
5.299971221E1,7.281857787E-1,5.241239458E-2,5.368375468E-1
5.300973521E1,1.266090881E0,1.356068712E-1,2.604829323E-1
5.301975921E1,1.103398537E0,3.202607721E-2,1.289322746E-1
5.302978221E1,4.941707066E-1,3.757186890E-2,3.321662879E-1
5.303980621E1,-7.642142750E-2,2.111102128E-1,1.539706367E-1
5.304982921E1,-2.726757657E-1,4.609532592E-1,-1.857368052E-2
5.305985321E1,-3.202744400E-1,2.441496125E-1,1.781167138E-1
5.306987621E1,-2.874304104E-1,-2.192328724E-1,3.318078536E-1
5.307990021E1,2.468467869E-1,-5.205819950E-1,-6.170332789E-2
5.308992321E1,6.269475254E-1,-6.043252328E-1,-2.758599401E-1
5.309994721E1,5.811619996E-1,-5.800394073E-1,-2.447679555E-1
5.310997021E1,4.156526868E-1,-5.249124429E-1,-7.143660307E-2
5.311999421E1,2.338418484E-1,-4.432844353E-1,1.390081966E-1
5.313001721E1,-1.065154019E-1,-3.528856042E-1,2.584527791E-2
5.314004021E1,-6.270518982E-1,-2.575841752E-1,-1.529397726E-2
5.315006421E1,-9.116100101E-1,-1.079770231E-1,7.090017951E-1
5.316008721E1,-6.929783776E-1,4.932126403E-2,1.102995957E0
5.317011121E1,-4.508283667E-1,3.493652880E-2,9.232332516E-1
5.318013421E1,-6.829993732E-1,-1.596118842E-1,9.521220052E-1
5.319015821E1,-9.892569409E-1,-5.697828063E-1,1.462707308E0
5.320018121E1,-9.834606691E-1,-9.203687006E-1,1.648382717E0
5.321020521E1,-6.646231093E-1,-1.063927200E0,1.392724907E0
5.322022821E1,3.681959719E-2,-1.001136144E0,1.508069422E0
5.323025221E1,8.697811490E-1,-8.125654860E-1,1.543940921E0
5.324027521E1,1.439255003E0,-7.673790805E-1,9.352802700E-1
5.325029921E1,1.470324183E0,-8.386215560E-1,2.052144653E-1
5.326032221E1,1.049024767E0,-9.685371861E-1,-7.329835653E-2
5.327034621E1,-1.701536977E0,-1.579275060E0,-4.244376898E-2
5.328036921E1,-3.253874061E0,-1.729582270E0,-4.639145815E-1
5.329039321E1,-1.873063587E0,-1.409032792E0,1.831751400E-1
5.330041621E1,-5.978598203E-1,-1.247006885E0,8.101171106E-1
5.331044021E1,5.020691255E-1,-1.025669892E0,2.861545479E-1
5.332046321E1,6.610956303E-1,-1.165249507E0,-7.517706692E-2
5.333048621E1,1.996804411E-1,-1.327990821E0,5.861857080E-1
5.334051021E1,-4.387367633E-1,-1.432328684E0,1.241936910E0
5.335053321E1,-4.281351401E-1,-1.235955793E0,1.217000290E0
5.336055721E1,-4.204336261E-1,-9.314583836E-1,1.467645866E0
5.337058021E1,-4.487575753E-1,-6.146615021E-1,1.398655154E0
5.338060421E1,-1.086373565E-1,-6.172905564E-1,9.478465211E-1
5.339062721E1,-1.088345538E-1,-8.709613363E-1,9.471857858E-1
5.340065121E1,-2.478859102E-1,-1.007641318E0,4.584883654E-1
5.341067421E1,-5.645543357E-1,-9.697675864E-1,-2.617617184E-1
5.342069821E1,-1.014845818E0,-8.255043510E-1,-6.859158182E-1
5.343072079E1,-1.112168922E0,-8.608140783E-1,-6.931219268E-1
5.344074479E1,-8.946415365E-1,-7.983390641E-1,-3.842760891E-1
5.345076779E1,-7.070435625E-1,-6.006021644E-1,-3.659257722E-1
5.346079179E1,-7.424746196E-1,-6.233462253E-1,-3.441074717E-1
5.347081479E1,-8.887919819E-1,-8.550895080E-1,-2.905329430E-1
5.348083879E1,-1.316983584E0,-1.165225534E0,-1.284492946E-1
5.349086179E1,-1.927229415E0,-1.612906637E0,-5.004251808E-1
5.350088579E1,-2.284505840E0,-2.022729942E0,-1.140968360E0
5.351090879E1,-2.253190492E0,-2.118278708E0,-1.360138375E0
5.352093279E1,-1.993523538E0,-2.008504982E0,-1.184346514E0
5.353095579E1,-1.388232199E0,-1.837698311E0,-9.676019239E-1
5.354097879E1,-7.619996421E-1,-1.659037368E0,-1.389065135E0
5.355100279E1,-6.008869969E-1,-1.674084885E0,-1.894089736E0
5.356102579E1,-6.447278850E-1,-1.524851370E0,-2.126049950E0
5.357104979E1,-8.456551717E-1,-1.257325758E0,-2.214838166E0
5.358107279E1,-1.100226715E0,-1.379444711E0,-1.961448491E0
5.359109679E1,-8.631557420E-1,-1.558784809E0,-1.743809277E0
5.360111979E1,-6.452803007E-1,-1.918113021E0,-1.811211301E0
5.361114379E1,-5.673084839E-1,-1.980216591E0,-1.800901490E0
5.362116679E1,-7.648771300E-1,-1.978916755E0,-1.654302438E0
5.363119079E1,-9.825172940E-1,-2.052520482E0,-1.622079602E0
5.364121379E1,-8.314164707E-1,-2.001972180E0,-1.706268983E0
5.365123779E1,-8.570837740E-1,-1.999047549E0,-1.596365887E0
5.366126079E1,-9.087747683E-1,-2.057681381E0,-1.243872339E0
5.367128479E1,-1.079868464E0,-2.033312087E0,-1.093681927E0
5.368130779E1,-1.109563549E0,-2.012729741E0,-1.040973371E0
5.369133179E1,-9.358057885E-1,-2.079199866E0,-8.178962463E-1
5.370135479E1,-7.479347496E-1,-1.893180055E0,-6.661270863E-1
5.371137879E1,-3.166459503E-1,-1.732322714E0,-6.544472730E-1
5.372140179E1,4.524253875E-2,-2.109950665E0,-1.404260879E0
5.373142579E1,1.587698121E-1,-2.443888513E0,-2.619768959E0
5.374144879E1,5.074414010E-1,-2.374145702E0,-3.360978972E0
5.375147179E1,7.324208439E-1,-2.320590031E0,-3.680131697E0
5.376149579E1,2.732148059E-1,-2.163523732E0,-3.532600014E0
5.377151879E1,-5.530921485E-1,-2.008073457E0,-3.090495547E0
5.378154279E1,-1.340029508E0,-2.000539028E0,-2.387555560E0
5.379156579E1,-1.720902810E0,-1.996572130E0,-1.725870019E0
5.380158979E1,-1.856495501E0,-1.915226836E0,-1.192686982E0
5.381161279E1,-1.764914071E0,-1.816128371E0,-9.717861915E-1
5.382163679E1,-1.566269976E0,-1.714125009E0,-7.887320888E-1
5.383165979E1,-1.475200030E0,-1.634423952E0,-6.719900894E-1
5.384168379E1,-1.336163182E0,-1.585544006E0,-7.222568482E-1
5.385170679E1,-1.094773163E0,-1.568410349E0,-7.912335277E-1
5.386173079E1,-8.354264912E-1,-1.480088010E0,-7.919053727E-1
5.387175379E1,-6.736064060E-1,-1.349750942E0,-8.231558168E-1
5.388177779E1,-6.607855086E-1,-1.191549260E0,-9.050039721E-1
5.389180079E1,-6.827166604E-1,-8.719388446E-1,-1.072329649E0
5.390182479E1,-7.032519355E-1,-5.582838182E-1,-9.781655037E-1
5.391184779E1,-7.654524229E-1,-2.339834972E-1,-6.362068838E-1
5.392187179E1,-9.348602937E-1,-3.213176563E-2,-2.975098407E-1
5.393189479E1,-1.046504106E0,3.953828752E-2,-5.282725453E-2
5.394191879E1,-7.659393498E-1,2.099596269E-1,6.860070348E-2
5.395194179E1,-4.689159974E-1,4.411981487E-1,2.798161662E-1
5.396196579E1,-2.765766625E-1,7.603561360E-1,5.563304096E-1
5.397198879E1,-2.042178074E-1,1.130322261E0,5.410118741E-1
5.398201179E1,-3.076597300E-1,1.172955407E0,6.033671665E-1
5.399203579E1,-1.878413643E-1,1.092110341E0,7.177106380E-1
5.400205879E1,-4.546283260E-2,6.420228899E-1,8.167887837E-1
5.401208279E1,-2.399654911E-1,4.998850442E-2,9.307130098E-1
5.402210579E1,-2.109526303E-1,-6.020000875E-2,5.890830034E-1
5.403212979E1,4.125356823E-3,1.128415411E-1,4.208176786E-1
5.404215279E1,2.409394911E-1,1.926989387E-1,4.991159892E-1
5.405217679E1,6.407425690E-1,2.223895649E-1,6.192353404E-1
5.406219979E1,1.203269127E0,3.409008586E-1,6.127461004E-1
5.407222379E1,1.553869347E0,4.199480514E-1,7.324011827E-1
5.408224679E1,1.674639347E0,4.020886083E-1,8.293281376E-1
5.409227079E1,1.565665958E0,2.057811335E-1,9.174907011E-1
5.410229379E1,1.449466873E0,1.004796501E-1,7.727610040E-1
5.411231779E1,1.312901789E0,-1.746795742E-1,8.175676328E-1
5.412234079E1,1.111542685E0,-4.520255110E-1,9.978565872E-1
5.413236479E1,8.465623672E-1,-5.555880325E-1,1.016136153E0
5.414238779E1,5.523719908E-1,-3.950949729E-1,8.712620294E-1
5.415241179E1,2.613721476E-1,-7.290549673E-2,7.830532730E-1
5.416243479E1,3.319664593E-1,3.144547062E-1,6.650927138E-1
5.417245879E1,6.139636369E-1,6.001631116E-1,5.839193273E-1
5.418248179E1,9.383632144E-1,7.148480605E-1,8.082828391E-1
5.419250579E1,1.286009567E0,7.657459532E-1,1.196064334E0
5.420252879E1,1.672307039E0,8.239975966E-1,1.372716905E0
5.421255279E1,1.838931635E0,6.832366240E-1,1.436700647E0
5.422257579E1,1.517750072E0,3.684379553E-1,1.605882815E0
5.423259879E1,8.953547506E-1,2.444875816E-1,1.659736256E0
5.424262279E1,3.104973838E-1,1.653216172E-1,1.493910974E0
5.425264579E1,6.839780509E-2,1.725541844E-1,1.227331735E0
5.426266979E1,1.208506916E-1,1.984503331E-1,1.036528902E0
5.427269279E1,2.670182191E-1,1.945500941E-1,9.453146768E-1
5.428271679E1,3.508181749E-1,1.107983047E-1,8.949643028E-1
5.429273979E1,3.583444186E-1,4.697017170E-2,8.423475480E-1
5.430276379E1,4.112104109E-1,3.515572630E-2,6.861368430E-1
5.431278679E1,4.446276869E-1,1.565840498E-2,6.562295043E-1
5.432281079E1,4.893949932E-1,-4.643058334E-2,6.501209182E-1
5.433283379E1,4.982937245E-1,-1.770810257E-1,6.031894112E-1
5.434285779E1,4.454617922E-1,-3.703229880E-1,6.425739169E-1
5.435288079E1,4.062255134E-1,-4.845839772E-1,8.236083913E-1
5.436290479E1,3.125936106E-1,-5.316022788E-1,9.640666974E-1
5.437292779E1,1.009724973E-1,-5.100134085E-1,1.010442134E0
5.438295179E1,-2.694116306E-1,-3.376722089E-1,9.177473938E-1
5.439297479E1,-6.456235322E-1,-7.118308973E-2,8.808421075E-1
5.440299879E1,-5.763435285E-1,1.365219970E-1,9.286600524E-1
5.441302179E1,-5.913856369E-1,4.964582104E-1,1.048791098E0
5.442304579E1,-4.911414103E-1,8.857292104E-1,1.000750959E0
5.443306954E1,-1.539995804E-1,1.149425188E0,1.006546719E0
5.444309354E1,1.702055772E-1,1.377513230E0,1.246649766E0
5.445311654E1,3.073255616E-1,1.492054629E0,1.581933789E0
5.446314054E1,2.761328588E-1,1.450711160E0,1.877874237E0
5.447316354E1,1.541368438E-1,1.233390766E0,2.159487838E0
5.448318654E1,1.249067590E-2,7.766714756E-1,2.647864830E0
5.449321054E1,-2.392091538E-1,1.717608086E-1,3.202712971E0
5.450323354E1,2.004428449E-1,5.495488455E-1,2.516094317E0
5.451325754E1,1.421358722E-1,9.370705412E-1,2.090254465E0
5.452328054E1,-3.656993388E-1,6.584054726E-1,1.995436601E0
5.453330454E1,-4.895604694E-1,5.938164707E-1,1.557363789E0
5.454332754E1,-2.501757529E-1,5.340738603E-1,1.096613721E0
5.455335154E1,2.145280565E-1,4.463474261E-1,1.018245828E0
5.456337454E1,5.046711364E-1,6.138297357E-1,1.083106652E0
5.457339854E1,4.403415316E-1,7.646091083E-1,9.936173558E-1
5.458342154E1,1.792041497E-1,9.520614865E-1,9.687707824E-1
5.459344554E1,4.148584887E-2,1.016193236E0,1.286482168E0
5.460346854E1,-4.534808099E-2,8.553611112E-1,1.661975155E0
5.461349254E1,-1.656773472E-1,7.402382789E-1,1.795551288E0
5.462351554E1,-3.408524729E-1,6.450668042E-1,1.960519953E0
5.463353954E1,-5.169336247E-1,6.632149536E-1,1.953822552E0
5.464356254E1,-7.401952288E-1,7.223616596E-1,1.740571089E0
5.465358654E1,-9.599409020E-1,6.903918618E-1,1.470643734E0
5.466360954E1,-1.188994612E0,6.259706750E-1,1.388474566E0
5.467363354E1,-1.299070054E0,5.863345197E-1,1.303155504E0
5.468365654E1,-1.353082393E0,6.068074124E-1,1.149491261E0
5.469368054E1,-1.413445832E0,6.989135208E-1,9.589480448E-1
5.470370354E1,-1.507960518E0,7.814615147E-1,7.390050280E-1
5.471372754E1,-1.493414838E0,8.090323790E-1,5.547253489E-1
5.472375054E1,-1.481962774E0,7.521222331E-1,4.882401681E-1
5.473377454E1,-1.487323209E0,6.814663795E-1,5.786603415E-1
5.474379754E1,-1.351145649E0,5.706743605E-1,6.966103756E-1
5.475382154E1,-1.217997971E0,3.970866808E-1,7.577552944E-1
5.476384454E1,-1.211538990E0,3.340634536E-1,6.456670940E-1
5.477386854E1,-1.079849461E0,3.046271813E-1,4.889769173E-1
5.478389154E1,-7.794905645E-1,2.470409144E-1,2.768165445E-1
5.479391554E1,-5.644361123E-1,2.545681448E-1,2.566471589E-1
5.480393854E1,-3.447173363E-1,2.879848726E-1,1.247129238E-1
5.481396154E1,-6.811114535E-2,2.449174250E-1,-1.616117781E-1
5.482398554E1,3.147306217E-1,1.456981787E-1,-2.997393841E-1
5.483400854E1,6.525456123E-1,1.181468660E-1,-3.017046332E-1
5.484403254E1,6.851834545E-1,1.004584905E-1,-3.481935060E-1
5.485405554E1,3.683628917E-1,-5.328395862E-2,-2.202961886E-1
5.486407954E1,-6.428969756E-2,-1.560646343E-1,-8.241533518E-2
5.487410254E1,-4.746228799E-1,-9.359528460E-2,1.890521765E-2
5.488412654E1,-6.223809962E-1,4.064326510E-3,1.237224054E-1
5.489414954E1,-5.482124278E-1,6.660088263E-2,2.390710133E-1
5.490417354E1,-4.242540872E-1,1.199704664E-1,2.718867570E-1
5.491419654E1,-3.630704306E-1,1.717860430E-1,1.645652068E-1
5.492422054E1,-4.218586291E-1,1.660912570E-1,1.132605672E-2
5.493424354E1,-5.172075668E-1,1.825478069E-1,-5.004339516E-2
5.494426754E1,-5.527007505E-1,2.772285905E-1,-7.373338938E-3
5.495429054E1,-4.913886014E-1,3.388887952E-1,7.551094294E-2
5.496431454E1,-4.717397641E-1,3.446299570E-1,1.182657838E-1
5.497433754E1,-4.632073608E-1,3.423569250E-1,9.144168198E-2
5.498436154E1,-4.675550580E-1,3.363372165E-1,1.402589160E-1
5.499438454E1,-4.692064579E-1,3.520685655E-1,2.077808082E-1
5.500440854E1,-5.166495962E-1,3.662199968E-1,2.105225676E-1
5.501443154E1,-5.632071738E-1,3.171507477E-1,1.920459509E-1
5.502445554E1,-5.922657891E-1,2.749727713E-1,1.809730786E-1
5.503447854E1,-6.104456596E-1,2.245644733E-1,1.939579904E-1
5.504450254E1,-6.261948426E-1,1.217095745E-1,2.239009970E-1
5.505452554E1,-7.039609104E-1,5.655474488E-2,1.761783618E-1
5.506454954E1,-7.458179113E-1,8.093478363E-2,9.176912606E-2
5.507457254E1,-6.114942116E-1,1.041620804E-1,-2.640251756E-2
5.508459654E1,-4.164271505E-1,7.919001102E-2,-4.211632490E-2
5.509461954E1,-3.147798845E-1,5.407585435E-2,5.752022982E-2
5.510464354E1,-3.545099607E-1,3.238202646E-2,1.547442234E-1
5.511466654E1,-4.987693955E-1,4.649632797E-3,8.328540087E-2
5.512468954E1,-6.200092193E-1,-8.520675939E-2,-8.065649271E-3
5.513471354E1,-6.511340944E-1,-2.523568740E-1,-1.147574544E-2
5.514473654E1,-6.141127409E-1,-4.005515946E-1,-7.878655314E-2
5.515476054E1,-6.079901214E-1,-5.054253542E-1,-1.760625869E-1
5.516478354E1,-6.249004152E-1,-5.685202098E-1,-3.353308010E-1
5.517480754E1,-6.394810322E-1,-5.730898819E-1,-4.294066536E-1
5.518483054E1,-6.166397613E-1,-5.707291782E-1,-3.814594853E-1
5.519485454E1,-6.303330633E-1,-5.845889431E-1,-2.958866537E-1
5.520487754E1,-7.416799830E-1,-5.423285940E-1,-2.643958890E-1
5.521490154E1,-8.505669791E-1,-4.830646148E-1,-2.656659043E-1
5.522492454E1,-7.861512740E-1,-3.880495531E-1,-2.487773913E-1
5.523494854E1,-6.983472911E-1,-2.653708392E-1,-1.898222548E-1
5.524497154E1,-6.346013846E-1,-1.759058450E-1,-1.267840075E-1
5.525499554E1,-6.162086754E-1,-1.291498641E-1,-1.160812640E-1
5.526501854E1,-6.486102900E-1,-1.093137332E-1,-1.456126267E-1
5.527504254E1,-6.548978010E-1,-9.630038928E-2,-8.356255889E-2
5.528506554E1,-5.655147775E-1,-7.766882133E-2,6.631210327E-2
5.529508954E1,-4.090827553E-1,-4.892014503E-2,2.225602305E-1
5.530511254E1,-2.254455391E-1,-1.717992358E-2,2.414256871E-1
5.531513654E1,-1.403629965E-1,-1.483789444E-2,2.407965267E-1
5.532515954E1,-1.908667137E-1,-1.866095021E-2,1.956215233E-1
5.533518354E1,-2.123564006E-1,-1.534389786E-2,1.432006502E-1
5.534520654E1,-1.880618043E-1,2.776477262E-3,6.537888765E-2
5.535523054E1,-1.835974552E-1,2.720753297E-2,4.870613694E-2
5.536525354E1,-1.841016313E-1,4.268913276E-2,8.546290398E-2
5.537527754E1,-2.145160697E-1,7.387233384E-2,9.789817750E-2
5.538530054E1,-2.876509966E-1,1.014339888E-1,1.210046196E-1
5.539532454E1,-3.302305672E-1,1.342987029E-1,1.988374919E-1
5.540534754E1,-3.423261175E-1,1.213380571E-1,2.726673603E-1
5.541537154E1,-3.596381150E-1,1.006473190E-1,2.922204494E-1
5.542539454E1,-3.247382775E-1,9.890112117E-2,2.759517413E-1
5.543541804E1,-2.307768841E-1,9.178805642E-2,2.693981820E-1
5.544544104E1,-2.242082682E-1,1.765888363E-2,2.751302075E-1
5.545546504E1,-2.572995619E-1,-8.155323632E-2,2.901382560E-1
5.546548804E1,-3.730558670E-1,-1.120114557E-1,2.244979978E-1
5.547551204E1,-5.457552816E-1,-1.189469844E-1,1.596710873E-1
5.548553504E1,-7.609962599E-1,-1.312427288E-1,1.139552164E-1
5.549555804E1,-8.888462149E-1,-1.342876663E-1,-2.123942614E-2
5.550558204E1,-8.501489031E-1,-1.504764137E-1,-1.199673235E-1
5.551560504E1,-7.368240166E-1,-1.793129079E-1,-1.420329612E-1
5.552562904E1,-6.075797930E-1,-2.410763890E-1,-1.730512708E-1
5.553565304E1,-4.514880788E-1,-2.841863021E-1,-2.039193070E-1
5.554567604E1,-3.012261848E-1,-2.561194476E-1,-2.719341195E-1
5.555569904E1,-1.514905402E-1,-2.981880447E-1,-2.154272121E-1
5.556572304E1,-9.404150024E-2,-3.286629286E-1,-1.673952591E-1
5.557574604E1,-1.805716673E-1,-3.244141225E-1,-8.329124808E-2
5.558577004E1,-2.680110763E-1,-3.448982345E-1,4.193155289E-2
5.559579304E1,-2.802205011E-1,-3.535933366E-1,4.781385183E-2
5.560581704E1,-2.967843474E-1,-3.633323128E-1,4.245429397E-2
5.561584004E1,-3.761947985E-1,-3.084192833E-1,3.968446791E-2
5.562586404E1,-5.281360129E-1,-2.625605942E-1,-4.858802319E-2
5.563588704E1,-6.034023960E-1,-2.353739651E-1,-8.951736331E-2
5.564591104E1,-5.871686250E-1,-1.984197083E-1,-1.979808748E-2
5.565593404E1,-5.789986029E-1,-1.695078582E-1,6.708510518E-2
5.566595804E1,-5.918037128E-1,-1.804422976E-1,1.456529725E-1
5.567598104E1,-6.392345721E-1,-1.536711862E-1,1.556353390E-1
5.568600504E1,-6.670488998E-1,-5.933498628E-2,5.651100039E-2
5.569602804E1,-5.816628867E-1,-1.659001261E-3,1.495951653E-2
5.570605204E1,-4.638843222E-1,-2.076068535E-2,4.467097342E-2
5.571607504E1,-3.863588673E-1,-7.856487058E-2,4.040776849E-2
5.572609904E1,-3.798655343E-1,-1.167576407E-1,-7.530044317E-3
5.573612204E1,-3.951071790E-1,-9.936984859E-2,-1.697329760E-2
5.574614604E1,-4.772159739E-1,-1.085491732E-2,-1.128454149E-2
5.575616904E1,-5.863019215E-1,1.123951793E-1,2.536756039E-2
5.576619304E1,-6.601715510E-1,1.773453929E-1,8.038284302E-2
5.577621604E1,-6.876998037E-1,1.537662034E-1,8.275213480E-2
5.578624004E1,-6.471186653E-1,1.119430433E-1,9.499854326E-2
5.579626304E1,-5.315996110E-1,7.480511092E-2,7.175118327E-2
5.580628704E1,-3.468043537E-1,-2.635807872E-2,7.848834515E-2
5.581631004E1,-1.841109869E-1,-1.033042938E-1,1.099492890E-1
5.582633404E1,-7.921705440E-2,-1.609337935E-1,1.507529140E-1
5.583635704E1,-3.912430465E-2,-1.909982760E-1,1.038746166E-1
5.584638104E1,-5.152551815E-2,-1.675468482E-1,2.553712964E-2
5.585640404E1,-5.060195044E-2,-1.554130717E-1,-8.428761363E-3
5.586642804E1,-6.105531022E-2,-2.079780786E-1,-3.741165519E-2
5.587645104E1,-1.068916337E-1,-2.738216738E-1,-1.139973164E-2
5.588647504E1,-1.681393173E-1,-3.367034349E-1,9.029504299E-2
5.589649804E1,-2.845508029E-1,-3.613360003E-1,1.667497265E-1
5.590652204E1,-4.352717033E-1,-3.757382771E-1,1.931434733E-1
5.591654504E1,-5.943887669E-1,-3.786531872E-1,1.889551127E-1
5.592656904E1,-7.659304328E-1,-2.976864997E-1,1.540729630E-1
5.593659204E1,-8.977380757E-1,-2.013476285E-1,1.181886005E-1
5.594661604E1,-9.615010853E-1,-1.342088020E-1,1.091534829E-1
5.595663904E1,-1.004792408E0,-5.758981168E-2,1.649534619E-1
5.596666304E1,-1.023770278E0,-4.587286860E-3,1.781558901E-1
5.597668604E1,-1.004774867E0,-4.178011000E-2,1.911811477E-1
5.598671004E1,-9.089232145E-1,-1.265699995E-1,2.477114439E-1
5.599673304E1,-8.219606459E-1,-1.573846798E-1,2.541416270E-1
5.600675704E1,-7.942521527E-1,-1.542554692E-1,1.745785636E-1
5.601678004E1,-7.859814124E-1,-1.486962289E-1,1.129997814E-1
5.602680404E1,-7.483918557E-1,-1.583432577E-1,8.502436280E-2
5.603682704E1,-6.441757616E-1,-1.767551896E-1,7.488119781E-2
5.604685004E1,-4.897667299E-1,-2.112414097E-1,8.366663933E-2
5.605687404E1,-4.111979856E-1,-2.072415487E-1,-1.484374166E-2
5.606689804E1,-4.069208935E-1,-1.348143543E-1,-6.892113090E-2
5.607692104E1,-4.046366787E-1,-7.232077517E-2,-2.457935572E-2
5.608694404E1,-3.653739412E-1,-2.016309991E-2,9.503479600E-3
5.609696804E1,-3.552885175E-1,4.491743356E-2,6.560400546E-2
5.610699104E1,-4.011365354E-1,1.190515034E-1,1.295386308E-1
5.611701504E1,-4.178244889E-1,1.907673110E-1,1.824588561E-1
5.612703804E1,-3.767052604E-1,2.176608485E-1,2.587603426E-1
5.613706204E1,-3.016718888E-1,2.205370939E-1,3.089399779E-1
5.614708504E1,-2.787651291E-1,1.855374882E-1,2.970093191E-1
5.615710904E1,-3.072423850E-1,1.532747450E-1,2.774188077E-1
5.616713204E1,-3.311558890E-1,1.447287469E-1,2.619698793E-1
5.617715604E1,-2.821011119E-1,1.493419077E-1,1.893153012E-1
5.618717904E1,-1.840074912E-1,1.551810104E-1,1.104001093E-1
5.619720304E1,-1.596829279E-1,1.250174906E-1,1.131576562E-1
5.620722604E1,-2.047529738E-1,9.554803535E-2,1.049879265E-1
5.621725004E1,-2.567950934E-1,9.988294177E-2,7.999341846E-2
5.622727304E1,-2.746567293E-1,1.040727641E-1,8.642886400E-2
5.623729704E1,-2.464852828E-1,1.261921231E-1,1.173489404E-1
5.624732004E1,-2.215236653E-1,1.435736295E-1,1.467136574E-1
5.625734404E1,-2.444082056E-1,1.352379850E-1,1.686372077E-1
5.626736704E1,-2.661310503E-1,1.166823578E-1,1.460517526E-1
5.627739104E1,-3.115748794E-1,8.791281424E-2,9.785081506E-2
5.628741404E1,-3.706120232E-1,8.997234978E-2,9.444422722E-3
5.629743804E1,-3.887628038E-1,7.573321022E-2,-1.029343843E-2
5.630746104E1,-3.624675827E-1,6.673047155E-2,1.696218789E-2
5.631748504E1,-2.843403031E-1,2.430482894E-2,1.844971955E-2
5.632750804E1,-2.468343616E-1,-1.614123881E-2,2.514653563E-2
5.633753204E1,-2.890471655E-1,-5.401109643E-2,2.591135144E-2
5.634755504E1,-3.427361535E-1,-4.413361430E-2,3.900560617E-2
5.635757904E1,-3.982484494E-1,-1.861205287E-2,2.743630528E-2
5.636760204E1,-4.133209634E-1,5.116240606E-2,1.196340322E-3
5.637762604E1,-3.883973528E-1,7.065716922E-2,-2.299008250E-2
5.638764904E1,-3.609908684E-1,3.138207950E-2,-2.090262651E-2
5.639767304E1,-3.623770970E-1,-7.437731400E-3,-2.244395256E-2
5.640769604E1,-3.510833462E-1,-1.150015756E-2,-1.259022474E-2
5.641772004E1,-3.547118358E-1,-4.460840821E-3,6.520814896E-3
5.642774304E1,-3.392246081E-1,-1.022970378E-3,-3.048738241E-3
5.643776746E1,-3.532291281E-1,1.714432865E-2,-3.124518156E-2
5.644779046E1,-4.395495263E-1,4.215111583E-4,-3.826476395E-2
5.645781446E1,-5.178905216E-1,-3.700476207E-2,-2.783742428E-2
5.646783746E1,-5.385782629E-1,-7.044228405E-2,-8.531087637E-3
5.647786146E1,-5.249248682E-1,-1.364963789E-1,1.117052078E-2
5.648788446E1,-5.012749274E-1,-2.215263697E-1,3.914535463E-2
5.649790846E1,-4.552212337E-1,-2.720411235E-1,4.225665808E-2
5.650793146E1,-3.898775755E-1,-3.097215313E-1,4.251218140E-2
5.651795546E1,-3.174352513E-1,-3.417808646E-1,-3.051778793E-2
5.652797846E1,-2.842185348E-1,-4.196037966E-1,-1.484374166E-1
5.653800246E1,-3.183022472E-1,-4.711554080E-1,-2.819211638E-1
5.654802546E1,-3.442568681E-1,-4.836924961E-1,-3.019572330E-1
5.655804946E1,-2.774506751E-1,-4.800903920E-1,-2.313211137E-1
5.656807246E1,-1.890324421E-1,-4.494042774E-1,-1.653651059E-1
5.657809646E1,-1.226297070E-1,-4.106462277E-1,-7.244349360E-2
5.658811946E1,-7.865089774E-2,-2.968192846E-1,-1.569275737E-2
5.659814346E1,-1.135856724E-1,-1.470933609E-1,5.644434214E-2
5.660816646E1,-2.131391966E-1,-2.080731690E-3,1.357056892E-1
5.661819046E1,-3.408051105E-1,1.324236470E-1,2.110248435E-1
5.662821346E1,-4.033675405E-1,2.097093661E-1,2.548941636E-1
5.663823746E1,-4.329219997E-1,2.530241510E-1,2.875122714E-1
5.664826046E1,-4.218926892E-1,2.640285377E-1,2.918760484E-1
5.665828446E1,-3.783861887E-1,2.865150288E-1,2.630568767E-1
5.666830746E1,-3.618493858E-1,3.262980223E-1,2.256317729E-1
5.667833146E1,-3.764951992E-1,3.107268139E-1,2.793489736E-1
5.668835446E1,-3.943856326E-1,2.882213194E-1,2.918298554E-1
5.669837846E1,-4.210606304E-1,3.067007136E-1,2.233987212E-1
5.670840146E1,-4.771689038E-1,2.995567317E-1,1.657983845E-1
5.671842546E1,-5.064092213E-1,1.807003060E-1,1.625034785E-1
5.672844846E1,-4.338683715E-1,8.388262086E-2,6.526662111E-2
5.673847246E1,-3.204556306E-1,5.419689171E-2,-4.136437297E-2
5.674849546E1,-2.689156406E-1,1.615293324E-2,-6.577883720E-2
5.675851946E1,-2.631495550E-1,-6.748417765E-4,-1.133786809E-1
5.676854246E1,-2.625733119E-1,-4.479851581E-2,-2.342920840E-1
