"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.048075042E1,-1.424833059E0,-3.923385739E-1,3.989285231E-1
7.049077342E1,-1.361245036E0,-4.091789424E-1,4.453210235E-1
7.050079742E1,-1.318107247E0,-4.286660850E-1,4.638243914E-1
7.051082142E1,-1.306399465E0,-4.671019316E-1,4.223486781E-1
7.052084442E1,-1.332226038E0,-4.761284590E-1,3.331655264E-1
7.053086842E1,-1.379971385E0,-5.244128108E-1,2.148409635E-1
7.054089142E1,-1.431873202E0,-5.158076286E-1,1.148957238E-1
7.055091542E1,-1.452756286E0,-4.541406929E-1,5.284794793E-2
7.056093942E1,-1.455156326E0,-3.670148551E-1,1.496927347E-2
7.057096242E1,-1.449784160E0,-2.908999324E-1,-5.462314002E-3
7.058098642E1,-1.427564621E0,-2.005798817E-1,1.360645238E-2
7.059100942E1,-1.388500452E0,-1.623822749E-1,4.357184470E-2
7.060103342E1,-1.343474150E0,-1.834092587E-1,7.371776551E-2
7.061105742E1,-1.301486611E0,-1.943958998E-1,1.053780764E-1
7.062108042E1,-1.268716455E0,-1.659711748E-1,1.333223581E-1
7.063110442E1,-1.240587234E0,-1.254739612E-1,1.500293314E-1
7.064112742E1,-1.214407563E0,-1.135736331E-1,1.473001242E-1
7.065115142E1,-1.202929378E0,-1.833997369E-1,9.852609038E-2
7.066117542E1,-1.216374159E0,-3.509330750E-1,2.137005702E-2
7.067119842E1,-1.256956339E0,-4.076687694E-1,-6.106176227E-2
7.068122242E1,-1.289524913E0,-3.828939199E-1,-9.467405081E-2
7.069124542E1,-1.319038153E0,-3.719331622E-1,-8.118981123E-2
7.070126942E1,-1.348861575E0,-4.103756249E-1,-5.709432811E-2
7.071129342E1,-1.359282732E0,-4.348845482E-1,-3.221651167E-2
7.072131642E1,-1.329664111E0,-4.363572896E-1,4.332976881E-3
7.073134042E1,-1.276647210E0,-4.116720855E-1,7.194627076E-2
7.074136342E1,-1.245766282E0,-3.574250937E-1,1.519809216E-1
7.075138742E1,-1.261783838E0,-3.844595850E-1,1.821055561E-1
7.076141142E1,-1.300883412E0,-3.636189997E-1,2.033213675E-1
7.077143442E1,-1.335899830E0,-3.600211442E-1,1.895059794E-1
7.078145842E1,-1.358927608E0,-3.963620961E-1,1.407413781E-1
7.079148142E1,-1.372517347E0,-4.550251067E-1,6.338249147E-2
7.080150542E1,-1.352592111E0,-4.706512094E-1,-9.750044905E-3
7.081152942E1,-1.284123540E0,-4.393647313E-1,-4.286772758E-2
7.082155242E1,-1.207253098E0,-4.712741673E-1,-9.603187442E-2
7.083157642E1,-1.150186777E0,-5.676791668E-1,-1.922694892E-1
7.084160042E1,-1.126220703E0,-6.178097129E-1,-3.106480837E-1
7.085162342E1,-1.118121743E0,-6.209065318E-1,-3.979925811E-1
7.086164742E1,-1.115169644E0,-6.002563834E-1,-4.232697189E-1
7.087167042E1,-1.111689091E0,-5.787710547E-1,-4.269436300E-1
7.088169442E1,-1.117888927E0,-5.631356239E-1,-4.362486899E-1
7.089171842E1,-1.129501462E0,-5.279075503E-1,-4.693821967E-1
7.090174142E1,-1.142428756E0,-4.444552660E-1,-5.032325983E-1
7.091176542E1,-1.160344720E0,-3.322286308E-1,-5.455609560E-1
7.092178842E1,-1.184454799E0,-2.246920466E-1,-5.885846019E-1
7.093181242E1,-1.230490565E0,-1.571107209E-1,-6.134809852E-1
7.094183642E1,-1.290153861E0,-1.205649674E-1,-6.151263118E-1
7.095185942E1,-1.364814401E0,-9.504776448E-2,-6.106640100E-1
7.096188342E1,-1.450860620E0,-1.117298082E-1,-6.089709997E-1
7.097190642E1,-1.550430298E0,-1.701003015E-1,-6.204445958E-1
7.098193042E1,-1.649354935E0,-2.469503433E-1,-6.682230830E-1
7.099195442E1,-1.742236733E0,-3.080218434E-1,-7.230762839E-1
7.100197742E1,-1.827791572E0,-3.456278145E-1,-7.700765133E-1
7.101200142E1,-1.896306515E0,-3.454669416E-1,-7.972270250E-1
7.102202442E1,-1.960127354E0,-3.254886866E-1,-8.098035455E-1
7.103204842E1,-1.997579336E0,-3.271839619E-1,-7.602016926E-1
7.104207242E1,-2.000718594E0,-3.522744179E-1,-6.766713858E-1
7.105209542E1,-2.000989437E0,-3.644814491E-1,-6.001046300E-1
7.106211942E1,-2.005330086E0,-3.528794050E-1,-5.516079664E-1
7.107214242E1,-2.040010929E0,-3.604547381E-1,-5.503469706E-1
7.108216642E1,-2.093629837E0,-3.810883760E-1,-5.560341477E-1
7.109219042E1,-2.128475189E0,-3.901891410E-1,-5.055717230E-1
7.110221342E1,-2.141382933E0,-4.236378968E-1,-3.673380017E-1
7.111223742E1,-2.119916439E0,-4.787960947E-1,-1.656953990E-1
7.112226042E1,-2.070182323E0,-5.060634017E-1,5.067871138E-2
7.113228442E1,-2.004214764E0,-4.914609790E-1,2.499261796E-1
7.114230842E1,-1.918629289E0,-4.630290568E-1,4.272961617E-1
7.115233142E1,-1.808308482E0,-4.357546568E-1,6.114487648E-1
7.116235542E1,-1.686301589E0,-4.263020456E-1,8.001406193E-1
7.117237842E1,-1.569722891E0,-4.418722987E-1,9.504641294E-1
7.118240242E1,-1.485862613E0,-4.594816566E-1,1.020882607E0
7.119242642E1,-1.410906315E0,-4.424532652E-1,1.030899763E0
7.120244942E1,-1.337889075E0,-4.116666019E-1,9.968200326E-1
7.121247342E1,-1.231464863E0,-4.043362439E-1,9.629779458E-1
7.122249642E1,-1.104636073E0,-3.871788383E-1,9.182666540E-1
7.123252042E1,-9.566881061E-1,-3.385019004E-1,8.662859797E-1
7.124254442E1,-8.025587201E-1,-2.735966742E-1,8.287098408E-1
7.125256742E1,-6.471955776E-1,-2.201337963E-1,8.053063750E-1
7.126259142E1,-4.954353571E-1,-1.981225163E-1,7.858858109E-1
7.127261542E1,-3.644943833E-1,-1.625558734E-1,7.645381689E-1
7.128263842E1,-2.560192943E-1,-9.402954578E-2,7.410056591E-1
7.129266242E1,-1.830354184E-1,-3.173398226E-2,7.041320205E-1
7.130268542E1,-1.641602665E-1,-1.290063839E-2,6.477590203E-1
7.131270942E1,-1.882949471E-1,-2.667856216E-2,5.930383801E-1
7.132273342E1,-2.359649986E-1,-4.421468079E-2,5.562763810E-1
7.133275642E1,-2.828316689E-1,-5.888120830E-2,5.472110510E-1
7.134278042E1,-3.187830150E-1,-6.599984318E-2,5.502441525E-1
7.135280342E1,-3.404431641E-1,-5.620328709E-2,5.524583459E-1
7.136282742E1,-3.548585773E-1,-4.167255014E-2,5.478247404E-1
7.137285142E1,-3.462619483E-1,-2.146622352E-2,5.369892120E-1
7.138287442E1,-3.143154681E-1,-1.362667605E-2,5.382555723E-1
7.139289842E1,-2.710618973E-1,-2.099777572E-3,5.387226939E-1
7.140292142E1,-2.237811983E-1,-1.576498896E-2,5.468203425E-1
7.141294542E1,-1.840817630E-1,-1.697249338E-2,5.650834441E-1
7.142296942E1,-1.721334904E-1,-4.165280610E-2,6.011122465E-1
7.143299242E1,-1.614296436E-1,-2.195411548E-2,6.555033922E-1
7.144301642E1,-1.488858908E-1,-1.701847836E-2,6.877878308E-1
7.145303933E1,-1.216699332E-1,-2.876153961E-2,7.021490932E-1
7.146306333E1,-8.236461133E-2,-2.359420806E-2,7.098690271E-1
7.147308733E1,-2.099238336E-2,-8.016109467E-3,7.060190439E-1
7.148311033E1,5.825050548E-2,1.230460871E-2,7.039606571E-1
7.149313433E1,1.364976615E-1,2.996832132E-2,7.032693028E-1
7.150315833E1,2.128017545E-1,3.474576399E-2,7.068563104E-1
7.151318133E1,2.644940615E-1,3.847469389E-2,6.972256303E-1
7.152320533E1,2.880412042E-1,6.236804277E-2,6.855905652E-1
7.153322833E1,2.787465453E-1,9.871717542E-2,6.748450994E-1
7.154325233E1,2.551293671E-1,1.101919338E-1,6.570312381E-1
7.155327633E1,2.150055021E-1,1.015952229E-1,6.473974586E-1
7.156329933E1,1.748881787E-1,1.120411977E-1,6.561992168E-1
7.157332333E1,1.575523913E-1,1.270709634E-1,6.976590753E-1
7.158334633E1,1.579635888E-1,1.582685560E-1,7.649097443E-1
7.159337033E1,1.835154742E-1,1.672928631E-1,8.488666415E-1
7.160339433E1,2.156782001E-1,1.899012327E-1,9.175314307E-1
7.161341733E1,2.565840781E-1,1.934781373E-1,9.776083827E-1
7.162344133E1,2.868365049E-1,2.125402391E-1,1.017866254E0
7.163346533E1,3.175529838E-1,2.092819512E-1,1.022555709E0
7.164348833E1,3.338328898E-1,1.983462125E-1,9.923481345E-1
7.165351233E1,3.357785344E-1,1.738408059E-1,9.487571120E-1
7.166353533E1,3.315172195E-1,1.528577507E-1,9.150931239E-1
7.167355933E1,3.160085380E-1,1.284272224E-1,9.036692381E-1
7.168358333E1,3.031923473E-1,9.454355389E-2,9.196535349E-1
7.169360633E1,2.917813659E-1,7.267938554E-2,9.491521120E-1
7.170363033E1,2.946399748E-1,5.772813782E-2,9.998467565E-1
7.171365333E1,2.917615771E-1,4.453200102E-2,1.093668103E0
7.172367733E1,3.036020100E-1,5.251242965E-2,1.242050052E0
7.173370133E1,3.002360761E-1,1.193500981E-1,1.411900401E0
7.174372433E1,3.168715239E-1,2.310641110E-1,1.600819707E0
7.175374833E1,3.600557745E-1,3.219059110E-1,1.805943251E0
7.176377133E1,4.117099047E-1,3.541469276E-1,2.004521847E0
7.177379533E1,4.765704870E-1,3.558169305E-1,2.196678162E0
7.178381933E1,5.320110917E-1,3.284180760E-1,2.327501774E0
7.179384233E1,5.494734645E-1,3.099545538E-1,2.385813475E0
7.180386633E1,5.526530147E-1,3.338630795E-1,2.427728176E0
7.181389033E1,5.531302691E-1,3.569365740E-1,2.500465870E0
7.182391333E1,5.737615228E-1,3.874601126E-1,2.629389048E0
7.183393733E1,6.105901003E-1,4.108772874E-1,2.792155981E0
7.184396033E1,6.637907624E-1,4.219864011E-1,2.983121157E0
7.185398433E1,7.145524025E-1,4.523993731E-1,3.181351662E0
7.186400833E1,7.722111940E-1,4.519754052E-1,3.400702477E0
7.187403133E1,8.140583634E-1,3.997308612E-1,3.620586634E0
7.188405533E1,8.357223868E-1,4.106346369E-1,3.872704268E0
7.189407833E1,8.518482447E-1,4.409933984E-1,4.159465790E0
7.190410233E1,8.789262176E-1,4.535246193E-1,4.481382370E0
7.191412633E1,9.262022376E-1,5.111102462E-1,4.812170506E0
7.192414933E1,9.970985055E-1,5.805884004E-1,5.127662182E0
7.193417333E1,1.092240691E0,5.901865959E-1,5.399951458E0
7.194419633E1,1.176453590E0,5.630577803E-1,5.578530312E0
7.195422033E1,1.213267446E0,5.311264396E-1,5.641648769E0
7.196424433E1,1.172154427E0,4.872913361E-1,5.572452068E0
7.197426733E1,1.047709584E0,4.700267315E-1,5.421411037E0
7.198429133E1,8.764829040E-1,4.332567453E-1,5.267069340E0
7.199431533E1,6.928007007E-1,3.967097998E-1,5.151897907E0
7.200433833E1,4.977228045E-1,3.502962291E-1,5.051032543E0
7.201436233E1,2.857726216E-1,2.845196724E-1,4.917686462E0
7.202438533E1,6.208042428E-2,1.772688180E-1,4.755304337E0
7.203440933E1,-1.795396656E-1,1.294629425E-1,4.556394100E0
7.204443333E1,-4.167751074E-1,1.538284719E-1,4.335850716E0
7.205445633E1,-6.199586391E-1,1.804539114E-1,4.122023582E0
7.206448033E1,-7.770885825E-1,1.833495647E-1,3.900201559E0
7.207450433E1,-8.827992678E-1,1.586376131E-1,3.624326468E0
7.208452733E1,-9.153569341E-1,1.436962187E-1,3.294050217E0
7.209455133E1,-8.707877398E-1,9.498676658E-2,2.934461594E0
7.210457433E1,-7.369998693E-1,7.027395815E-2,2.585400581E0
7.211459833E1,-5.322241187E-1,5.929034203E-2,2.287569284E0
7.212462233E1,-2.886807024E-1,1.076672003E-1,2.048440933E0
7.213464533E1,-4.120301828E-2,1.911663264E-1,1.883845210E0
7.214466933E1,1.414248496E-1,2.744103372E-1,1.782483697E0
7.215469233E1,2.487491816E-1,3.044440448E-1,1.704199672E0
7.216471633E1,2.857205272E-1,3.113093972E-1,1.636947036E0
7.217474033E1,2.681813538E-1,3.256067634E-1,1.559811592E0
7.218476333E1,2.308640927E-1,2.889020145E-1,1.465749025E0
7.219478733E1,2.039210200E-1,2.502664626E-1,1.353950381E0
7.220481133E1,1.910209358E-1,2.625114024E-1,1.226218224E0
7.221483433E1,1.973534077E-1,3.019243479E-1,1.087885499E0
7.222485833E1,2.210038751E-1,3.471759558E-1,9.427875280E-1
7.223488133E1,2.701556981E-1,3.639402986E-1,8.026384115E-1
7.224490533E1,3.360321820E-1,3.852463961E-1,6.742002964E-1
7.225492933E1,3.943798244E-1,4.163045585E-1,5.785541534E-1
7.226495233E1,4.328473210E-1,4.317679405E-1,5.360309482E-1
7.227497633E1,4.322273433E-1,4.460534453E-1,5.422001481E-1
7.228499933E1,3.904881477E-1,4.719361961E-1,5.620127320E-1
7.229502333E1,3.309317827E-1,4.960101247E-1,5.696130395E-1
7.230504733E1,2.547526062E-1,5.030019879E-1,5.461300611E-1
7.231507033E1,1.815739125E-1,4.801321626E-1,5.016764402E-1
7.232509433E1,1.201068312E-1,4.570822418E-1,4.224715829E-1
7.233511833E1,7.209900022E-2,4.587780237E-1,3.355681896E-1
7.234514133E1,3.802624717E-2,4.733942747E-1,2.823030949E-1
7.235516533E1,6.216337904E-3,5.171586275E-1,2.739551663E-1
7.236518833E1,-3.045858629E-2,5.266978145E-1,2.999276519E-1
7.237521233E1,-8.032807708E-2,5.406931639E-1,3.240874112E-1
7.238523633E1,-1.272415221E-1,5.169643760E-1,3.246962130E-1
7.239525933E1,-1.590345353E-1,4.986917377E-1,3.067170382E-1
7.240528333E1,-1.621946394E-1,4.894471169E-1,3.091807365E-1
7.241530733E1,-1.256588995E-1,4.678437710E-1,3.546506166E-1
7.242533033E1,-7.403325289E-2,4.497113526E-1,4.232035875E-1
7.243535433E1,-3.106557578E-2,4.344275594E-1,4.821890295E-1
7.244537733E1,-1.793725789E-2,4.414069057E-1,5.051971078E-1
7.245540079E1,-3.020580858E-2,4.461994767E-1,4.825380147E-1
7.246542479E1,-6.624396890E-2,4.172024727E-1,4.193167090E-1
7.247544779E1,-1.029998064E-1,3.793555200E-1,3.300239146E-1
7.248547179E1,-1.119091511E-1,3.688586652E-1,2.798150778E-1
7.249549479E1,-1.072030067E-1,3.592031896E-1,2.688046098E-1
7.250551879E1,-1.101311520E-1,3.108854592E-1,2.904702127E-1
7.251554279E1,-1.192944720E-1,2.796719968E-1,3.223153055E-1
7.252556579E1,-1.487724781E-1,2.799316645E-1,3.419497311E-1
7.253558979E1,-1.711408496E-1,2.673127949E-1,3.386988938E-1
7.254561379E1,-1.902197450E-1,2.445358783E-1,2.992015481E-1
7.255563679E1,-1.892516166E-1,2.347154021E-1,2.320674211E-1
7.256566079E1,-1.641433239E-1,2.128335387E-1,1.619517207E-1
7.257568379E1,-1.284126788E-1,1.879540980E-1,9.488675743E-2
7.258570779E1,-7.513801008E-2,1.706547439E-1,3.918088228E-2
7.259573179E1,-1.289567910E-2,1.450859606E-1,-1.124531729E-3
7.260575479E1,5.958331376E-2,9.982873499E-2,-3.874541074E-2
7.261577879E1,1.543753743E-1,4.967121035E-2,-5.387977511E-2
7.262580279E1,2.619774640E-1,-9.927667677E-3,-4.972337931E-2
7.263582579E1,3.722169399E-1,-5.969383568E-2,-4.787406698E-2
7.264584979E1,4.556601644E-1,-9.592854232E-2,-4.417121038E-2
7.265587279E1,5.146625042E-1,-1.118899286E-1,-7.243560255E-2
7.266589679E1,5.355869532E-1,-1.541801393E-1,-1.460632086E-1
7.267592079E1,5.410512090E-1,-1.826148778E-1,-2.729699910E-1
7.268594379E1,5.419965982E-1,-1.877600998E-1,-4.211549461E-1
7.269596779E1,5.625736117E-1,-1.175961047E-1,-5.406671166E-1
7.270599179E1,6.094641685E-1,-3.519310802E-2,-5.862995982E-1
7.271601479E1,6.751335859E-1,3.499453142E-2,-5.474790931E-1
7.272603879E1,7.501958609E-1,6.749974191E-2,-4.549289048E-1
7.273606179E1,8.280410171E-1,5.910689756E-2,-3.604460657E-1
7.274608579E1,9.109108448E-1,5.665732548E-2,-2.990610003E-1
7.275610979E1,1.014747143E0,8.060903102E-2,-2.742472589E-1
7.276613279E1,1.140234232E0,7.032097131E-2,-2.900992036E-1
7.277615679E1,1.294178724E0,3.318994120E-2,-3.308543265E-1
7.278618079E1,1.440864801E0,1.672868058E-2,-4.052896798E-1
7.279620379E1,1.547178626E0,3.455140814E-2,-4.997618198E-1
7.280622779E1,1.580594063E0,6.488454342E-2,-6.083844304E-1
7.281625079E1,1.544252157E0,7.045783103E-2,-6.918356419E-1
7.282627479E1,1.462044358E0,6.352002919E-2,-7.202183008E-1
7.283629879E1,1.372358680E0,1.574540883E-2,-6.832882166E-1
7.284632179E1,1.284594774E0,-3.253450617E-2,-5.984585285E-1
7.285634579E1,1.205414772E0,-7.131668925E-2,-5.081971288E-1
7.286636879E1,1.142521381E0,-8.758834004E-2,-4.335586131E-1
7.287639279E1,1.088176727E0,-8.966889977E-2,-3.973318934E-1
7.288641679E1,1.047986984E0,-9.455793351E-2,-3.758143485E-1
7.289643979E1,1.021532893E0,-1.063658595E-1,-3.422561288E-1
7.290646379E1,9.913481474E-1,-1.414167881E-1,-2.764686048E-1
7.291648779E1,9.675363302E-1,-1.969349682E-1,-1.921817511E-1
7.292651079E1,9.462563396E-1,-2.257516980E-1,-1.187709197E-1
7.293653479E1,9.423336387E-1,-2.562050521E-1,-6.542477757E-2
7.294655779E1,9.601475596E-1,-2.429371923E-1,-4.350935295E-2
7.295658179E1,9.840642214E-1,-2.141656131E-1,-6.984998286E-2
7.296660579E1,1.015297651E0,-1.897865087E-1,-1.160094887E-1
7.297662879E1,1.053942919E0,-1.750482172E-1,-1.514257193E-1
7.298665279E1,1.105480433E0,-1.646831930E-1,-1.626019329E-1
7.299667679E1,1.152077556E0,-1.599034518E-1,-1.561391354E-1
7.300669979E1,1.194770455E0,-1.720016599E-1,-1.612915397E-1
7.301672379E1,1.231934428E0,-1.605241746E-1,-1.815085262E-1
7.302674679E1,1.277493596E0,-1.190259904E-1,-2.156957835E-1
7.303677079E1,1.342305064E0,-1.090881675E-1,-2.445105910E-1
7.304679479E1,1.424664021E0,-1.351844817E-1,-2.560937405E-1
7.305681779E1,1.517159104E0,-1.541417390E-1,-2.840901017E-1
7.306684179E1,1.614928007E0,-1.905367523E-1,-3.257270455E-1
7.307686579E1,1.711005926E0,-2.332590818E-1,-3.661550283E-1
7.308688879E1,1.799198627E0,-2.552738488E-1,-4.093778431E-1
7.309691279E1,1.883368254E0,-2.686402202E-1,-4.379879534E-1
7.310693679E1,1.943192124E0,-2.762054801E-1,-4.823658168E-1
7.311695979E1,1.994125485E0,-2.804308534E-1,-5.378797054E-1
7.312698379E1,2.036202908E0,-2.729529738E-1,-6.005646586E-1
7.313700679E1,2.066712856E0,-2.552214861E-1,-6.531661153E-1
7.314703079E1,2.084801912E0,-2.298458070E-1,-7.081313729E-1
7.315705479E1,2.075015306E0,-2.050480545E-1,-7.676920295E-1
7.316707779E1,2.081538677E0,-2.554110885E-1,-8.069118857E-1
7.317710179E1,2.115766048E0,-3.258034289E-1,-8.037728667E-1
7.318712579E1,2.182018518E0,-3.597525954E-1,-7.598275542E-1
7.319714879E1,2.273484707E0,-3.767392933E-1,-7.018636465E-1
7.320717279E1,2.371884346E0,-3.470226824E-1,-6.380977035E-1
7.321719579E1,2.466845751E0,-3.281551301E-1,-5.773862004E-1
7.322721979E1,2.561916351E0,-3.311652839E-1,-5.430457592E-1
7.323724379E1,2.655518532E0,-3.290153742E-1,-5.426331162E-1
7.324726679E1,2.739289522E0,-3.290036619E-1,-5.660329461E-1
7.325729079E1,2.809683323E0,-3.337548077E-1,-6.038355231E-1
7.326731479E1,2.876590967E0,-4.151564538E-1,-6.510909200E-1
7.327733779E1,2.933973551E0,-5.927523375E-1,-6.768931150E-1
7.328736179E1,2.977313995E0,-8.557991982E-1,-6.701552868E-1
7.329738479E1,3.004056931E0,-1.034260988E0,-6.364592314E-1
7.330740879E1,3.010292530E0,-1.034509420E0,-6.250979304E-1
7.331743279E1,2.988311529E0,-9.362463355E-1,-6.651757360E-1
7.332745579E1,2.939534664E0,-7.808991075E-1,-7.297139764E-1
7.333747979E1,2.873426437E0,-6.571909785E-1,-7.565611601E-1
7.334750379E1,2.796662092E0,-5.517295599E-1,-7.027029395E-1
7.335752679E1,2.701096535E0,-4.767567217E-1,-5.749940276E-1
7.336755079E1,2.572575092E0,-3.857461214E-1,-4.380263388E-1
7.337757379E1,2.407001257E0,-3.262048066E-1,-3.547395766E-1
7.338759779E1,2.211154461E0,-2.937435210E-1,-3.257920742E-1
7.339762179E1,2.013161659E0,-2.832387686E-1,-3.320715427E-1
7.340764479E1,1.842606425E0,-3.251084387E-1,-3.414386809E-1
7.341766879E1,1.712966919E0,-3.059665263E-1,-3.439109325E-1
7.342769279E1,1.647476792E0,-2.929362059E-1,-3.173392415E-1
7.343771579E1,1.621761322E0,-2.798121572E-1,-2.950284183E-1
7.344773979E1,1.601588726E0,-2.429300398E-1,-3.191071153E-1
7.345776379E1,1.585159659E0,-2.155937552E-1,-3.785211146E-1
7.346778679E1,1.574036241E0,-1.483164430E-1,-4.309518039E-1
7.347781079E1,1.587952018E0,-1.158739030E-1,-4.367364347E-1
7.348783379E1,1.609196067E0,-1.035676971E-1,-4.259900451E-1
7.349785779E1,1.629185677E0,-5.793769658E-2,-4.296597838E-1
7.350788179E1,1.664112687E0,-3.714267164E-2,-4.446075559E-1
7.351790479E1,1.709814191E0,-6.124851853E-2,-4.562958479E-1
7.352792879E1,1.766755700E0,-1.271255314E-1,-4.736045301E-1
7.353795279E1,1.833768010E0,-1.855827123E-1,-5.285387039E-1
7.354797579E1,1.896668673E0,-2.061303258E-1,-6.271526217E-1
7.355799979E1,1.947507977E0,-2.482299209E-1,-6.955938935E-1
7.356802379E1,1.991848826E0,-2.401075363E-1,-7.123872638E-1
7.357804679E1,2.042034864E0,-2.044459581E-1,-6.860207915E-1
7.358807079E1,2.113985300E0,-1.869053096E-1,-6.428735852E-1
7.359809379E1,2.218749523E0,-2.290313989E-1,-6.198580265E-1
7.360811779E1,2.332411766E0,-2.458641678E-1,-6.316430569E-1
7.361814179E1,2.431681871E0,-2.575722933E-1,-6.750028133E-1
7.362816479E1,2.494902134E0,-2.704239190E-1,-7.390824556E-1
7.363818879E1,2.536183834E0,-2.853683829E-1,-7.872707248E-1
7.364821279E1,2.573589563E0,-3.084537387E-1,-7.967417240E-1
7.365823579E1,2.633390188E0,-3.116187155E-1,-7.743712664E-1
7.366825979E1,2.697890043E0,-2.904958725E-1,-7.407968044E-1
7.367828279E1,2.752233028E0,-3.227871656E-1,-7.507260442E-1
7.368830679E1,2.777118683E0,-4.060173333E-1,-7.906060815E-1
7.369833079E1,2.793767691E0,-4.830235541E-1,-8.468341231E-1
7.370835379E1,2.819245338E0,-5.295548439E-1,-8.831865191E-1
7.371837779E1,2.855130911E0,-4.815921187E-1,-8.927823901E-1
7.372840179E1,2.872258902E0,-4.623904526E-1,-8.948183656E-1
7.373842479E1,2.850033283E0,-4.151266515E-1,-8.999750018E-1
7.374844879E1,2.800587177E0,-4.425034225E-1,-8.896760345E-1
7.375847279E1,2.737106085E0,-4.865625203E-1,-8.945537210E-1
7.376849579E1,2.660848856E0,-5.213905573E-1,-9.284746647E-1
7.377851979E1,2.595901489E0,-5.486665964E-1,-9.628269076E-1
7.378854279E1,2.544147730E0,-5.570720434E-1,-9.779592752E-1
7.379856679E1,2.491811991E0,-5.577237606E-1,-9.600664377E-1
7.380859079E1,2.433823824E0,-5.072382689E-1,-9.106125832E-1
7.381861379E1,2.330997467E0,-4.593623579E-1,-8.492761254E-1
7.382863779E1,2.174300671E0,-4.217614532E-1,-7.926748991E-1
7.383866179E1,1.952307820E0,-3.944337666E-1,-7.760587335E-1
7.384868479E1,1.702325940E0,-4.476101696E-1,-8.267410994E-1
7.385870879E1,1.495601416E0,-5.075420737E-1,-9.114653468E-1
7.386873279E1,1.414216042E0,-5.237588286E-1,-9.684380889E-1
7.387875579E1,1.444381356E0,-5.378812551E-1,-9.748698473E-1
7.388877979E1,1.538502693E0,-6.319036484E-1,-9.228106141E-1
7.389880279E1,1.641737342E0,-7.466398478E-1,-8.550491333E-1
7.390882679E1,1.715498090E0,-8.818767667E-1,-7.965344191E-1
7.391885079E1,1.728860497E0,-9.536373019E-1,-7.598620057E-1
7.392887379E1,1.689514875E0,-1.034618735E0,-7.472079992E-1
7.393889779E1,1.616650939E0,-1.128101468E0,-7.530511022E-1
7.394892179E1,1.513789535E0,-1.273778200E0,-7.949016094E-1
7.395894479E1,1.392983317E0,-1.471330643E0,-9.029518366E-1
7.396896879E1,1.267488480E0,-1.649118185E0,-1.056255341E0
7.397899279E1,1.158241749E0,-1.819490194E0,-1.208526969E0
7.398901579E1,1.091639757E0,-1.992200732E0,-1.336401582E0
7.399903979E1,1.032453418E0,-2.146873951E0,-1.472884536E0
7.400906279E1,9.954266548E-1,-2.187543392E0,-1.630291462E0
7.401908679E1,1.032507300E0,-2.116481304E0,-1.745061994E0
7.402911079E1,1.152435303E0,-2.019591093E0,-1.757303476E0
7.403913379E1,1.324548006E0,-1.935549617E0,-1.677431703E0
7.404915779E1,1.482544780E0,-1.852561474E0,-1.573674083E0
7.405918179E1,1.573195100E0,-1.737115264E0,-1.485442996E0
7.406920479E1,1.588195324E0,-1.625561595E0,-1.405870914E0
7.407922879E1,1.545115590E0,-1.559734821E0,-1.349233985E0
7.408925279E1,1.460241914E0,-1.523391724E0,-1.333324790E0
7.409927579E1,1.372458220E0,-1.528846860E0,-1.332796693E0
7.410929979E1,1.276572466E0,-1.517645836E0,-1.333733320E0
7.411932279E1,1.167234540E0,-1.556446552E0,-1.331596136E0
7.412934679E1,1.054314375E0,-1.638812304E0,-1.327133775E0
7.413937079E1,9.500858188E-1,-1.653773665E0,-1.325553894E0
