"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.733557829E1,9.538614349E0,8.735833740E-1,-1.601070557E0
8.734560129E1,9.623637543E0,9.746232605E-1,-1.584604797E0
8.735562529E1,9.579030304E0,9.788145447E-1,-1.483265533E0
8.736564929E1,9.537716217E0,9.458830261E-1,-1.443448334E0
8.737567329E1,9.529633026E0,9.815089417E-1,-1.417851562E0
8.738569729E1,9.580826569E0,9.770182800E-1,-1.345252533E0
8.739572029E1,9.638606415E0,9.704319763E-1,-1.262774048E0
8.740574429E1,9.641899567E0,9.815089417E-1,-1.171314240E0
8.741576829E1,9.662556610E0,1.019380188E0,-1.160686340E0
8.742579229E1,9.730664978E0,1.031055908E0,-1.132544861E0
8.743581529E1,9.769434357E0,1.016536102E0,-1.106199646E0
8.744583929E1,9.848470001E0,1.041683807E0,-1.126557312E0
8.745586329E1,9.818681946E0,1.021924896E0,-1.061143341E0
8.746588692E1,9.794132996E0,1.009949799E0,-1.011296997E0
8.747591092E1,9.792486420E0,1.024020538E0,-9.192384338E-1
8.748593392E1,9.840835876E0,1.043929138E0,-9.036708069E-1
8.749595792E1,9.826016693E0,1.039737854E0,-8.906478882E-1
8.750598192E1,9.787247314E0,1.048120422E0,-9.279203796E-1
8.751600592E1,9.696985016E0,1.046473846E0,-9.729766846E-1
8.752602892E1,9.646090851E0,1.053958282E0,-9.774673462E-1
8.753605292E1,9.627828827E0,1.087039490E0,-8.999285889E-1
8.754607692E1,9.629625092E0,1.108894043E0,-8.620573425E-1
8.755610092E1,9.625733185E0,1.121916962E0,-9.273216248E-1
8.756612492E1,9.630672913E0,1.110390930E0,-9.906399536E-1
8.757614792E1,9.579928436E0,1.069825287E0,-9.854008484E-1
8.758617192E1,9.562265167E0,1.054557037E0,-1.015188904E0
8.759619592E1,9.540111237E0,1.039288788E0,-9.777667236E-1
8.760621992E1,9.520951080E0,1.017284546E0,-9.002279663E-1
8.761624292E1,9.473649445E0,1.016685791E0,-8.542735291E-1
8.762626692E1,9.439071350E0,1.032253418E0,-9.095086670E-1
8.763629092E1,9.432634735E0,1.031205597E0,-9.638456726E-1
8.764631492E1,9.469757538E0,1.024170227E0,-1.049467621E0
8.765633792E1,9.547445984E0,1.072070618E0,-1.094074860E0
8.766636192E1,9.666747894E0,1.131047974E0,-1.066083069E0
8.767638592E1,9.694589996E0,1.144220581E0,-1.060095520E0
8.768640992E1,9.680519257E0,1.109193420E0,-1.061891785E0
8.769643392E1,9.700128479E0,1.085542603E0,-1.075214081E0
8.770645692E1,9.657317505E0,1.127156067E0,-1.105900269E0
8.771648092E1,9.608369293E0,1.121916962E0,-1.100960541E0
8.772650492E1,9.639654236E0,1.125359802E0,-1.103804626E0
8.773652892E1,9.661209412E0,1.124611359E0,-1.119821320E0
8.774655192E1,9.662855988E0,1.130748596E0,-1.107846222E0
8.775657592E1,9.713899841E0,1.152902527E0,-1.015637970E0
8.776659992E1,9.740993500E0,1.191821594E0,-9.256750488E-1
8.777662392E1,9.800569611E0,1.203647003E0,-9.291178894E-1
8.778664792E1,9.774972839E0,1.159937897E0,-8.780740356E-1
8.779667092E1,9.829459534E0,1.128353577E0,-8.524772644E-1
8.780669492E1,9.856253815E0,1.136137390E0,-8.623567200E-1
8.781671892E1,9.826914825E0,1.147513733E0,-8.354127502E-1
8.782674292E1,9.867779846E0,1.151106262E0,-8.255332947E-1
8.783676592E1,9.867181091E0,1.153052216E0,-7.484436035E-1
8.784678992E1,9.897567902E0,1.181343384E0,-6.426136780E-1
8.785681392E1,9.879305878E0,1.196312256E0,-6.233038330E-1
8.786683792E1,9.824220428E0,1.197659454E0,-6.433621216E-1
8.787686192E1,9.857601013E0,1.197509766E0,-5.921685791E-1
8.788688492E1,9.861193542E0,1.178948364E0,-5.758525085E-1
8.789690892E1,9.803713074E0,1.157842255E0,-5.760021973E-1
8.790693292E1,9.707163849E0,1.139879608E0,-5.887257385E-1
8.791695692E1,9.657167816E0,1.127455444E0,-5.780978394E-1
8.792697992E1,9.576784973E0,1.128203888E0,-5.400769043E-1
8.793700392E1,9.517208862E0,1.138981476E0,-5.402265930E-1
8.794702792E1,9.527986450E0,1.136586456E0,-5.887257385E-1
8.795705192E1,9.539662170E0,1.147513733E0,-6.475534058E-1
8.796707592E1,9.582473145E0,1.134939880E0,-6.503974915E-1
8.797709892E1,9.593400421E0,1.144969025E0,-6.336323547E-1
8.798712292E1,9.596543884E0,1.166823578E0,-6.101312256E-1
8.799714692E1,9.570947113E0,1.169218597E0,-6.192622375E-1
8.800717092E1,9.572294312E0,1.171613617E0,-6.081852722E-1
8.801719392E1,9.631571045E0,1.175655212E0,-6.004014587E-1
8.802721792E1,9.637109528E0,1.168769531E0,-6.288423157E-1
8.803724192E1,9.604926453E0,1.163530426E0,-6.249504089E-1
8.804726592E1,9.630074158E0,1.182840271E0,-6.548881531E-1
8.805728992E1,9.688752136E0,1.181193695E0,-6.490502930E-1
8.806731292E1,9.747430115E0,1.141376495E0,-6.230044556E-1
8.807733692E1,9.784852295E0,1.151854706E0,-6.060896301E-1
8.808736092E1,9.800868988E0,1.163081360E0,-5.683680725E-1
8.809738492E1,9.761201477E0,1.157991943E0,-5.370831299E-1
8.810740892E1,9.758507080E0,1.159638519E0,-4.977149963E-1
8.811743192E1,9.815987549E0,1.180445251E0,-4.673281860E-1
8.812745592E1,9.894125061E0,1.180445251E0,-4.101470947E-1
8.813747992E1,9.894125061E0,1.165476379E0,-3.963757324E-1
8.814750392E1,9.873168640E0,1.200353851E0,-3.978726196E-1
8.815752692E1,9.968969421E0,1.172511749E0,-3.728746033E-1
8.816755092E1,1.016371445E1,1.146316223E0,-4.471202087E-1
8.817757492E1,1.026086243E1,1.141975250E0,-6.770420837E-1
8.818759892E1,1.019709503E1,1.121767273E0,-8.201445007E-1
8.819762292E1,1.010997620E1,1.092428284E0,-5.532495117E-1
8.820764592E1,9.952803040E0,1.176703033E0,-2.194436646E-1
8.821766992E1,9.721533966E0,1.303040314E0,8.831634521E-3
8.822769392E1,9.733059998E0,1.322350159E0,3.442840576E-1
8.823771792E1,9.788594513E0,1.352886658E0,5.724096680E-1
8.824774092E1,9.573342133E0,1.425186310E0,5.526507568E-1
8.825776492E1,9.246122589E0,1.368903351E0,6.860234070E-1
8.826778892E1,9.123527527E0,1.502126312E0,1.293909302E0
8.827781292E1,9.069040833E0,1.685345306E0,1.956581268E0
8.828783692E1,8.846154327E0,1.748364258E0,2.448458405E0
8.829785992E1,8.413703613E0,1.746567993E0,2.816243591E0
8.830788392E1,8.039032745E0,1.625619507E0,3.112028503E0
8.831790792E1,7.937543793E0,1.525178375E0,3.405867462E0
8.832793192E1,7.616162109E0,1.532662811E0,3.802841949E0
8.833795592E1,7.220235443E0,1.374142456E0,3.978875885E0
8.834797892E1,6.684050446E0,1.131946106E0,3.864364014E0
8.835800292E1,6.221661987E0,9.925859070E-1,3.606749725E0
8.836802692E1,5.967340851E0,1.179996185E0,3.433709564E0
8.837805092E1,6.094127197E0,1.320104828E0,3.296145630E0
8.838807392E1,6.138734436E0,1.348845062E0,3.669618988E0
8.839809792E1,5.552703094E0,1.633702698E0,4.060456238E0
8.840812192E1,4.261787567E0,1.933379517E0,4.810546417E0
8.841814592E1,3.072810059E0,2.346221008E0,4.924609222E0
8.842816992E1,2.450554047E0,2.145787811E0,4.593348083E0
8.843819292E1,1.679806824E0,1.811083832E0,3.830085297E0
8.844821692E1,3.975732422E-1,1.625769196E0,2.884351959E0
8.845824092E1,-1.271156616E0,1.269959106E0,3.032394104E0
8.846826529E1,-2.422861633E0,1.268761597E0,4.000281372E0
8.847828829E1,-2.796933746E0,1.667232971E0,4.650229797E0
8.848831229E1,-3.152893524E0,1.691632233E0,5.505251770E0
8.849833629E1,-3.234623566E0,1.944456482E0,6.634503479E0
8.850836029E1,-2.754422150E0,2.443967743E0,7.623047791E0
8.851838429E1,-2.049987030E0,2.889141998E0,7.992629242E0
8.852840729E1,-1.449435883E0,3.357068939E0,7.759114838E0
8.853843129E1,-1.171314240E0,3.371289368E0,7.401508484E0
8.854845529E1,-1.245410156E0,2.963986359E0,7.336094513E0
8.855847929E1,-2.175426178E0,2.486928406E0,7.297774200E0
8.856850329E1,-3.413501587E0,2.144889679E0,6.770121460E0
8.857852629E1,-4.031865692E0,2.018253021E0,6.494694214E0
8.858855029E1,-4.383634186E0,1.994302826E0,6.496939545E0
8.859857429E1,-4.916975098E0,1.903890839E0,7.170838165E0
8.860859829E1,-5.269192657E0,2.049687653E0,7.241042175E0
8.861862129E1,-5.772895203E0,2.471510468E0,6.801107025E0
8.862864529E1,-5.569767609E0,2.302511902E0,6.295757904E0
8.863866929E1,-5.487438812E0,2.028132477E0,6.521189117E0
8.864869329E1,-5.617667999E0,2.260000305E0,6.212980042E0
8.865871729E1,-5.958209839E0,2.599793701E0,6.067781982E0
8.866874029E1,-6.644832001E0,2.844983826E0,6.344556427E0
8.867876429E1,-7.343429260E0,3.262016602E0,6.089337158E0
8.868878829E1,-7.620353394E0,3.532354431E0,5.663023682E0
8.869881229E1,-8.302933960E0,3.367098083E0,5.162763977E0
8.870883629E1,-9.231453094E0,3.088826752E0,4.582720184E0
8.871885929E1,-9.753866730E0,3.055895233E0,4.367018738E0
8.872888329E1,-9.745933228E0,3.310815125E0,4.569547577E0
8.873890729E1,-9.602531433E0,3.490142212E0,5.078189850E0
8.874893129E1,-9.720336456E0,3.554658051E0,5.503754883E0
8.875895429E1,-1.011701157E1,3.493884430E0,5.537285156E0
8.876897829E1,-1.055395294E1,3.350931702E0,5.277724915E0
8.877900229E1,-1.108385101E1,3.432062988E0,4.589755554E0
8.878902629E1,-1.134296219E1,3.635040894E0,4.077969818E0
8.879905029E1,-1.134670441E1,3.183130646E0,4.171824646E0
8.880907329E1,-1.149115402E1,2.954256592E0,4.201762390E0
8.881909729E1,-1.138846756E1,2.987188110E0,4.212240601E0
8.882912129E1,-1.132559830E1,3.043920135E0,4.205354919E0
8.883914529E1,-1.137544464E1,3.100053406E0,4.283642120E0
8.884916929E1,-1.145178589E1,3.097508698E0,4.319567413E0
8.885919229E1,-1.146316223E1,3.171454926E0,4.344864807E0
8.886921629E1,-1.155821457E1,3.338657227E0,4.534670105E0
8.887924029E1,-1.155387360E1,3.463946686E0,4.468058624E0
8.888926429E1,-1.154384445E1,3.482358398E0,4.274511108E0
8.889928729E1,-1.167572021E1,3.528462524E0,4.054169312E0
8.890931129E1,-1.197749268E1,3.549119568E0,3.519331512E0
8.891933529E1,-1.206580902E1,3.575913849E0,2.693947906E0
8.892935929E1,-1.198123489E1,3.598816223E0,1.836381226E0
8.893938329E1,-1.188902664E1,3.663332062E0,1.221010895E0
8.894940629E1,-1.188318878E1,3.728446655E0,9.282197571E-1
8.895943029E1,-1.177032349E1,3.856280823E0,7.538323975E-1
8.896945429E1,-1.133248398E1,3.901636505E0,6.493496704E-1
8.897947829E1,-1.102262833E1,3.867507477E0,5.468128967E-1
8.898950229E1,-1.097802109E1,3.805236969E0,4.944218445E-1
8.899952529E1,-1.088251968E1,3.763174438E0,6.222560120E-1
8.900954929E1,-1.082354233E1,3.818409576E0,5.519023132E-1
8.901957329E1,-1.078432388E1,3.593277740E0,5.813909912E-1
8.902959729E1,-1.083132614E1,3.443439331E0,7.542814636E-1
8.903962029E1,-1.107352249E1,3.485202484E0,9.871971130E-1
8.904964429E1,-1.115749786E1,3.338507538E0,1.379830627E0
8.905966829E1,-1.098999619E1,3.178041229E0,1.501228180E0
8.906969229E1,-1.099448685E1,2.972219238E0,1.254840546E0
8.907971629E1,-1.083072739E1,2.831062775E0,7.848179626E-1
8.908973929E1,-1.056323364E1,2.818488922E0,3.459306335E-1
8.909976329E1,-1.037103333E1,2.803370361E0,2.562670898E-1
8.910978729E1,-1.047147446E1,2.870879974E0,2.951861572E-1
8.911981129E1,-1.060290115E1,3.012485504E0,3.863465881E-1
8.912983529E1,-1.076681030E1,3.168610840E0,-3.607498169E-2
8.913985829E1,-1.072205338E1,2.934946747E0,-7.771838379E-1
8.914988229E1,-1.037806870E1,2.743045807E0,-1.664987640E0
8.915990629E1,-9.853559418E0,2.676883392E0,-2.225721588E0
8.916993029E1,-9.605674896E0,2.514770508E0,-2.592758331E0
8.917995429E1,-9.730664978E0,2.472408600E0,-2.384990387E0
8.918997729E1,-1.034633469E1,2.769241333E0,-2.190544739E0
8.920000129E1,-1.087159241E1,3.134631500E0,-2.636317749E0
8.921002529E1,-1.096290253E1,3.029550018E0,-2.612966309E0
8.922004929E1,-1.087144272E1,2.727777557E0,-2.448308716E0
8.923007229E1,-1.032373169E1,2.639610901E0,-3.266806641E0
8.924009629E1,-9.628128204E0,2.422861633E0,-3.669618988E0
8.925012029E1,-9.520352325E0,2.380499725E0,-3.110980682E0
8.926014429E1,-9.719588013E0,2.427202606E0,-2.695893860E0
8.927016829E1,-1.041908340E1,2.214045868E0,-1.625619507E0
8.928019129E1,-1.133143616E1,2.148931274E0,-5.258564758E-1
8.929021529E1,-1.073402847E1,2.627635803E0,-6.168672180E-1
8.930023929E1,-9.849667511E0,2.522254944E0,-8.262817383E-1
8.931026329E1,-9.568701782E0,2.233954468E0,-4.685256958E-1
8.932028729E1,-9.665700073E0,2.506986694E0,-5.647755432E-1
8.933031029E1,-9.610315247E0,2.843187561E0,-2.334395599E0
8.934033429E1,-9.282496948E0,2.636168060E0,-2.693947906E0
8.935035829E1,-9.346863098E0,2.421215057E0,-2.655926971E0
8.936038229E1,-9.687854004E0,2.589315491E0,-2.815195770E0
8.937040629E1,-9.515562286E0,2.672243042E0,-2.803969116E0
8.938042929E1,-9.025032349E0,2.431693268E0,-2.589914246E0
8.939045329E1,-8.861272888E0,2.557431793E0,-2.735261993E0
8.940047729E1,-9.013057251E0,2.682721252E0,-2.851121063E0
8.941050129E1,-9.029073944E0,2.607876892E0,-2.893333282E0
8.942052429E1,-8.703351288E0,2.691103821E0,-3.068768463E0
8.943054829E1,-8.339458008E0,2.857857056E0,-3.271896057E0
8.944057229E1,-8.055049438E0,2.828069000E0,-3.572770386E0
8.945059629E1,-7.929460602E0,2.887794800E0,-3.980223083E0
8.946062029E1,-7.955356750E0,3.007695465E0,-4.426295471E0
8.947064308E1,-7.978857880E0,3.068319397E0,-4.412075043E0
8.948066708E1,-7.441325684E0,3.175346832E0,-4.439318390E0
8.949069108E1,-6.407126312E0,3.240162048E0,-4.826263733E0
8.950071508E1,-6.063890076E0,3.257226562E0,-4.461771698E0
8.951073908E1,-6.334676971E0,3.331023102E0,-3.938160553E0
8.952076208E1,-7.383545837E0,3.290906525E0,-3.694018250E0
8.953078608E1,-8.729995880E0,3.209625549E0,-3.762875061E0
8.954081008E1,-9.326655121E0,3.159180450E0,-4.020489349E0
8.955083408E1,-9.087602234E0,2.946921844E0,-4.160897369E0
8.956085808E1,-8.552315369E0,2.610122223E0,-4.186793518E0
8.957088108E1,-8.279283142E0,2.689906311E0,-4.314927063E0
8.958090508E1,-8.558751984E0,3.139421539E0,-4.408332825E0
8.959092908E1,-8.966803436E0,3.163521423E0,-4.132306824E0
8.960095308E1,-9.405541077E0,2.991379395E0,-3.784579926E0
8.961097708E1,-1.042941193E1,2.918331299E0,-2.943628693E0
8.962100008E1,-1.266546204E1,2.586621094E0,-1.559756470E-1
8.963102408E1,-1.195444061E1,3.149300995E0,-2.576142883E-1
8.964104808E1,-1.065214874E1,3.389401703E0,-1.968256989E0
8.965107208E1,-1.021595581E1,2.747985535E0,-2.932102661E0
8.966109608E1,-1.053554123E1,2.415826263E0,-3.406915283E0
8.967111908E1,-1.010204269E1,2.434387665E0,-4.673880615E0
8.968114308E1,-9.720635834E0,2.683020630E0,-5.393134918E0
8.969116708E1,-9.520202637E0,2.806364136E0,-5.823190613E0
8.970119108E1,-9.182504883E0,2.860401764E0,-5.802533569E0
8.971121508E1,-8.386011200E0,3.013233948E0,-4.853507080E0
8.972123808E1,-7.330256653E0,3.081042938E0,-4.133055267E0
8.973126208E1,-7.397317200E0,3.122955780E0,-3.253783722E0
8.974128608E1,-7.452103271E0,3.446882172E0,-3.223546600E0
8.975131008E1,-6.947652283E0,3.589236145E0,-3.269051971E0
8.976133308E1,-7.123237152E0,3.289110260E0,-3.268303528E0
8.977135708E1,-7.528743896E0,3.098406830E0,-3.471131744E0
8.978138108E1,-7.988887024E0,3.197351074E0,-3.651207275E0
8.979140508E1,-7.887248383E0,3.657045135E0,-4.167932739E0
8.980142908E1,-7.504045258E0,3.613635406E0,-4.337230682E0
8.981145208E1,-7.213349762E0,3.325634308E0,-4.490062866E0
8.982147608E1,-7.221283264E0,3.326831818E0,-4.589755554E0
8.983150008E1,-7.421866150E0,3.409459991E0,-4.349654846E0
8.984152408E1,-7.505691833E0,3.465593262E0,-3.953428802E0
8.985154808E1,-7.136709137E0,3.774700470E0,-4.516857147E0
8.986157108E1,-7.388485565E0,3.924538879E0,-5.128784637E0
8.987159508E1,-8.390801239E0,3.914509735E0,-5.182822266E0
8.988161908E1,-9.429191895E0,3.718417511E0,-5.053940277E0
8.989164308E1,-9.664801941E0,3.457360382E0,-5.153183899E0
8.990166708E1,-9.571994934E0,3.583847351E0,-5.046755219E0
8.991169008E1,-8.637039185E0,3.779640198E0,-5.087470551E0
8.992171408E1,-8.406518555E0,3.644321594E0,-5.715115356E0
8.993173808E1,-8.668473816E0,3.454216919E0,-5.951922913E0
8.994176208E1,-8.485105133E0,3.509152679E0,-5.312153320E0
8.995178608E1,-8.225544891E0,3.301235046E0,-5.146597595E0
8.996180908E1,-7.779322815E0,2.825075226E0,-5.593867493E0
8.997183308E1,-7.538773041E0,2.345322876E0,-5.623655548E0
8.998185708E1,-7.394772491E0,2.357447662E0,-5.724845123E0
8.999188108E1,-7.537276154E0,2.414778442E0,-5.869743805E0
9.000190508E1,-7.593559113E0,2.540966034E0,-6.043083344E0
9.001192808E1,-7.694598999E0,2.863994293E0,-6.949448547E0
9.002195208E1,-8.200397186E0,2.966980133E0,-7.093299408E0
9.003197608E1,-8.452323303E0,2.999761963E0,-6.562353516E0
9.004200008E1,-8.389603729E0,2.921923828E0,-6.197262726E0
9.005202408E1,-8.288713531E0,2.774630127E0,-5.798641663E0
9.006204708E1,-8.245154114E0,2.611170044E0,-5.305716705E0
9.007207108E1,-7.991282043E0,2.450703735E0,-5.299280090E0
9.008209508E1,-7.889643402E0,2.421963501E0,-5.317841492E0
9.009211908E1,-8.192313995E0,2.280507660E0,-5.700296173E0
9.010214308E1,-8.266709290E0,2.118993530E0,-5.556295624E0
9.011216608E1,-8.441396027E0,1.936073914E0,-5.335654449E0
9.012219008E1,-8.699758759E0,1.731898499E0,-5.345833282E0
9.013221408E1,-8.638236694E0,1.727707214E0,-5.331612854E0
9.014223808E1,-8.887767792E0,1.802701263E0,-5.278173981E0
9.015226208E1,-9.116791534E0,1.850302277E0,-5.327122192E0
9.016228508E1,-9.023984528E0,1.815275116E0,-5.272186432E0
9.017230908E1,-9.007069702E0,1.637145538E0,-4.733307037E0
9.018233308E1,-8.929231567E0,1.522783356E0,-4.539609833E0
9.019235708E1,-8.807235260E0,1.260229340E0,-4.178860016E0
9.020238108E1,-8.396489410E0,1.074765015E0,-4.243974609E0
9.021240408E1,-8.344098358E0,7.372169495E-1,-4.127367096E0
9.022242808E1,-8.495433655E0,8.629554749E-1,-3.926484833E0
9.023245208E1,-8.332123260E0,1.023122406E0,-4.009113007E0
9.024247608E1,-8.094118195E0,1.253942413E0,-4.137994995E0
9.025249908E1,-8.007747803E0,9.779164124E-1,-3.678450623E0
9.026252308E1,-7.615114288E0,4.980143738E-1,-2.907703400E0
9.027254708E1,-7.609126740E0,5.135820007E-1,-2.772983551E0
9.028257108E1,-7.945477295E0,5.987548828E-1,-2.811453552E0
9.029259508E1,-8.239166565E0,6.647676086E-1,-2.752176819E0
9.030261908E1,-8.483159180E0,7.074288940E-1,-2.555934906E0
9.031264208E1,-8.501570892E0,8.214916992E-1,-2.424657898E0
9.032266608E1,-8.644074554E0,8.873547363E-1,-2.453398132E0
9.033269008E1,-8.605005798E0,9.388476562E-1,-2.360291748E0
9.034271408E1,-8.679700470E0,8.946894836E-1,-2.321222992E0
9.035273808E1,-8.870553589E0,7.810757446E-1,-2.327659607E0
9.036276108E1,-9.000184021E0,6.629713440E-1,-2.147135010E0
9.037278508E1,-9.016949158E0,5.224136353E-1,-1.968706055E0
9.038280908E1,-9.098230133E0,4.363426208E-1,-2.019151154E0
9.039283308E1,-9.178762665E0,4.224215698E-1,-2.126477966E0
9.040285708E1,-9.147178345E0,3.948788452E-1,-2.381248169E0
9.041288008E1,-9.158554688E0,3.944297791E-1,-2.608625336E0
9.042290408E1,-9.244925079E0,1.923500061E-1,-2.627635803E0
9.043292808E1,-9.205257568E0,1.185534668E-1,-2.737806702E0
9.044295208E1,-9.291029205E0,-6.840774536E-2,-2.631527710E0
9.045297608E1,-9.258097687E0,-2.085163879E-1,-2.818937988E0
9.046299908E1,-9.169631653E0,-2.014810181E-1,-3.093616791E0
9.047302342E1,-9.173972626E0,-2.005828857E-1,-3.189267883E0
9.048304742E1,-9.131760406E0,-2.778222656E-1,-3.212469635E0
9.049307142E1,-9.108558655E0,-3.894900513E-1,-3.183579712E0
9.050309442E1,-9.148824921E0,-3.511697388E-1,-3.101550293E0
9.051311842E1,-9.057963867E0,-3.101550293E-1,-3.183579712E0
9.052314242E1,-8.983718262E0,-2.983296204E-1,-3.169508972E0
9.053316642E1,-8.854237518E0,-7.125183105E-2,-3.482957153E0
9.054319042E1,-8.778644714E0,1.721420288E-1,-3.963907013E0
9.055321442E1,-8.623866577E0,3.303630066E-1,-3.728746033E0
9.056323742E1,-8.599317627E0,2.068698120E-1,-3.606749725E0
9.057326142E1,-8.890911255E0,1.270857239E-1,-3.785478058E0
9.058328542E1,-9.315278778E0,3.026705933E-1,-3.679498444E0
9.059330942E1,-9.355245667E0,4.772076416E-1,-3.905079346E0
9.060333342E1,-9.259295197E0,2.522254944E-1,-3.518583069E0
9.061335642E1,-8.948391724E0,2.642005920E-1,-3.673959961E0
9.062338042E1,-8.842711487E0,1.829196167E-1,-3.375480652E0
9.063340442E1,-8.816815338E0,7.679031372E-2,-3.335214386E0
9.064342842E1,-8.332871704E0,-1.178050232E-1,-3.564986572E0
9.065345242E1,-8.322543182E0,-7.783813477E-2,-3.595972137E0
9.066347542E1,-8.643026733E0,1.908531189E-1,-3.697161713E0
9.067349942E1,-8.865464172E0,4.041595459E-1,-3.429069214E0
9.068352342E1,-9.166188812E0,4.622387695E-1,-3.462300110E0
9.069354742E1,-9.316625977E0,4.769082642E-1,-3.103196869E0
9.070357142E1,-9.284293213E0,4.331991577E-1,-3.204685822E0
9.071359442E1,-9.163195038E0,2.926414490E-1,-2.988535309E0
9.072361842E1,-8.562344513E0,7.409591675E-2,-3.405119019E0
9.073364242E1,-8.422086182E0,3.752696228E-1,-3.474724274E0
9.074366642E1,-8.562194824E0,3.083587646E-1,-3.394191742E0
9.075369042E1,-8.567882996E0,2.610571289E-1,-3.108286285E0
9.076371342E1,-8.764124908E0,2.203417969E-1,-2.831062775E0
9.077373742E1,-8.822952576E0,3.185375977E-1,-2.808908844E0
9.078376142E1,-8.807834015E0,5.903723145E-1,-2.967728577E0
9.079378542E1,-8.918903046E0,6.131250000E-1,-2.883902893E0
9.080380942E1,-8.849297791E0,3.999682617E-1,-2.781515808E0
9.081383242E1,-8.669521637E0,6.032455444E-1,-2.945574646E0
9.082385642E1,-8.416098633E0,5.730084229E-1,-3.053649902E0
9.083388042E1,-8.115972748E0,3.787124634E-1,-3.282074890E0
9.084390442E1,-7.638016663E0,2.462379456E-1,-3.647465057E0
9.085392842E1,-7.481292572E0,-6.735992432E-2,-3.786675568E0
9.086395142E1,-8.019423523E0,-6.397695923E-1,-3.746858368E0
9.087397542E1,-7.869884491E0,-7.611671448E-1,-3.871549072E0
9.088399942E1,-7.695347443E0,-9.316625977E-1,-4.251009979E0
9.089402342E1,-7.561525726E0,-8.717871094E-1,-4.744533691E0
9.090404742E1,-7.819589081E0,-6.768923950E-1,-5.298681335E0
9.091407042E1,-8.434360657E0,-6.616241455E-1,-5.448220367E0
9.092409442E1,-8.923992462E0,-7.096742249E-1,-5.329666901E0
9.093411842E1,-8.954528961E0,-5.912704468E-1,-5.083129578E0
9.094414242E1,-9.015302582E0,-6.192622375E-1,-4.784949646E0
9.095416642E1,-9.186995544E0,-7.134164429E-1,-4.781057739E0
9.096418942E1,-9.359137573E0,-6.346801758E-1,-4.696483612E0
9.097421342E1,-9.381141815E0,-8.765771484E-1,-4.442162476E0
9.098423742E1,-9.640552368E0,-8.056246948E-1,-4.673281860E0
9.099426142E1,-9.575288086E0,-8.342152405E-1,-5.103636932E0
9.100428542E1,-8.587941284E0,-1.006806335E0,-5.199437714E0
9.101430842E1,-8.567134552E0,-1.407073975E0,-4.957690430E0
9.102433242E1,-8.350684662E0,-1.651515656E0,-4.605023804E0
9.103435642E1,-8.155340881E0,-1.472487946E0,-4.276606750E0
9.104438042E1,-8.250692596E0,-1.480122070E0,-4.127516785E0
9.105440442E1,-8.860674133E0,-1.268611908E0,-3.807631989E0
9.106442842E1,-9.162147217E0,-1.058898010E0,-3.975133667E0
9.107445142E1,-9.398805084E0,-7.188052368E-1,-4.214485931E0
9.108447542E1,-9.634714508E0,-6.384223938E-1,-4.097878418E0
9.109449942E1,-9.889035645E0,-5.779481506E-1,-4.101770325E0
9.110452342E1,-9.766141205E0,-4.324507141E-1,-4.177812195E0
9.111454742E1,-9.601333923E0,-7.890092468E-1,-4.392615509E0
9.112457042E1,-9.262438660E0,-9.693841553E-1,-4.707111511E0
9.113459442E1,-9.060059509E0,-7.487429810E-1,-4.906646576E0
9.114461842E1,-9.099128265E0,-7.809260559E-1,-4.987029419E0
9.115464242E1,-9.137298889E0,-5.993536377E-1,-4.912334747E0
9.116466642E1,-9.114546204E0,-5.429209900E-1,-4.818479919E0
9.117468942E1,-9.058862000E0,-5.797444153E-1,-4.544100494E0
9.118471342E1,-9.175020447E0,-5.239105225E-1,-4.412973175E0
9.119473742E1,-9.260343018E0,-3.062631226E-1,-4.546944580E0
9.120476142E1,-9.238338776E0,-1.960922241E-1,-4.619693298E0
9.121478542E1,-9.278155975E0,-2.230361938E-1,-4.451592865E0
9.122480842E1,-9.332492981E0,-2.260299683E-1,-4.250411224E0
9.123483242E1,-9.298513641E0,-2.507286072E-1,-4.185745697E0
9.124485642E1,-9.077273712E0,-2.809657288E-1,-4.131408691E0
9.125488042E1,-8.927734680E0,-3.417393494E-1,-3.851790161E0
9.126490442E1,-9.267378387E0,-4.891827393E-1,-3.506158905E0
9.127492742E1,-9.125174103E0,-2.646496582E-1,-3.313509521E0
9.128495142E1,-9.210346985E0,-4.589456177E-1,-3.373534698E0
9.129497542E1,-8.840466156E0,-5.730084229E-1,-3.515888672E0
9.130499942E1,-8.847501526E0,-5.153782654E-1,-3.133134613E0
9.131502342E1,-9.417665863E0,-6.080355835E-1,-2.769540710E0
9.132504642E1,-9.728269958E0,-5.718109131E-1,-2.763852539E0
9.133507042E1,-9.812544708E0,-6.768923950E-1,-2.764151917E0
9.134509442E1,-9.381291504E0,-7.388635254E-1,-2.790796509E0
9.135511842E1,-9.051227875E0,-7.918533325E-1,-2.756817169E0
9.136514242E1,-8.917705536E0,-1.000220032E0,-2.965782623E0
9.137516642E1,-8.848848724E0,-1.044976959E0,-3.364403687E0
9.138518942E1,-8.936716003E0,-9.624984741E-1,-3.424428864E0
9.139521342E1,-8.910819855E0,-8.750802612E-1,-3.425326996E0
9.140523742E1,-8.952882385E0,-1.026265869E0,-3.495830383E0
9.141526142E1,-9.028026123E0,-9.985734558E-1,-3.504063263E0
