"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.871384729E1,4.781409836E1,-1.980520630E1,-7.942153931E0
8.872387129E1,4.801117706E1,-1.986779785E1,-6.144760132E0
8.873389529E1,4.844952393E1,-1.959115601E1,-4.657974243E0
8.874391929E1,4.858212280E1,-1.928591919E1,-2.833480835E0
8.875394329E1,4.885267639E1,-1.876425171E1,-1.417999268E0
8.876396629E1,4.899877548E1,-1.849163818E1,-6.890563965E-1
8.877399029E1,4.914669037E1,-1.838436890E1,9.246063232E-1
8.878401429E1,4.913948059E1,-1.811410522E1,1.977249146E0
8.879403829E1,4.907159424E1,-1.786575317E1,3.265014648E0
8.880406129E1,4.897769547E1,-1.765631104E1,4.444702148E0
8.881408529E1,4.933221054E1,-1.726364136E1,5.373626709E0
8.882410929E1,4.934605408E1,-1.715112305E1,6.619491577E0
8.883413329E1,4.912266922E1,-1.687179565E1,7.214004517E0
8.884415729E1,4.899145508E1,-1.654101562E1,7.472839355E0
8.885418029E1,4.905008698E1,-1.638430786E1,8.152618408E0
8.886420429E1,4.908248901E1,-1.621466064E1,9.163223267E0
8.887422829E1,4.873226929E1,-1.604965210E1,1.002114868E1
8.888425229E1,4.839171219E1,-1.596313477E1,1.107081604E1
8.889427629E1,4.833013153E1,-1.572329712E1,1.194192505E1
8.890429929E1,4.822970963E1,-1.544714355E1,1.272563171E1
8.891432329E1,4.799842072E1,-1.553924561E1,1.394859314E1
8.892434729E1,4.818021011E1,-1.560043335E1,1.482542419E1
8.893437129E1,4.761409378E1,-1.526226807E1,1.537580872E1
8.894439429E1,4.740844345E1,-1.532098389E1,1.621772766E1
8.895441829E1,4.714241409E1,-1.527383423E1,1.709255981E1
8.896444229E1,4.669107819E1,-1.523864746E1,1.811283875E1
8.897446629E1,4.659256744E1,-1.512261963E1,1.872569275E1
8.898449029E1,4.605601883E1,-1.507434082E1,1.897976685E1
8.899451329E1,4.589967728E1,-1.490698242E1,1.924737549E1
8.900453729E1,4.587581253E1,-1.466921997E1,2.005499268E1
8.901456129E1,4.576160431E1,-1.459802246E1,2.078288269E1
8.902458529E1,4.564585876E1,-1.437606812E1,2.103710938E1
8.903460929E1,4.554259491E1,-1.405331421E1,2.109277344E1
8.904463229E1,4.505125046E1,-1.393109131E1,2.128942871E1
8.905465629E1,4.507000732E1,-1.385681152E1,2.157371521E1
8.906468029E1,4.463519287E1,-1.356970215E1,2.238670349E1
8.907470429E1,4.436737823E1,-1.346478271E1,2.242605591E1
8.908472829E1,4.421232224E1,-1.329934692E1,2.322244263E1
8.909475129E1,4.419366837E1,-1.306588745E1,2.398892212E1
8.910477529E1,4.386099243E1,-1.279006958E1,2.457464600E1
8.911479929E1,4.337775421E1,-1.256933594E1,2.499844360E1
8.912482329E1,4.296406555E1,-1.254797363E1,2.545564270E1
8.913484629E1,4.294654465E1,-1.215307617E1,2.605085754E1
8.914487029E1,4.258487701E1,-1.208746338E1,2.685977173E1
8.915489429E1,4.223757935E1,-1.211285400E1,2.730003357E1
8.916491829E1,4.193988800E1,-1.204571533E1,2.758758545E1
8.917494229E1,4.184708405E1,-1.203317261E1,2.786241150E1
8.918496529E1,4.168717957E1,-1.184579468E1,2.804008484E1
8.919498929E1,4.149925995E1,-1.183276367E1,2.866632080E1
8.920501329E1,4.153878021E1,-1.158691406E1,2.837664795E1
8.921503729E1,4.144526672E1,-1.161886597E1,2.819078064E1
8.922506129E1,4.141021729E1,-1.165988159E1,2.813450623E1
8.923508429E1,4.153385162E1,-1.159487915E1,2.860549927E1
8.924510829E1,4.128627014E1,-1.184741211E1,2.843754578E1
8.925513229E1,4.110392761E1,-1.204385376E1,2.846105957E1
8.926515629E1,4.060214233E1,-1.220565796E1,2.865780640E1
8.927518029E1,4.021957016E1,-1.239276123E1,2.872000122E1
8.928520329E1,4.022629547E1,-1.280947876E1,2.894757080E1
8.929522729E1,3.978981400E1,-1.337057495E1,2.924494934E1
8.930525129E1,3.957163239E1,-1.354901123E1,2.956358337E1
8.931527529E1,3.919094086E1,-1.373889160E1,2.953402710E1
8.932529929E1,3.899127197E1,-1.395565796E1,3.014599609E1
8.933532229E1,3.855704498E1,-1.413238525E1,3.045384216E1
8.934534629E1,3.830295944E1,-1.431625366E1,3.093186951E1
8.935537029E1,3.789429855E1,-1.445584106E1,3.104745483E1
8.936539429E1,3.750134659E1,-1.474597168E1,3.121176147E1
8.937541729E1,3.721873856E1,-1.458996582E1,3.144332886E1
8.938544129E1,3.681625366E1,-1.498925781E1,3.193444824E1
8.939546529E1,3.666982651E1,-1.507153320E1,3.191986084E1
8.940548929E1,3.645705414E1,-1.519155884E1,3.222491455E1
8.941551329E1,3.608935547E1,-1.543862915E1,3.269084167E1
8.942553629E1,3.565793228E1,-1.580056763E1,3.304389954E1
8.943556029E1,3.535451889E1,-1.583581543E1,3.343461609E1
8.944558429E1,3.498858643E1,-1.584411621E1,3.372999573E1
8.945560829E1,3.471282578E1,-1.595077515E1,3.369120789E1
8.946563208E1,3.408263779E1,-1.611553955E1,3.411253357E1
8.947565508E1,3.373117828E1,-1.634725952E1,3.431086731E1
8.948567908E1,3.343862534E1,-1.667987061E1,3.474435425E1
8.949570308E1,3.307367325E1,-1.663903809E1,3.490850830E1
8.950572708E1,3.254275894E1,-1.671585083E1,3.520323181E1
8.951575108E1,3.207806396E1,-1.688671875E1,3.548785400E1
8.952577408E1,3.171764946E1,-1.679162598E1,3.569151306E1
8.953579808E1,3.181244469E1,-1.666625977E1,3.605680847E1
8.954582208E1,3.182544136E1,-1.696618652E1,3.557693481E1
8.955584608E1,3.196529579E1,-1.690924072E1,3.561581421E1
8.956586908E1,3.211525345E1,-1.683352661E1,3.588177490E1
8.957589308E1,3.232353973E1,-1.694085693E1,3.557496643E1
8.958591708E1,3.217017365E1,-1.705072021E1,3.561071777E1
8.959594108E1,3.188116837E1,-1.733471680E1,3.563194275E1
8.960596508E1,3.164030457E1,-1.750024414E1,3.575326538E1
8.961598808E1,3.146477509E1,-1.755276489E1,3.561386108E1
8.962601208E1,3.142020988E1,-1.761599731E1,3.622456360E1
8.963603608E1,3.124294662E1,-1.747811890E1,3.616839600E1
8.964606008E1,3.057543564E1,-1.747824097E1,3.634106445E1
8.965608408E1,3.034418297E1,-1.743261719E1,3.671624756E1
8.966610708E1,2.972944450E1,-1.757434082E1,3.703208923E1
8.967613108E1,2.952036095E1,-1.771960449E1,3.725535583E1
8.968615508E1,2.910990524E1,-1.772427368E1,3.748690796E1
8.969617908E1,2.866067123E1,-1.809347534E1,3.756579590E1
8.970620308E1,2.823727608E1,-1.859173584E1,3.728392029E1
8.971622608E1,2.818100357E1,-1.859783936E1,3.725296021E1
8.972625008E1,2.830930710E1,-1.885623169E1,3.744393921E1
8.973627408E1,2.825302696E1,-1.916079712E1,3.717968750E1
8.974629808E1,2.807774544E1,-1.953311157E1,3.711343384E1
8.975632208E1,2.789744377E1,-1.991998291E1,3.717437744E1
8.976634508E1,2.766005516E1,-1.999075317E1,3.718794250E1
8.977636908E1,2.729503059E1,-2.036856079E1,3.722761536E1
8.978639308E1,2.693337250E1,-2.064022827E1,3.744505310E1
8.979641708E1,2.665328407E1,-2.051742554E1,3.767341614E1
8.980644108E1,2.636063004E1,-2.049642944E1,3.824659729E1
8.981646408E1,2.601562691E1,-2.034533691E1,3.844940186E1
8.982648808E1,2.525184441E1,-2.023190308E1,3.879463196E1
8.983651208E1,2.461874008E1,-2.013818359E1,3.896827698E1
8.984653608E1,2.403092766E1,-1.997985840E1,3.974053955E1
8.985656008E1,2.332291794E1,-1.982485962E1,4.005911255E1
8.986658308E1,2.257915878E1,-1.956207275E1,4.096258545E1
8.987660708E1,2.180984497E1,-1.928170776E1,4.072174072E1
8.988663108E1,2.171113205E1,-1.899102783E1,4.113629150E1
8.989665508E1,2.126948547E1,-1.881707764E1,4.124467468E1
8.990667908E1,2.099629021E1,-1.897384644E1,4.158581543E1
8.991670208E1,2.089786148E1,-1.872515869E1,4.182734680E1
8.992672608E1,2.127567291E1,-1.865258789E1,4.132710266E1
8.993675008E1,2.151920319E1,-1.844137573E1,4.078152466E1
8.994677408E1,2.176086807E1,-1.872302246E1,4.093217468E1
8.995679708E1,2.193295670E1,-1.897003174E1,4.118179321E1
8.996682108E1,2.197988129E1,-1.902648926E1,4.066893005E1
8.997684508E1,2.206755447E1,-1.895431519E1,4.068951416E1
8.998686908E1,2.250542450E1,-1.908111572E1,4.015315247E1
8.999689308E1,2.296593094E1,-1.907379150E1,4.031257629E1
9.000691608E1,2.336301994E1,-1.882281494E1,4.045158386E1
9.001694008E1,2.375118256E1,-1.889303589E1,4.008966064E1
9.002696408E1,2.410717010E1,-1.877713013E1,3.976324463E1
9.003698808E1,2.424438858E1,-1.856607056E1,3.949380493E1
9.004701208E1,2.459747505E1,-1.820791626E1,3.967910767E1
9.005703508E1,2.529430771E1,-1.801632690E1,3.995101929E1
9.006705908E1,2.539377594E1,-1.756362915E1,3.980375671E1
9.007708308E1,2.543951988E1,-1.719998169E1,3.955287170E1
9.008710708E1,2.557424164E1,-1.684951782E1,3.977865601E1
9.009713108E1,2.590693283E1,-1.665151978E1,3.978434753E1
9.010715408E1,2.619606781E1,-1.620019531E1,4.002600098E1
9.011717808E1,2.670710564E1,-1.574313354E1,3.956311035E1
9.012720208E1,2.700657654E1,-1.532406616E1,3.932598877E1
9.013722608E1,2.734186172E1,-1.469784546E1,3.925051880E1
9.014725008E1,2.751193047E1,-1.439617920E1,3.940837097E1
9.015727308E1,2.774214935E1,-1.397808838E1,3.955659485E1
9.016729708E1,2.784598732E1,-1.367098999E1,3.937539673E1
9.017732108E1,2.814597321E1,-1.322897339E1,3.944061279E1
9.018734508E1,2.835851288E1,-1.280749512E1,3.932875061E1
9.019736908E1,2.853097916E1,-1.239117432E1,3.922389221E1
9.020739208E1,2.883627510E1,-1.190374756E1,3.949591064E1
9.021741608E1,2.919791031E1,-1.189556885E1,3.908929443E1
9.022744008E1,2.962108803E1,-1.120242310E1,3.881178284E1
9.023746408E1,3.004760170E1,-1.118017578E1,3.894300842E1
9.024748808E1,3.045811272E1,-1.090362549E1,3.868626404E1
9.025751108E1,3.071753311E1,-1.084893799E1,3.839263916E1
9.026753508E1,3.109258270E1,-1.059292603E1,3.784370422E1
9.027755908E1,3.142116928E1,-1.077600098E1,3.745555115E1
9.028758308E1,3.155628014E1,-1.089123535E1,3.697601318E1
9.029760708E1,3.178958321E1,-1.073684692E1,3.710165405E1
9.030763008E1,3.225597763E1,-1.061312866E1,3.683840942E1
9.031765408E1,3.269295883E1,-1.070623779E1,3.614195251E1
9.032767808E1,3.297744370E1,-1.071414185E1,3.589044189E1
9.033770208E1,3.352141190E1,-1.055432129E1,3.591670227E1
9.034772608E1,3.365990067E1,-1.071817017E1,3.564578247E1
9.035774908E1,3.372946548E1,-1.050503540E1,3.579354858E1
9.036777308E1,3.363492966E1,-1.051336670E1,3.543783569E1
9.037779708E1,3.397046661E1,-1.021572876E1,3.558299255E1
9.038782108E1,3.396014786E1,-1.033038330E1,3.568041992E1
9.039784508E1,3.416213226E1,-1.028854370E1,3.558100891E1
9.040786808E1,3.431857681E1,-9.976501465E0,3.569404602E1
9.041789208E1,3.449316406E1,-1.001388550E1,3.549800110E1
9.042791608E1,3.463534546E1,-9.892700195E0,3.511029053E1
9.043794008E1,3.494983673E1,-9.947357178E0,3.490338135E1
9.044796408E1,3.491574097E1,-9.785827637E0,3.481431580E1
9.045798708E1,3.515804291E1,-9.955230713E0,3.482298279E1
9.046801142E1,3.501625061E1,-9.986511230E0,3.455270386E1
9.047803542E1,3.514178467E1,-9.916351318E0,3.464793396E1
9.048805942E1,3.511936951E1,-1.027661133E1,3.519845581E1
9.049808342E1,3.512899780E1,-1.024325562E1,3.536260986E1
9.050810642E1,3.514110184E1,-1.028424072E1,3.547212219E1
9.051813042E1,3.477400589E1,-1.016955566E1,3.544490051E1
9.052815442E1,3.474275970E1,-9.955047607E0,3.536709595E1
9.053817842E1,3.467621231E1,-1.013882446E1,3.573025513E1
9.054820242E1,3.463382339E1,-1.009136963E1,3.560400391E1
9.055822542E1,3.434618378E1,-1.010440063E1,3.584776306E1
9.056824942E1,3.434201813E1,-1.025225830E1,3.559226990E1
9.057827342E1,3.396388245E1,-1.005575562E1,3.570063782E1
9.058829742E1,3.354454422E1,-1.002120972E1,3.583589172E1
9.059832142E1,3.369871902E1,-1.006192017E1,3.584231567E1
9.060834442E1,3.366816330E1,-9.934478760E0,3.590470886E1
9.061836842E1,3.371616364E1,-9.734741211E0,3.643812561E1
9.062839242E1,3.348229218E1,-9.425628662E0,3.654467773E1
9.063841642E1,3.352372360E1,-9.598297119E0,3.659408569E1
9.064844042E1,3.350117493E1,-9.353485107E0,3.658665466E1
9.065846342E1,3.349321747E1,-9.379699707E0,3.660261536E1
9.066848742E1,3.383721924E1,-9.484130859E0,3.670378113E1
9.067851142E1,3.376127625E1,-9.041290283E0,3.640084839E1
9.068853542E1,3.374029541E1,-9.001434326E0,3.632643127E1
9.069855942E1,3.395121384E1,-8.650024414E0,3.624682617E1
9.070858242E1,3.422449875E1,-8.710174561E0,3.596940613E1
9.071860642E1,3.440076065E1,-8.442962646E0,3.634226990E1
9.072863042E1,3.440468979E1,-8.504547119E0,3.609896851E1
9.073865442E1,3.448434448E1,-8.268585205E0,3.574060059E1
9.074867842E1,3.454185104E1,-8.100646973E0,3.572193909E1
9.075870142E1,3.452701950E1,-7.904205322E0,3.578218079E1
9.076872542E1,3.455131149E1,-7.731781006E0,3.621867371E1
9.077874942E1,3.450300980E1,-7.530426025E0,3.624172974E1
9.078877342E1,3.455389786E1,-7.240600586E0,3.614372253E1
9.079879742E1,3.440808868E1,-7.198791504E0,3.580354309E1
9.080882142E1,3.449526978E1,-6.935363770E0,3.603747559E1
9.081884442E1,3.453520966E1,-6.594696045E0,3.614570618E1
9.082886842E1,3.433459091E1,-6.318878174E0,3.614500427E1
9.083889242E1,3.436068344E1,-5.975708008E0,3.641845703E1
9.084891642E1,3.399371338E1,-5.864440918E0,3.642083740E1
9.085894042E1,3.400951767E1,-5.383850098E0,3.705857849E1
9.086896342E1,3.382546616E1,-5.272796631E0,3.703556824E1
9.087898742E1,3.368274307E1,-4.854919434E0,3.717102051E1
9.088901142E1,3.372088242E1,-4.498443604E0,3.714984131E1
9.089903542E1,3.342669678E1,-4.298889160E0,3.710919189E1
9.090905942E1,3.314197540E1,-3.820800781E0,3.744657898E1
9.091908242E1,3.304244995E1,-3.683135986E0,3.751181030E1
9.092910642E1,3.287296677E1,-3.541198730E0,3.747647095E1
9.093913042E1,3.256616592E1,-3.208374023E0,3.732804871E1
9.094915442E1,3.244395828E1,-2.805694580E0,3.750791931E1
9.095917842E1,3.218008423E1,-2.342803955E0,3.776052856E1
9.096920142E1,3.198915291E1,-2.148315430E0,3.804916382E1
9.097922542E1,3.168758583E1,-1.938568115E0,3.818376160E1
9.098924942E1,3.167811584E1,-1.555084229E0,3.829438782E1
9.099927342E1,3.156623840E1,-1.221435547E0,3.883551025E1
9.100929742E1,3.107403564E1,-8.453674316E-1,3.872108459E1
9.101932042E1,3.108354378E1,-3.472595215E-1,3.873371887E1
9.102934442E1,3.091563225E1,-1.053466797E-1,3.852082825E1
9.103936842E1,3.096817207E1,2.693481445E-1,3.896322632E1
9.104939242E1,3.098195839E1,6.239929199E-1,3.893920898E1
9.105941642E1,3.102809334E1,6.048278809E-1,3.893374634E1
9.106943942E1,3.141817474E1,8.203430176E-1,3.844409180E1
9.107946342E1,3.159570694E1,1.239501953E0,3.812710571E1
9.108948742E1,3.183186150E1,1.233428955E0,3.776594543E1
9.109951142E1,3.197176170E1,1.224151611E0,3.754501343E1
9.110953542E1,3.211485672E1,1.338958740E0,3.773005676E1
9.111955842E1,3.223355484E1,1.361389160E0,3.740698242E1
9.112958242E1,3.231132889E1,1.273132324E0,3.724041748E1
9.113960642E1,3.262020493E1,1.133392334E0,3.757891846E1
9.114963042E1,3.278133774E1,1.373352051E0,3.728346252E1
9.115965442E1,3.285423660E1,1.083465576E0,3.725497437E1
9.116967742E1,3.260647583E1,7.825622559E-1,3.752481079E1
9.117970142E1,3.243183136E1,6.479797363E-1,3.760900879E1
9.118972542E1,3.257805634E1,3.582458496E-1,3.772442627E1
9.119974942E1,3.254487610E1,3.767700195E-1,3.772026062E1
9.120977342E1,3.211570358E1,1.674499512E-1,3.796414185E1
9.121979642E1,3.245915604E1,-3.255310059E-1,3.774156189E1
9.122982042E1,3.251639557E1,-5.029296875E-1,3.754187012E1
9.123984442E1,3.296496201E1,-7.250061035E-1,3.741447449E1
9.124986842E1,3.303836441E1,-7.507934570E-1,3.698568726E1
9.125989242E1,3.352193069E1,-7.248535156E-1,3.701815796E1
9.126991642E1,3.375302887E1,-9.509887695E-1,3.655877686E1
9.127993942E1,3.383821106E1,-1.061553955E0,3.641522217E1
9.128996342E1,3.397051239E1,-1.071929932E0,3.672904968E1
9.129998742E1,3.404301071E1,-1.049652100E0,3.679533386E1
9.131001142E1,3.392829895E1,-1.022308350E0,3.673582458E1
9.132003542E1,3.390593338E1,-1.305358887E0,3.646862793E1
9.133005842E1,3.384336090E1,-1.169921875E0,3.663768005E1
9.134008242E1,3.401231384E1,-9.754638672E-1,3.683384705E1
9.135010642E1,3.408758926E1,-8.662719727E-1,3.659869385E1
9.136013042E1,3.418487930E1,-1.112121582E0,3.637434387E1
9.137015442E1,3.396142578E1,-8.818969727E-1,3.634283447E1
9.138017742E1,3.400778580E1,-7.354125977E-1,3.645431519E1
9.139020142E1,3.400994492E1,-4.273986816E-1,3.634649658E1
9.140022542E1,3.382809830E1,-6.753540039E-1,3.661317444E1
9.141024942E1,3.391838074E1,-5.486450195E-1,3.654342651E1
9.142027342E1,3.380388260E1,-2.531127930E-1,3.676080322E1
9.143029642E1,3.375567627E1,-2.743530273E-2,3.645051575E1
9.144032042E1,3.380039978E1,2.597351074E-1,3.660231018E1
9.145034442E1,3.375777435E1,5.376281738E-1,3.634686279E1
9.146036842E1,3.409091187E1,5.507812500E-1,3.608767700E1
9.147039204E1,3.432115173E1,1.056182861E0,3.628836060E1
9.148041504E1,3.431737518E1,1.306701660E0,3.651364136E1
9.149043904E1,3.457120895E1,1.692596436E0,3.626373291E1
9.150046304E1,3.437870789E1,1.655883789E0,3.615617371E1
9.151048704E1,3.467681122E1,2.028350830E0,3.569679260E1
9.152051104E1,3.502143478E1,2.224731445E0,3.532839966E1
9.153053404E1,3.486823273E1,2.911682129E0,3.529884338E1
9.154055804E1,3.509862137E1,3.050872803E0,3.529878235E1
9.155058204E1,3.524387741E1,3.284118652E0,3.530737305E1
9.156060604E1,3.561107254E1,3.617828369E0,3.461094666E1
9.157063004E1,3.565575027E1,4.022125244E0,3.448188782E1
9.158065404E1,3.587392426E1,4.554077148E0,3.471040344E1
9.159067704E1,3.598806763E1,4.598052979E0,3.434698486E1
9.160070104E1,3.638657761E1,4.736999512E0,3.388407898E1
9.161072504E1,3.642824554E1,4.839447021E0,3.375520325E1
9.162074904E1,3.660680389E1,5.193389893E0,3.355908203E1
9.163077304E1,3.656231689E1,5.486053467E0,3.361018372E1
9.164079604E1,3.663543320E1,5.533721924E0,3.372422791E1
9.165082004E1,3.627829742E1,5.749877930E0,3.337622070E1
9.166084404E1,3.642671585E1,6.004241943E0,3.368106079E1
9.167086804E1,3.638797379E1,6.339660645E0,3.343908691E1
9.168089204E1,3.621582413E1,6.758880615E0,3.338230896E1
9.169091504E1,3.621009064E1,6.975097656E0,3.311972046E1
9.170093904E1,3.618392181E1,6.965545654E0,3.312579346E1
9.171096304E1,3.656707764E1,7.245635986E0,3.298135376E1
9.172098704E1,3.703190231E1,7.549377441E0,3.249148560E1
9.173101104E1,3.709744263E1,7.596771240E0,3.227684021E1
9.174103504E1,3.716494751E1,7.850555420E0,3.179980469E1
9.175105804E1,3.712543106E1,7.986389160E0,3.137736511E1
9.176108204E1,3.743959045E1,8.043090820E0,3.146662903E1
9.177110604E1,3.723486328E1,8.367889404E0,3.146821594E1
9.178113004E1,3.752365494E1,8.602752686E0,3.135578918E1
9.179115404E1,3.726966095E1,8.754852295E0,3.127677917E1
9.180117704E1,3.728802490E1,8.944580078E0,3.107310486E1
9.181120104E1,3.752837372E1,9.428100586E0,3.065876770E1
9.182122504E1,3.770324326E1,9.451751709E0,3.059428406E1
9.183124904E1,3.791556168E1,9.998260498E0,3.022830200E1
9.184127304E1,3.807621002E1,1.031811523E1,2.982417297E1
9.185129604E1,3.827952576E1,1.076278687E1,2.929556274E1
9.186132004E1,3.851062775E1,1.110299683E1,2.884471130E1
9.187134404E1,3.884124756E1,1.153619385E1,2.853517151E1
9.188136804E1,3.909706497E1,1.150415039E1,2.792782593E1
9.189139204E1,3.930535889E1,1.174264526E1,2.723968506E1
9.190141504E1,3.984639359E1,1.234835815E1,2.657916260E1
9.191143904E1,4.005488586E1,1.230828857E1,2.632128906E1
9.192146304E1,4.031445694E1,1.252548218E1,2.559680176E1
9.193148704E1,4.047874069E1,1.246444702E1,2.497746277E1
9.194151104E1,4.115926743E1,1.243551636E1,2.402212524E1
9.195153504E1,4.152635193E1,1.257266235E1,2.325929260E1
9.196155804E1,4.208829498E1,1.261151123E1,2.267736816E1
9.197158204E1,4.218023682E1,1.237738037E1,2.246896362E1
9.198160604E1,4.257644272E1,1.223205566E1,2.114776611E1
9.199163004E1,4.306847382E1,1.233523560E1,2.080152893E1
9.200165404E1,4.339131927E1,1.249237061E1,2.016392517E1
9.201167704E1,4.366625595E1,1.215805054E1,1.958547974E1
9.202170104E1,4.407224655E1,1.204956055E1,1.866744995E1
9.203172504E1,4.463399506E1,1.189718628E1,1.781752014E1
9.204174904E1,4.491828537E1,1.223251343E1,1.719071960E1
9.205177304E1,4.528372192E1,1.250247192E1,1.663072205E1
9.206179604E1,4.539236832E1,1.250595093E1,1.569229126E1
9.207182004E1,4.560843658E1,1.230590820E1,1.539198303E1
9.208184404E1,4.564733505E1,1.212997437E1,1.478071594E1
9.209186804E1,4.580970383E1,1.230718994E1,1.432495117E1
9.210189204E1,4.611119461E1,1.216702271E1,1.399861145E1
9.211191604E1,4.617182159E1,1.188836670E1,1.323028564E1
9.212193904E1,4.619036102E1,1.186477661E1,1.320063782E1
9.213196304E1,4.642411041E1,1.167916870E1,1.269207764E1
9.214198704E1,4.661488342E1,1.171963501E1,1.222093201E1
9.215201104E1,4.696647644E1,1.148165894E1,1.149325562E1
9.216203504E1,4.687299347E1,1.117251587E1,1.117390442E1
9.217205804E1,4.714686966E1,1.103775024E1,1.065034485E1
9.218208204E1,4.732106400E1,1.082040405E1,9.811660767E0
9.219210604E1,4.765443420E1,1.049353027E1,8.840667725E0
9.220213004E1,4.810274506E1,9.963836670E0,8.116271973E0
9.221215404E1,4.823286819E1,9.566253662E0,7.523086548E0
9.222217704E1,4.834978485E1,9.148895264E0,6.830581665E0
9.223220104E1,4.883579254E1,9.026062012E0,6.435150146E0
9.224222504E1,4.921681213E1,8.974273682E0,5.633682251E0
9.225224904E1,4.911010742E1,8.508880615E0,5.820358276E0
9.226227304E1,4.905059433E1,8.062255859E0,5.738662720E0
9.227229704E1,4.879940033E1,7.762237549E0,5.580566406E0
9.228232004E1,4.889446259E1,7.806335449E0,4.942321777E0
9.229234404E1,4.929577255E1,7.413940430E0,5.078826904E0
9.230236804E1,4.923880386E1,7.340972900E0,4.753997803E0
9.231239204E1,4.920538712E1,7.116516113E0,4.588043213E0
9.232241604E1,4.962278748E1,6.738952637E0,4.557189941E0
9.233243904E1,4.961333466E1,6.517578125E0,3.780136108E0
9.234246304E1,4.957458878E1,6.419036865E0,3.470703125E0
9.235248704E1,4.953948975E1,6.017150879E0,2.729125977E0
9.236251104E1,4.949303436E1,5.430053711E0,2.697509766E0
9.237253504E1,4.956301117E1,4.988952637E0,2.827346802E0
9.238255904E1,4.984613419E1,4.858642578E0,2.124206543E0
9.239258204E1,5.021562958E1,4.566101074E0,1.946334839E0
9.240260604E1,5.039048767E1,4.189849854E0,1.304779053E0
9.241263004E1,5.047451782E1,3.446502686E0,7.767639160E-1
9.242265404E1,5.035940933E1,3.094360352E0,3.625946045E-1
9.243267804E1,5.066611481E1,2.795318604E0,3.702850342E-1
9.244270104E1,5.069562531E1,2.571380615E0,-1.154479980E-1
9.245272504E1,5.054175949E1,2.047637939E0,-2.701110840E-1
9.246274904E1,5.027201843E1,1.739685059E0,-3.103332520E-1
9.247277317E1,5.044462204E1,1.796386719E0,-4.054260254E-1
9.248279717E1,5.053256226E1,1.526947021E0,-1.072967529E0
9.249282017E1,5.023718643E1,1.466491699E0,-1.388885498E0
9.250284417E1,5.042974091E1,1.067199707E0,-1.640579224E0
9.251286817E1,5.060985947E1,8.364257812E-1,-2.153900146E0
9.252289217E1,5.080747223E1,5.906066895E-1,-2.703475952E0
9.253291617E1,5.071641541E1,3.744812012E-1,-2.891937256E0
9.254294017E1,5.061539841E1,1.366271973E-1,-3.760375977E0
9.255296317E1,5.055332184E1,-1.319580078E-1,-4.010238647E0
9.256298717E1,5.028634644E1,-2.951660156E-1,-4.446960449E0
9.257301117E1,5.085442352E1,-3.199462891E-1,-4.942199707E0
9.258303517E1,5.099599838E1,-5.342407227E-1,-5.067245483E0
9.259305917E1,5.075502014E1,-1.024108887E0,-5.214736938E0
9.260308217E1,5.084644318E1,-1.100921631E0,-5.537048340E0
9.261310617E1,5.068687820E1,-1.521606445E0,-5.839752197E0
9.262313017E1,5.057387543E1,-1.801696777E0,-6.228271484E0
9.263315417E1,5.054106903E1,-1.977203369E0,-6.526779175E0
9.264317817E1,5.034531784E1,-2.321929932E0,-6.852432251E0
9.265320217E1,5.033502960E1,-2.509948730E0,-7.510101318E0
9.266322517E1,5.020739365E1,-2.671691895E0,-7.886718750E0
9.267324917E1,5.033438110E1,-2.977752686E0,-8.349151611E0
9.268327317E1,5.024318695E1,-2.893646240E0,-8.386535645E0
9.269329717E1,5.024137878E1,-2.908782959E0,-8.338348389E0
9.270332117E1,5.016150665E1,-3.124664307E0,-8.136093140E0
9.271334417E1,5.027607727E1,-3.251373291E0,-8.549606323E0
9.272336817E1,5.005435944E1,-3.604034424E0,-8.841522217E0
9.273339217E1,5.037197876E1,-3.851226807E0,-8.846343994E0
9.274341617E1,5.014939880E1,-4.149963379E0,-9.144912720E0
9.275344017E1,4.999769974E1,-4.331390381E0,-9.177169800E0
9.276346417E1,5.002693939E1,-4.354339600E0,-9.582733154E0
9.277348717E1,5.033279037E1,-4.372802734E0,-9.968612671E0
9.278351117E1,4.988710403E1,-4.273162842E0,-9.800567627E0
9.279353517E1,4.993327332E1,-4.652374268E0,-9.994552612E0
9.280355917E1,4.982972717E1,-4.911315918E0,-1.029615784E1
9.281358317E1,4.969509888E1,-5.223968506E0,-1.102540588E1
9.282360617E1,4.973107910E1,-5.488433838E0,-1.134367371E1
9.283363017E1,4.959482574E1,-5.759216309E0,-1.123080444E1
9.284365417E1,4.969637299E1,-5.946258545E0,-1.156701660E1
9.285367817E1,4.968178558E1,-6.149963379E0,-1.202105713E1
9.286370217E1,4.965686035E1,-6.304870605E0,-1.233538818E1
9.287372617E1,4.972166824E1,-6.238311768E0,-1.268843079E1
9.288374917E1,4.934785843E1,-6.615600586E0,-1.250021362E1
9.289377317E1,4.892240524E1,-6.907165527E0,-1.275350952E1
9.290379717E1,4.905279922E1,-7.127655029E0,-1.286985779E1
9.291382117E1,4.893851471E1,-7.199340820E0,-1.303207397E1
9.292384517E1,4.887789154E1,-7.336059570E0,-1.309794617E1
9.293386817E1,4.880292511E1,-7.505828857E0,-1.319613647E1
9.294389217E1,4.850168228E1,-7.583190918E0,-1.350318909E1
9.295391617E1,4.880031967E1,-7.837097168E0,-1.355859375E1
