time,gFx,gFy,gFz,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
52.76,-1.14,0.99,0.87,-0.1,1.49,0.31,848.73,-30.38,49.8,-51.23,-0.29,-1.27,-1.18,43.878078,-111.780159,1.00E-05
52.77,-1.12,1.01,0.87,-0.12,1.51,0.29,848.73,-30.38,49.8,-51.23,-0.29,-1.27,-1.18,43.878078,-111.780159,1.00E-05
52.78,-1.11,1.02,0.87,-0.12,1.52,0.29,848.73,-30.38,49.8,-51.23,-0.29,-1.28,-1.18,43.878078,-111.780159,1.00E-05
52.79,-1.1,1.04,0.88,-0.13,1.54,0.3,848.73,-30.38,49.8,-51.23,-0.29,-1.28,-1.18,43.878078,-111.780159,1.00E-05
52.81,-1.1,1.05,0.88,-0.16,1.56,0.33,848.73,-30.38,49.8,-51.23,-0.3,-1.29,-1.17,43.878078,-111.780159,1.00E-05
52.82,-1.1,1.05,0.88,-0.18,1.59,0.35,848.73,-30.38,49.8,-51.23,-0.3,-1.29,-1.17,43.878078,-111.780159,1.00E-05
52.83,-1.11,1.05,0.89,-0.19,1.61,0.37,848.73,-30.38,49.8,-51.23,-0.31,-1.29,-1.17,43.878078,-111.780159,1.00E-05
52.84,-1.11,1.04,0.9,-0.2,1.63,0.38,848.73,-30.38,49.8,-51.23,-0.31,-1.3,-1.16,43.878078,-111.780159,1.00E-05
52.85,-1.11,1.04,0.92,-0.2,1.64,0.4,848.73,-30.38,49.8,-51.23,-0.32,-1.3,-1.16,43.878078,-111.780159,1.00E-05
52.87,-1.1,1.04,0.95,-0.22,1.65,0.43,848.73,-30.38,49.8,-51.23,-0.33,-1.31,-1.15,43.878078,-111.780159,1.00E-05
52.88,-1.08,1.05,0.98,-0.22,1.65,0.45,848.73,-30.38,49.8,-51.23,-0.33,-1.31,-1.14,43.878078,-111.780159,1.00E-05
52.89,-1.06,1.06,1,-0.23,1.66,0.48,848.73,-30.38,49.8,-51.23,-0.34,-1.31,-1.14,43.878078,-111.780159,1.00E-05
52.9,-1.04,1.08,1.02,-0.24,1.67,0.5,848.73,-32.37,48.55,-45.16,-0.34,-1.32,-1.13,43.878078,-111.780159,1.00E-05
52.92,-1.04,1.1,1.04,-0.27,1.68,0.52,848.73,-32.37,48.55,-45.16,-0.35,-1.32,-1.12,43.878078,-111.780159,1.00E-05
52.93,-1.05,1.13,1.05,-0.31,1.69,0.53,848.73,-32.37,48.55,-45.16,-0.36,-1.33,-1.11,43.878078,-111.780159,1.00E-05
52.94,-1.07,1.17,1.07,-0.39,1.69,0.53,848.73,-32.37,48.55,-45.16,-0.38,-1.33,-1.1,43.878078,-111.780159,1.00E-05
52.95,-1.09,1.2,1.08,-0.47,1.67,0.54,848.73,-32.37,48.55,-45.16,-0.39,-1.34,-1.08,43.878078,-111.780159,1.00E-05
52.96,-1.11,1.22,1.09,-0.54,1.63,0.55,848.73,-32.37,48.55,-45.16,-0.4,-1.34,-1.07,43.878078,-111.780159,1.00E-05
52.98,-1.12,1.24,1.11,-0.63,1.55,0.58,848.73,-32.37,48.55,-45.16,-0.42,-1.35,-1.05,43.878078,-111.780159,1.00E-05
52.99,-1.13,1.24,1.11,-0.71,1.46,0.61,848.73,-32.37,48.55,-45.16,-0.44,-1.35,-1.03,43.878086,-111.780159,1.00E-05
53,-1.14,1.25,1.11,-0.79,1.38,0.66,848.73,-32.37,48.55,-45.16,-0.46,-1.36,-1,43.878086,-111.780159,1.00E-05
53.01,-1.14,1.25,1.11,-0.88,1.27,0.74,848.73,-32.37,48.55,-45.16,-0.5,-1.37,-0.96,43.878086,-111.780159,1.00E-05
53.02,-1.13,1.24,1.11,-0.94,1.19,0.81,848.73,-32.73,45.68,-41.35,-0.53,-1.37,-0.93,43.878086,-111.780159,1.00E-05
53.04,-1.12,1.23,1.12,-1.01,1.1,0.88,848.73,-32.73,45.68,-41.35,-0.57,-1.38,-0.89,43.878086,-111.780159,1.00E-05
53.05,-1.11,1.23,1.13,-1.06,1.02,0.94,848.73,-32.73,45.68,-41.35,-0.6,-1.38,-0.85,43.878086,-111.780159,1.00E-05
53.06,-1.09,1.23,1.13,-1.11,0.95,0.99,848.73,-32.73,45.68,-41.35,-0.64,-1.38,-0.81,43.878086,-111.780159,1.00E-05
53.07,-1.07,1.23,1.12,-1.16,0.89,1.02,848.73,-32.73,45.68,-41.35,-0.69,-1.39,-0.76,43.878086,-111.780159,1.00E-05
53.09,-1.05,1.23,1.11,-1.23,0.85,1.07,848.73,-32.73,45.68,-41.35,-0.76,-1.39,-0.68,43.878086,-111.780159,1.00E-05
53.1,-1.03,1.21,1.1,-1.27,0.87,1.08,848.73,-32.73,45.68,-41.35,-0.81,-1.39,-0.62,43.878086,-111.780159,1.00E-05
53.11,-1.03,1.2,1.1,-1.3,0.92,1.06,848.73,-32.73,45.68,-41.35,-0.86,-1.39,-0.56,43.878086,-111.780159,1.00E-05
53.12,-1.03,1.18,1.11,-1.32,0.98,1.01,848.73,-32.73,45.68,-41.35,-0.92,-1.4,-0.5,43.878086,-111.780159,1.00E-05
53.13,-1.03,1.16,1.13,-1.35,1.04,0.95,848.73,-32.73,45.68,-41.35,-0.98,-1.4,-0.44,43.878086,-111.780159,1.00E-05
53.14,-1.03,1.16,1.16,-1.38,1.11,0.86,848.73,-32.73,45.68,-41.35,-1.06,-1.4,-0.36,43.878086,-111.780159,1.00E-05
53.16,-1.03,1.17,1.2,-1.42,1.17,0.78,848.73,-32.73,45.68,-41.35,-1.15,-1.4,-0.26,43.878086,-111.780159,1.00E-05
53.17,-1.03,1.18,1.23,-1.47,1.18,0.74,848.73,-32.73,45.68,-41.35,-1.23,-1.4,-0.18,43.878086,-111.780159,1.00E-05
53.18,-1.03,1.19,1.26,-1.52,1.16,0.72,848.73,-32.73,45.68,-41.35,-1.3,-1.4,-0.1,43.878086,-111.780159,1.00E-05
53.19,-1.03,1.2,1.28,-1.57,1.11,0.74,848.73,-32.73,45.68,-41.35,-1.4,-1.4,1.00E-05,43.878086,-111.780159,1.00E-05
53.21,-1.04,1.19,1.29,-1.61,1.07,0.79,848.73,-32.73,45.68,-41.35,-1.48,-1.4,0.08,43.878086,-111.780159,1.00E-05
53.22,-1.06,1.18,1.29,-1.64,1.02,0.83,848.73,-32.73,45.68,-41.35,-1.55,-1.4,0.16,43.878086,-111.780159,1.00E-05
53.23,-1.07,1.16,1.3,-1.69,0.97,0.87,848.73,-32.73,45.68,-41.35,-1.65,-1.39,0.26,43.878086,-111.780159,1.00E-05
53.24,-1.09,1.14,1.3,-1.72,0.94,0.89,848.73,-32.73,45.68,-41.35,-1.71,-1.38,0.33,43.878086,-111.780159,1.00E-05
53.25,-1.1,1.12,1.31,-1.75,0.93,0.89,848.73,-32.73,45.68,-41.35,-1.78,-1.37,0.4,43.878086,-111.780159,1.00E-05
53.27,-1.11,1.09,1.32,-1.77,0.93,0.87,848.79,-29.84,30.99,-26.44,-1.86,-1.36,0.49,43.878086,-111.780159,1.00E-05
53.28,-1.12,1.07,1.33,-1.79,0.94,0.84,848.79,-29.84,30.99,-26.44,-1.91,-1.35,0.54,43.878086,-111.780159,1.00E-05
53.29,-1.12,1.05,1.33,-1.8,0.95,0.8,848.79,-29.84,30.99,-26.44,-1.96,-1.34,0.59,43.878086,-111.780159,1.00E-05
53.31,-1.12,1.03,1.33,-1.81,0.97,0.74,848.79,-29.84,30.99,-26.44,-2.02,-1.33,0.66,43.878086,-111.780159,1.00E-05
53.32,-1.12,1.01,1.33,-1.83,1,0.7,848.79,-29.84,30.99,-26.44,-2.07,-1.31,0.71,43.878086,-111.780159,1.00E-05
53.33,-1.13,0.99,1.33,-1.84,1.03,0.65,848.79,-29.84,30.99,-26.44,-2.1,-1.3,0.75,43.878086,-111.780159,1.00E-05
53.34,-1.15,0.97,1.33,-1.84,1.06,0.6,848.79,-29.84,30.99,-26.44,-2.14,-1.29,0.79,43.878086,-111.780159,1.00E-05
53.35,-1.16,0.95,1.34,-1.86,1.09,0.53,848.79,-29.84,30.99,-26.44,-2.18,-1.28,0.83,43.878086,-111.780159,1.00E-05
53.37,-1.17,0.93,1.35,-1.87,1.11,0.45,848.79,-29.84,30.99,-26.44,-2.22,-1.26,0.87,43.878086,-111.780159,1.00E-05
53.38,-1.18,0.91,1.37,-1.89,1.11,0.37,848.79,-29.84,30.99,-26.44,-2.26,-1.25,0.92,43.878086,-111.780159,1.00E-05
53.39,-1.18,0.9,1.38,-1.92,1.08,0.32,848.79,-32.19,19.34,-20.02,-2.29,-1.23,0.95,43.878086,-111.780159,1.00E-05
53.4,-1.18,0.89,1.39,-1.94,1.03,0.28,848.79,-32.19,19.34,-20.02,-2.32,-1.22,0.98,43.878086,-111.780159,1.00E-05
53.41,-1.16,0.88,1.4,-1.97,0.96,0.26,848.79,-32.19,19.34,-20.02,-2.35,-1.21,1.01,43.878086,-111.780159,1.00E-05
53.43,-1.14,0.85,1.39,-2,0.86,0.26,848.79,-32.19,19.34,-20.02,-2.38,-1.19,1.04,43.878086,-111.780159,1.00E-05
53.44,-1.12,0.82,1.39,-2.02,0.79,0.28,848.79,-32.19,19.34,-20.02,-2.41,-1.17,1.07,43.878086,-111.780159,1.00E-05
53.45,-1.09,0.77,1.38,-2.04,0.74,0.31,848.79,-32.19,19.34,-20.02,-2.44,-1.15,1.1,43.878086,-111.780159,1.00E-05
53.46,-1.08,0.72,1.37,-2.03,0.71,0.33,848.79,-32.19,19.34,-20.02,-2.46,-1.14,1.12,43.878086,-111.780159,1.00E-05
53.48,-1.06,0.67,1.37,-2.01,0.71,0.34,848.79,-32.19,19.34,-20.02,-2.48,-1.12,1.14,43.878086,-111.780159,1.00E-05
53.49,-1.04,0.61,1.38,-1.98,0.7,0.33,848.79,-32.19,19.34,-20.02,-2.49,-1.1,1.16,43.878086,-111.780159,1.00E-05
53.5,-1.03,0.57,1.39,-1.95,0.69,0.32,848.79,-32.19,19.34,-20.02,-2.51,-1.09,1.18,43.878086,-111.780159,1.00E-05
53.51,-1.03,0.54,1.4,-1.91,0.68,0.31,848.79,-32.19,19.34,-20.02,-2.52,-1.08,1.19,43.878086,-111.780159,1.00E-05
53.53,-1.04,0.49,1.41,-1.86,0.66,0.28,848.79,-32.19,19.34,-20.02,-2.54,-1.06,1.21,43.878086,-111.780159,1.00E-05
53.54,-1.05,0.46,1.43,-1.81,0.62,0.26,848.79,-32.19,19.34,-20.02,-2.55,-1.04,1.23,43.878086,-111.780159,1.00E-05
53.55,-1.04,0.43,1.44,-1.77,0.57,0.25,848.79,-32.19,19.34,-20.02,-2.56,-1.03,1.24,43.878086,-111.780159,1.00E-05
53.56,-1.04,0.42,1.43,-1.71,0.52,0.24,848.79,-32.19,19.34,-20.02,-2.57,-1.01,1.25,43.878086,-111.780159,1.00E-05
53.57,-1.04,0.4,1.43,-1.66,0.48,0.25,848.79,-32.19,19.34,-20.02,-2.58,-1,1.26,43.878086,-111.780159,1.00E-05
53.58,-1.05,0.39,1.42,-1.6,0.45,0.26,848.79,-32.19,19.34,-20.02,-2.59,-0.99,1.27,43.878086,-111.780159,1.00E-05
53.6,-1.08,0.36,1.44,-1.52,0.4,0.28,848.79,-32.19,19.34,-20.02,-2.6,-0.97,1.28,43.878086,-111.780159,1.00E-05
53.61,-1.1,0.34,1.47,-1.47,0.34,0.3,848.79,-32.19,19.34,-20.02,-2.61,-0.96,1.29,43.878086,-111.780159,1.00E-05
53.62,-1.11,0.32,1.49,-1.43,0.25,0.32,848.79,-32.19,19.34,-20.02,-2.61,-0.95,1.29,43.878086,-111.780159,1.00E-05
53.63,-1.11,0.3,1.5,-1.4,0.15,0.33,848.79,-32.19,19.34,-20.02,-2.62,-0.94,1.3,43.878086,-111.780159,1.00E-05
53.64,-1.12,0.29,1.5,-1.37,0.05,0.33,848.79,-35.44,-1.45,-15.86,-2.62,-0.92,1.31,43.878086,-111.780159,1.00E-05
53.66,-1.12,0.27,1.49,-1.33,-0.04,0.34,848.79,-35.44,-1.45,-15.86,-2.63,-0.91,1.31,43.878086,-111.780159,1.00E-05
53.67,-1.12,0.25,1.5,-1.31,-0.13,0.34,848.79,-35.44,-1.45,-15.86,-2.63,-0.89,1.32,43.878086,-111.780159,1.00E-05
53.68,-1.12,0.22,1.49,-1.3,-0.18,0.31,848.79,-35.44,-1.45,-15.86,-2.64,-0.88,1.33,43.878086,-111.780159,1.00E-05
53.69,-1.12,0.2,1.48,-1.29,-0.19,0.25,848.79,-35.44,-1.45,-15.86,-2.64,-0.87,1.34,43.878086,-111.780159,1.00E-05
53.71,-1.11,0.17,1.48,-1.23,-0.19,0.18,848.79,-35.44,-1.45,-15.86,-2.65,-0.84,1.35,43.878086,-111.780159,1.00E-05
53.73,-1.08,0.17,1.51,-1.18,-0.22,0.19,848.79,-35.44,-1.45,-15.86,-2.66,-0.83,1.35,43.878086,-111.780159,1.00E-05
53.74,-1.07,0.17,1.52,-1.14,-0.26,0.24,848.79,-35.44,-1.45,-15.86,-2.66,-0.82,1.36,43.878086,-111.780159,1.00E-05
53.75,-1.06,0.16,1.53,-1.08,-0.32,0.31,848.79,-35.44,-1.45,-15.86,-2.66,-0.8,1.36,43.878086,-111.780159,1.00E-05
53.76,-1.05,0.15,1.54,-1.01,-0.39,0.41,848.79,-35.44,-1.45,-15.86,-2.67,-0.79,1.37,43.878086,-111.780159,1.00E-05
53.77,-1.03,0.14,1.56,-0.9,-0.48,0.58,848.79,-30.93,-10.59,-17.77,-2.66,-0.78,1.37,43.878086,-111.780159,1.00E-05
53.78,-1.01,0.14,1.58,-0.82,-0.59,0.76,848.79,-30.93,-10.59,-17.77,-2.66,-0.77,1.37,43.878086,-111.780159,1.00E-05
53.8,-1,0.15,1.61,-0.74,-0.76,0.98,848.79,-30.93,-10.59,-17.77,-2.65,-0.75,1.37,43.878086,-111.780159,1.00E-05
53.81,-0.99,0.16,1.61,-0.72,-0.87,1.12,848.79,-30.93,-10.59,-17.77,-2.64,-0.74,1.37,43.878086,-111.780159,1.00E-05
53.82,-0.98,0.17,1.61,-0.71,-0.96,1.26,848.79,-30.93,-10.59,-17.77,-2.63,-0.72,1.37,43.878086,-111.780159,1.00E-05
53.83,-0.96,0.17,1.62,-0.71,-1.04,1.45,848.79,-30.93,-10.59,-17.77,-2.61,-0.71,1.37,43.878086,-111.780159,1.00E-05
53.84,-0.94,0.16,1.61,-0.7,-1.08,1.63,848.79,-30.93,-10.59,-17.77,-2.6,-0.69,1.37,43.878086,-111.780159,1.00E-05
53.85,-0.92,0.15,1.61,-0.69,-1.11,1.81,848.79,-30.93,-10.59,-17.77,-2.58,-0.68,1.37,43.878086,-111.780159,1.00E-05
53.87,-0.89,0.13,1.62,-0.66,-1.15,2.04,848.79,-30.93,-10.59,-17.77,-2.55,-0.65,1.37,43.878086,-111.780159,1.00E-05
53.88,-0.86,0.12,1.62,-0.65,-1.17,2.22,848.79,-30.93,-10.59,-17.77,-2.52,-0.63,1.36,43.878086,-111.780159,1.00E-05
53.89,-0.84,0.1,1.62,-0.64,-1.17,2.37,848.79,-30.93,-10.59,-17.77,-2.5,-0.62,1.36,43.878086,-111.780159,1.00E-05
53.9,-0.81,0.09,1.62,-0.64,-1.16,2.48,848.79,-30.93,-10.59,-17.77,-2.47,-0.6,1.36,43.878086,-111.780159,1.00E-05
53.92,-0.79,0.08,1.63,-0.66,-1.13,2.55,848.79,-30.93,-10.59,-17.77,-2.45,-0.59,1.35,43.878086,-111.780159,1.00E-05
53.93,-0.76,0.05,1.63,-0.68,-1.1,2.58,848.79,-30.93,-10.59,-17.77,-2.42,-0.57,1.35,43.878086,-111.780159,1.00E-05
53.94,-0.71,0.01,1.61,-0.69,-1.04,2.61,848.79,-30.93,-10.59,-17.77,-2.38,-0.55,1.35,43.878086,-111.780159,1.00E-05
53.95,-0.7,-0.02,1.6,-0.66,-1,2.65,848.79,-30.93,-10.59,-17.77,-2.35,-0.53,1.34,43.878086,-111.780159,1.00E-05
53.97,-0.7,-0.05,1.6,-0.61,-0.96,2.68,848.79,-30.93,-10.59,-17.77,-2.32,-0.52,1.34,43.878086,-111.780159,1.00E-05
53.98,-0.69,-0.08,1.61,-0.57,-0.92,2.71,848.79,-30.93,-10.59,-17.77,-2.29,-0.5,1.34,43.878086,-111.780159,1.00E-05
53.99,-0.68,-0.1,1.6,-0.52,-0.89,2.75,848.79,-30.93,-10.59,-17.77,-2.26,-0.49,1.34,43.878086,-111.780159,1.00E-05
54,-0.66,-0.12,1.6,-0.43,-0.87,2.8,848.79,-30.93,-10.59,-17.77,-2.23,-0.47,1.34,43.878082,-111.780167,1.00E-05
54.02,-0.63,-0.14,1.61,-0.28,-0.86,2.91,848.79,-28.94,-25.83,-25.57,-2.18,-0.46,1.33,43.878082,-111.780167,1.00E-05
54.03,-0.61,-0.15,1.62,-0.23,-0.85,3,848.79,-28.94,-25.83,-25.57,-2.15,-0.44,1.33,43.878082,-111.780167,1.00E-05
54.04,-0.61,-0.16,1.62,-0.22,-0.85,3.09,848.79,-28.94,-25.83,-25.57,-2.12,-0.43,1.32,43.878082,-111.780167,1.00E-05
54.05,-0.59,-0.17,1.6,-0.23,-0.82,3.18,848.79,-28.94,-25.83,-25.57,-2.07,-0.42,1.32,43.878082,-111.780167,1.00E-05
54.06,-0.56,-0.17,1.57,-0.23,-0.78,3.27,848.79,-28.94,-25.83,-25.57,-2.04,-0.41,1.32,43.878082,-111.780167,1.00E-05
54.07,-0.53,-0.18,1.54,-0.2,-0.73,3.4,848.79,-28.94,-25.83,-25.57,-2,-0.4,1.31,43.878082,-111.780167,1.00E-05
54.09,-0.49,-0.18,1.52,-0.1,-0.64,3.64,848.79,-28.94,-25.83,-25.57,-1.94,-0.38,1.31,43.878082,-111.780167,1.00E-05
54.1,-0.5,-0.2,1.51,-0.02,-0.53,3.85,848.79,-28.94,-25.83,-25.57,-1.89,-0.37,1.3,43.878082,-111.780167,1.00E-05
54.11,-0.52,-0.21,1.52,0.02,-0.43,3.98,848.79,-28.94,-25.83,-25.57,-1.84,-0.37,1.29,43.878082,-111.780167,1.00E-05
54.12,-0.54,-0.23,1.51,0.04,-0.31,4.08,848.79,-28.94,-25.83,-25.57,-1.8,-0.36,1.29,43.878082,-111.780167,1.00E-05
54.13,-0.57,-0.26,1.5,0.05,-0.19,4.18,848.79,-39.04,-28.7,-25.92,-1.75,-0.35,1.28,43.878082,-111.780167,1.00E-05
54.14,-0.6,-0.28,1.48,0.1,-0.09,4.28,848.79,-39.04,-28.7,-25.92,-1.69,-0.34,1.27,43.878082,-111.780167,1.00E-05
54.16,-0.61,-0.28,1.51,0.15,0.04,4.32,848.79,-39.04,-28.7,-25.92,-1.61,-0.33,1.25,43.878082,-111.780167,1.00E-05
54.17,-0.64,-0.29,1.52,0.13,0.14,4.32,848.79,-39.04,-28.7,-25.92,-1.56,-0.33,1.24,43.878082,-111.780167,1.00E-05
54.18,-0.68,-0.3,1.51,0.09,0.22,4.32,848.79,-39.04,-28.7,-25.92,-1.51,-0.32,1.23,43.878082,-111.780167,1.00E-05
54.19,-0.72,-0.3,1.49,0.04,0.29,4.32,848.79,-39.04,-28.7,-25.92,-1.45,-0.31,1.22,43.878082,-111.780167,1.00E-05
54.21,-0.75,-0.29,1.47,1.00E-05,0.36,4.32,848.79,-39.04,-28.7,-25.92,-1.39,-0.3,1.21,43.878082,-111.780167,1.00E-05
54.22,-0.76,-0.28,1.45,-0.04,0.42,4.32,848.79,-39.04,-28.7,-25.92,-1.33,-0.3,1.19,43.878082,-111.780167,1.00E-05
54.23,-0.8,-0.27,1.44,-0.05,0.49,4.32,848.79,-39.04,-28.7,-25.92,-1.26,-0.29,1.18,43.878082,-111.780167,1.00E-05
54.24,-0.86,-0.29,1.44,-0.04,0.53,4.32,848.79,-39.04,-28.7,-25.92,-1.2,-0.28,1.16,43.878082,-111.780167,1.00E-05
54.26,-0.91,-0.33,1.42,-0.03,0.56,4.32,848.79,-39.04,-28.7,-25.92,-1.14,-0.27,1.15,43.878082,-111.780167,1.00E-05
54.27,-0.96,-0.39,1.38,0.03,0.58,4.32,848.79,-39.04,-28.7,-25.92,-1.07,-0.26,1.14,43.878082,-111.780167,1.00E-05
54.28,-1.05,-0.41,1.39,0.13,0.61,4.32,848.79,-39.04,-28.7,-25.92,-1.01,-0.25,1.12,43.878082,-111.780167,1.00E-05
54.29,-1.13,-0.44,1.43,0.19,0.65,4.32,848.79,-39.04,-28.7,-25.92,-0.95,-0.24,1.11,43.878082,-111.780167,1.00E-05
54.31,-1.18,-0.45,1.46,0.16,0.75,4.12,848.79,-39.04,-28.7,-25.92,-0.86,-0.22,1.09,43.878082,-111.780167,1.00E-05
54.32,-1.19,-0.44,1.48,0.14,0.81,3.85,848.79,-39.04,-28.7,-25.92,-0.81,-0.21,1.08,43.878082,-111.780167,1.00E-05
54.33,-1.2,-0.44,1.49,0.1,0.9,3.54,848.79,-39.04,-28.7,-25.92,-0.74,-0.2,1.07,43.878082,-111.780167,1.00E-05
54.34,-1.22,-0.44,1.48,0.07,0.97,3.3,848.79,-39.04,-28.7,-25.92,-0.69,-0.19,1.05,43.878082,-111.780167,1.00E-05
54.35,-1.24,-0.42,1.49,0.04,1.02,3.1,848.79,-39.04,-28.7,-25.92,-0.64,-0.18,1.05,43.878082,-111.780167,1.00E-05
54.36,-1.24,-0.4,1.5,0.02,1.07,2.95,848.79,-39.04,-28.7,-25.92,-0.59,-0.17,1.04,43.878082,-111.780167,1.00E-05
54.38,-1.29,-0.38,1.5,1.00E-05,1.13,2.83,848.79,-68.99,-15.07,-26.96,-0.52,-0.15,1.02,43.878082,-111.780167,1.00E-05
54.39,-1.31,-0.38,1.51,1.00E-05,1.16,2.79,848.79,-68.99,-15.07,-26.96,-0.47,-0.14,1.02,43.878082,-111.780167,1.00E-05
54.4,-1.34,-0.38,1.51,0.02,1.19,2.76,848.79,-68.99,-15.07,-26.96,-0.43,-0.13,1.01,43.878082,-111.780167,1.00E-05
54.41,-1.36,-0.39,1.52,0.03,1.21,2.73,848.79,-68.99,-15.07,-26.96,-0.38,-0.11,1,43.878082,-111.780167,1.00E-05
54.42,-1.38,-0.4,1.51,0.05,1.22,2.69,848.79,-68.99,-15.07,-26.96,-0.34,-0.1,1,43.878082,-111.780167,1.00E-05
54.44,-1.39,-0.4,1.5,0.09,1.23,2.65,848.79,-68.99,-15.07,-26.96,-0.28,-0.09,0.99,43.878082,-111.780167,1.00E-05
54.45,-1.42,-0.37,1.5,0.13,1.25,2.62,848.79,-68.99,-15.07,-26.96,-0.22,-0.07,0.98,43.878082,-111.780167,1.00E-05
54.46,-1.43,-0.35,1.5,0.14,1.27,2.59,848.79,-68.99,-15.07,-26.96,-0.18,-0.05,0.98,43.878082,-111.780167,1.00E-05
54.47,-1.43,-0.32,1.5,0.14,1.3,2.55,848.79,-68.99,-15.07,-26.96,-0.13,-0.04,0.97,43.878082,-111.780167,1.00E-05
54.49,-1.44,-0.29,1.49,0.11,1.36,2.52,848.79,-68.99,-15.07,-26.96,-0.08,-0.02,0.97,43.878082,-111.780167,1.00E-05
54.5,-1.44,-0.28,1.48,0.1,1.4,2.48,848.79,-68.99,-15.07,-26.96,-0.03,-0.01,0.97,43.878082,-111.780167,1.00E-05
54.51,-1.45,-0.26,1.48,0.09,1.45,2.43,848.79,-78.55,-4.14,-32.33,0.01,1.00E-05,0.97,43.878082,-111.780167,1.00E-05
54.52,-1.47,-0.25,1.48,0.05,1.54,2.33,848.79,-78.55,-4.14,-32.33,0.07,0.02,0.97,43.878082,-111.780167,1.00E-05
54.53,-1.48,-0.24,1.47,0.02,1.6,2.23,848.79,-78.55,-4.14,-32.33,0.11,0.03,0.97,43.878082,-111.780167,1.00E-05
54.55,-1.48,-0.23,1.46,-0.01,1.65,2.12,848.79,-78.55,-4.14,-32.33,0.16,0.05,0.98,43.878082,-111.780167,1.00E-05
54.56,-1.48,-0.21,1.46,-0.02,1.68,2.03,848.79,-78.55,-4.14,-32.33,0.2,0.06,0.98,43.878082,-111.780167,1.00E-05
54.57,-1.49,-0.19,1.46,-0.05,1.7,1.96,848.79,-78.55,-4.14,-32.33,0.24,0.07,0.98,43.878082,-111.780167,1.00E-05
54.58,-1.5,-0.18,1.45,-0.08,1.71,1.91,848.79,-78.55,-4.14,-32.33,0.28,0.08,0.99,43.878082,-111.780167,1.00E-05
54.6,-1.52,-0.17,1.43,-0.13,1.75,1.83,848.79,-78.55,-4.14,-32.33,0.33,0.1,1,43.878082,-111.780167,1.00E-05
54.61,-1.54,-0.17,1.41,-0.19,1.79,1.75,848.79,-78.55,-4.14,-32.33,0.38,0.11,1.01,43.878082,-111.780167,1.00E-05
54.62,-1.57,-0.17,1.39,-0.22,1.83,1.68,848.79,-78.55,-4.14,-32.33,0.42,0.12,1.02,43.878082,-111.780167,1.00E-05
54.63,-1.58,-0.18,1.38,-0.24,1.86,1.6,848.79,-78.55,-4.14,-32.33,0.45,0.13,1.03,43.878082,-111.780167,1.00E-05
54.64,-1.58,-0.18,1.38,-0.27,1.88,1.51,848.79,-78.55,-4.14,-32.33,0.49,0.14,1.04,43.878082,-111.780167,1.00E-05
54.66,-1.58,-0.16,1.36,-0.3,1.87,1.39,848.79,-78.55,-4.14,-32.33,0.54,0.15,1.05,43.878082,-111.780167,1.00E-05
54.67,-1.58,-0.14,1.34,-0.3,1.85,1.32,848.79,-78.55,-4.14,-32.33,0.58,0.15,1.07,43.878082,-111.780167,1.00E-05
54.68,-1.58,-0.13,1.33,-0.32,1.83,1.28,848.79,-78.55,-4.14,-32.33,0.61,0.16,1.08,43.878082,-111.780167,1.00E-05
54.69,-1.58,-0.12,1.3,-0.34,1.81,1.27,848.79,-78.55,-4.14,-32.33,0.64,0.16,1.09,43.878082,-111.780167,1.00E-05
54.7,-1.59,-0.12,1.27,-0.35,1.8,1.26,848.79,-78.55,-4.14,-32.33,0.68,0.17,1.1,43.878082,-111.780167,1.00E-05
54.72,-1.6,-0.12,1.24,-0.33,1.81,1.25,848.79,-78.55,-4.14,-32.33,0.72,0.17,1.12,43.878082,-111.780167,1.00E-05
54.73,-1.62,-0.13,1.22,-0.32,1.84,1.23,848.79,-78.55,-4.14,-32.33,0.76,0.18,1.14,43.878082,-111.780167,1.00E-05
54.74,-1.64,-0.14,1.2,-0.31,1.88,1.2,848.79,-78.55,-4.14,-32.33,0.79,0.18,1.15,43.878082,-111.780167,1.00E-05
54.75,-1.66,-0.15,1.18,-0.3,1.94,1.14,848.79,-86.49,10.91,-47.59,0.83,0.18,1.17,43.878082,-111.780167,1.00E-05
54.76,-1.67,-0.15,1.16,-0.28,2.01,1.06,848.79,-86.49,10.91,-47.59,0.86,0.18,1.18,43.878082,-111.780167,1.00E-05
54.78,-1.7,-0.15,1.14,-0.25,2.08,0.97,848.79,-86.49,10.91,-47.59,0.89,0.18,1.2,43.878082,-111.780167,1.00E-05
54.79,-1.72,-0.15,1.13,-0.2,2.14,0.88,848.79,-86.49,10.91,-47.59,0.93,0.18,1.21,43.878082,-111.780167,1.00E-05
54.8,-1.75,-0.14,1.12,-0.16,2.19,0.79,848.79,-86.49,10.91,-47.59,0.97,0.18,1.24,43.878082,-111.780167,1.00E-05
54.81,-1.76,-0.14,1.11,-0.13,2.21,0.7,848.79,-86.49,10.91,-47.59,0.99,0.17,1.25,43.878082,-111.780167,1.00E-05
54.82,-1.78,-0.15,1.1,-0.12,2.22,0.59,848.79,-86.49,10.91,-47.59,1.02,0.17,1.27,43.878082,-111.780167,1.00E-05
54.84,-1.8,-0.17,1.09,-0.12,2.24,0.43,848.79,-86.49,10.91,-47.59,1.05,0.17,1.29,43.878082,-111.780167,1.00E-05
