time,gFx,gFy,gFz,wx,wy,wz,Altitude,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed
28.342248,0.1695,0.1361,0.6633,-0.4074,-0.8283,-0.9963,867.9343,14.4,2.4,-43.14,21.1334,-22.1934,-27.6623,41.6950266,-112.296123,10.85999966
28.344665,0.1695,0.1361,0.6633,-0.4074,-0.8283,-0.9963,867.9343,14.4,2.4,-43.14,21.1334,-22.1934,-27.6623,41.6950266,-112.296123,10.85999966
28.355484,0.1695,0.1361,0.6633,-0.358,1.0647,-1.0012,867.9343,14.4,2.4,-43.14,21.1334,-22.1934,-27.6623,41.6950266,-112.296123,10.85999966
28.360345,-0.1781,0.9008,0.8666,-0.358,1.0647,-1.0012,867.9343,14.4,2.4,-43.14,21.1334,-22.1934,-27.6623,41.6950266,-112.296123,10.85999966
28.361277,-0.1781,0.9008,0.8666,-0.358,1.0647,-1.0012,867.9343,14.4,2.4,-43.14,22.0507,-21.2842,-29.2105,41.6950266,-112.296123,10.85999966
28.361863,-0.1781,0.9008,0.8666,-0.358,1.0647,-1.0012,867.9343,14.4,2.4,-43.14,22.0507,-21.2842,-29.2105,41.6950266,-112.296123,10.85999966
28.3725,-0.1781,0.9008,0.8666,-0.358,1.0647,-1.0012,867.9343,13.8,3.36,-43.08,22.0507,-21.2842,-29.2105,41.6950266,-112.296123,10.85999966
28.376455,-0.1781,0.9008,0.8666,-0.6475,-0.8125,-0.9041,867.9343,13.8,3.36,-43.08,22.0507,-21.2842,-29.2105,41.6950266,-112.296123,10.85999966
28.380302,0.5394,0.5397,1.1126,-0.6475,-0.8125,-0.9041,867.9343,13.8,3.36,-43.08,22.0507,-21.2842,-29.2105,41.6950266,-112.296123,10.85999966
28.38174,0.5394,0.5397,1.1126,-0.6475,-0.8125,-0.9041,867.9343,13.8,3.36,-43.08,23.8524,-20.1281,-28.4832,41.6950266,-112.296123,10.85999966
28.383007,0.5394,0.5397,1.1126,-0.6475,-0.8125,-0.9041,867.9343,13.8,3.36,-43.08,23.8524,-20.1281,-28.4832,41.6950266,-112.296123,10.85999966
28.396127,0.5394,0.5397,1.1126,-0.4801,1.2058,-0.912,867.9343,13.8,3.36,-43.08,23.8524,-20.1281,-28.4832,41.6950266,-112.296123,10.85999966
28.400305,-0.4126,0.3931,-0.0173,-0.4801,1.2058,-0.912,867.9343,13.8,3.36,-43.08,23.8524,-20.1281,-28.4832,41.6950266,-112.296123,10.85999966
28.402035,-0.4126,0.3931,-0.0173,-0.4801,1.2058,-0.912,867.9343,13.8,3.36,-43.08,24.5765,-19.1377,-30.0932,41.6950266,-112.296123,10.85999966
28.403556,-0.4126,0.3931,-0.0173,-0.4801,1.2058,-0.912,867.9343,13.8,3.36,-43.08,24.5765,-19.1377,-30.0932,41.6950266,-112.296123,10.85999966
28.412322,-0.4126,0.3931,-0.0173,-0.4801,1.2058,-0.912,867.9343,13.38,4.98,-43.32,24.5765,-19.1377,-30.0932,41.6950266,-112.296123,10.85999966
28.415994,-0.4126,0.3931,-0.0173,-0.6774,-0.832,-0.7905,867.9343,13.38,4.98,-43.32,24.5765,-19.1377,-30.0932,41.6950266,-112.296123,10.85999966
28.420044,0.5465,0.4881,0.9711,-0.6774,-0.832,-0.7905,867.9343,13.38,4.98,-43.32,24.5765,-19.1377,-30.0932,41.6950266,-112.296123,10.85999966
28.422017,0.5465,0.4881,0.9711,-0.6774,-0.832,-0.7905,867.9343,13.38,4.98,-43.32,26.6616,-18.0103,-29.2718,41.6950266,-112.296123,10.85999966
28.423464,0.5465,0.4881,0.9711,-0.6774,-0.832,-0.7905,867.9343,13.38,4.98,-43.32,26.6616,-18.0103,-29.2718,41.6950266,-112.296123,10.85999966
28.435923,0.5465,0.4881,0.9711,-0.5058,1.3164,-0.7892,867.9343,13.38,4.98,-43.32,26.6616,-18.0103,-29.2718,41.6950266,-112.296123,10.85999966
28.440281,-0.3948,0.3997,-0.1888,-0.5058,1.3164,-0.7892,867.9343,13.38,4.98,-43.32,26.6616,-18.0103,-29.2718,41.6950266,-112.296123,10.85999966
28.441971,-0.3948,0.3997,-0.1888,-0.5058,1.3164,-0.7892,867.9343,13.38,4.98,-43.32,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.44342,-0.3948,0.3997,-0.1888,-0.5058,1.3164,-0.7892,867.9343,13.38,4.98,-43.32,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.452486,-0.3948,0.3997,-0.1888,-0.5058,1.3164,-0.7892,867.9343,13.62,6.48,-43.14,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.456464,-0.3948,0.3997,-0.1888,-0.7001,1.1454,-0.8216,867.9343,13.62,6.48,-43.14,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.457923,-0.3948,0.3997,-0.1888,-0.7001,1.1454,-0.8216,867.9019,13.62,6.48,-43.14,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.460536,0.5392,0.4542,0.7925,-0.7001,1.1454,-0.8216,867.9019,13.62,6.48,-43.14,27.2142,-17.0529,-30.9396,41.6950266,-112.296123,10.85999966
28.462372,0.5392,0.4542,0.7925,-0.7001,1.1454,-0.8216,867.9019,13.62,6.48,-43.14,27.9638,-15.8714,-32.3702,41.6950266,-112.296123,10.85999966
28.463826,0.5392,0.4542,0.7925,-0.7001,1.1454,-0.8216,867.9019,13.62,6.48,-43.14,27.9638,-15.8714,-32.3702,41.6950266,-112.296123,10.85999966
28.476668,0.5392,0.4542,0.7925,-1.0867,-0.5614,-0.6359,867.9019,13.62,6.48,-43.14,27.9638,-15.8714,-32.3702,41.6950266,-112.296123,10.85999966
28.480266,-0.3738,0.4024,-0.2597,-1.0867,-0.5614,-0.6359,867.9019,13.62,6.48,-43.14,27.9638,-15.8714,-32.3702,41.6950266,-112.296123,10.85999966
28.481901,-0.3738,0.4024,-0.2597,-1.0867,-0.5614,-0.6359,867.9019,13.62,6.48,-43.14,28.0001,-14.4279,-31.7146,41.6950266,-112.296123,10.85999966
28.483348,-0.3738,0.4024,-0.2597,-1.0867,-0.5614,-0.6359,867.9019,13.62,6.48,-43.14,28.0001,-14.4279,-31.7146,41.6950266,-112.296123,10.85999966
28.493639,-0.3738,0.4024,-0.2597,-1.0867,-0.5614,-0.6359,867.9019,13.38,8.04,-42.96,28.0001,-14.4279,-31.7146,41.6950266,-112.296123,10.85999966
28.496551,-0.3738,0.4024,-0.2597,-0.6927,1.1063,-0.6781,867.9019,13.38,8.04,-42.96,28.0001,-14.4279,-31.7146,41.6950266,-112.296123,10.85999966
28.500823,0.5614,0.9621,0.718,-0.6927,1.1063,-0.6781,867.9019,13.38,8.04,-42.96,28.0001,-14.4279,-31.7146,41.6950266,-112.296123,10.85999966
28.502672,0.5614,0.9621,0.718,-0.6927,1.1063,-0.6781,867.9019,13.38,8.04,-42.96,29.8144,-13.3388,-33.0427,41.6950266,-112.296123,10.85999966
28.504591,0.5614,0.9621,0.718,-0.6927,1.1063,-0.6781,867.9019,13.38,8.04,-42.96,29.8144,-13.3388,-33.0427,41.6950266,-112.296123,10.85999966
28.516437,0.5614,0.9621,0.718,-1.0953,-0.4667,-0.4856,867.9019,13.38,8.04,-42.96,29.8144,-13.3388,-33.0427,41.6950266,-112.296123,10.85999966
28.521144,-0.1112,-0.012,-0.4021,-1.0953,-0.4667,-0.4856,867.9019,13.38,8.04,-42.96,29.8144,-13.3388,-33.0427,41.6950266,-112.296123,10.85999966
28.523098,-0.1112,-0.012,-0.4021,-1.0953,-0.4667,-0.4856,867.9019,13.38,8.04,-42.96,29.6519,-11.9789,-32.459,41.6950266,-112.296123,10.85999966
28.524987,-0.1112,-0.012,-0.4021,-1.0953,-0.4667,-0.4856,867.9019,13.38,8.04,-42.96,29.6519,-11.9789,-32.459,41.6950266,-112.296123,10.85999966
28.533422,-0.1112,-0.012,-0.4021,-1.0953,-0.4667,-0.4856,867.9019,13.5,10.32,-41.82,29.6519,-11.9789,-32.459,41.6950266,-112.296123,10.85999966
28.537301,-0.1112,-0.012,-0.4021,-0.6994,1.1057,-0.518,867.9019,13.5,10.32,-41.82,29.6519,-11.9789,-32.459,41.6950266,-112.296123,10.85999966
28.541258,0.1691,0.9709,0.7261,-0.6994,1.1057,-0.518,867.9019,13.5,10.32,-41.82,29.6519,-11.9789,-32.459,41.6950266,-112.296123,10.85999966
28.543072,0.1691,0.9709,0.7261,-0.6994,1.1057,-0.518,867.9019,13.5,10.32,-41.82,29.7895,-10.9794,-33.7432,41.6950266,-112.296123,10.85999966
28.544992,0.1691,0.9709,0.7261,-0.6994,1.1057,-0.518,867.9019,13.5,10.32,-41.82,29.7895,-10.9794,-33.7432,41.6950266,-112.296123,10.85999966
28.556686,0.1691,0.9709,0.7261,-1.0971,-0.3977,-0.3305,867.9019,13.5,10.32,-41.82,29.7895,-10.9794,-33.7432,41.6950266,-112.296123,10.85999966
28.560887,-0.1212,-0.0171,-0.4979,-1.0971,-0.3977,-0.3305,867.9019,13.5,10.32,-41.82,29.7895,-10.9794,-33.7432,41.6950266,-112.296123,10.85999966
28.563274,-0.1212,-0.0171,-0.4979,-1.0971,-0.3977,-0.3305,867.9019,13.5,10.32,-41.82,29.4395,-9.7207,-33.218,41.6950266,-112.296123,10.85999966
28.56525,-0.1212,-0.0171,-0.4979,-1.0971,-0.3977,-0.3305,867.9019,13.5,10.32,-41.82,29.4395,-9.7207,-33.218,41.6950266,-112.296123,10.85999966
28.573274,-0.1212,-0.0171,-0.4979,-1.0971,-0.3977,-0.3305,867.9019,13.62,11.52,-41.22,29.4395,-9.7207,-33.218,41.6950266,-112.296123,10.85999966
28.577443,-0.1212,-0.0171,-0.4979,-0.6713,1.0855,-0.3616,867.9019,13.62,11.52,-41.22,29.4395,-9.7207,-33.218,41.6950266,-112.296123,10.85999966
28.581454,0.1906,0.9628,0.7041,-0.6713,1.0855,-0.3616,867.9019,13.62,11.52,-41.22,29.4395,-9.7207,-33.218,41.6950266,-112.296123,10.85999966
28.583403,0.1906,0.9628,0.7041,-0.6713,1.0855,-0.3616,867.9019,13.62,11.52,-41.22,29.9722,-8.8489,-34.4512,41.6950266,-112.296123,10.85999966
28.585462,0.1906,0.9628,0.7041,-0.6713,1.0855,-0.3616,867.9019,13.62,11.52,-41.22,29.9722,-8.8489,-34.4512,41.6950266,-112.296123,10.85999966
28.596557,0.1906,0.9628,0.7041,-0.43,-1.3335,-0.1576,867.9019,13.62,11.52,-41.22,29.9722,-8.8489,-34.4512,41.6950266,-112.296123,10.85999966
28.600817,-0.1346,-0.031,-0.6064,-0.43,-1.3335,-0.1576,867.9019,13.62,11.52,-41.22,29.9722,-8.8489,-34.4512,41.6950266,-112.296123,10.85999966
28.602793,-0.1346,-0.031,-0.6064,-0.43,-1.3335,-0.1576,867.9019,13.62,11.52,-41.22,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.604758,-0.1346,-0.031,-0.6064,-0.43,-1.3335,-0.1576,867.9019,13.62,11.52,-41.22,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.613271,-0.1346,-0.031,-0.6064,-0.43,-1.3335,-0.1576,867.9019,13.68,13.26,-40.8,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.617764,-0.1346,-0.031,-0.6064,-0.4111,1.7061,-0.2211,867.9019,13.68,13.26,-40.8,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.619661,-0.1346,-0.031,-0.6064,-0.4111,1.7061,-0.2211,867.8527,13.68,13.26,-40.8,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.621478,0.1984,0.9494,0.738,-0.4111,1.7061,-0.2211,867.8527,13.68,13.26,-40.8,29.8596,-8.3367,-32.8984,41.6950266,-112.296123,10.85999966
28.623187,0.1984,0.9494,0.738,-0.4111,1.7061,-0.2211,867.8527,13.68,13.26,-40.8,29.6877,-7.8022,-34.8537,41.6950266,-112.296123,10.85999966
28.62517,0.1984,0.9494,0.738,-0.4111,1.7061,-0.2211,867.8527,13.68,13.26,-40.8,29.6877,-7.8022,-34.8537,41.6950266,-112.296123,10.85999966
28.636687,0.1984,0.9494,0.738,-0.1784,-1.7892,-0.0348,867.8527,13.68,13.26,-40.8,29.6877,-7.8022,-34.8537,41.6950266,-112.296123,10.85999966
28.641175,0.3806,0.1002,0.1823,-0.1784,-1.7892,-0.0348,867.8527,13.68,13.26,-40.8,29.6877,-7.8022,-34.8537,41.6950266,-112.296123,10.85999966
28.642944,0.3806,0.1002,0.1823,-0.1784,-1.7892,-0.0348,867.8527,13.68,13.26,-40.8,29.6121,-7.6101,-32.7908,41.6950266,-112.296123,10.85999966
28.644794,0.3806,0.1002,0.1823,-0.1784,-1.7892,-0.0348,867.8527,13.68,13.26,-40.8,29.6121,-7.6101,-32.7908,41.6950266,-112.296123,10.85999966
28.653577,0.3806,0.1002,0.1823,-0.1784,-1.7892,-0.0348,867.8527,14.4,14.88,-40.2,29.6121,-7.6101,-32.7908,41.6950266,-112.296123,10.85999966
28.656822,0.3806,0.1002,0.1823,-0.0446,1.0519,-0.1179,867.8527,14.4,14.88,-40.2,29.6121,-7.6101,-32.7908,41.6950266,-112.296123,10.85999966
28.661255,-0.2761,0.8245,0.0274,-0.0446,1.0519,-0.1179,867.8527,14.4,14.88,-40.2,29.6121,-7.6101,-32.7908,41.6950266,-112.296123,10.85999966
28.663539,-0.2761,0.8245,0.0274,-0.0446,1.0519,-0.1179,867.8527,14.4,14.88,-40.2,26.2709,-7.4927,-34.0104,41.6950266,-112.296123,10.85999966
28.665696,-0.2761,0.8245,0.0274,-0.0446,1.0519,-0.1179,867.8527,14.4,14.88,-40.2,26.2709,-7.4927,-34.0104,41.6950266,-112.296123,10.85999966
28.677696,-0.2761,0.8245,0.0274,0.1826,-2.3793,0.0525,867.8527,14.4,14.88,-40.2,26.2709,-7.4927,-34.0104,41.6950266,-112.296123,10.85999966
28.681231,0.354,0.0838,0.3433,0.1826,-2.3793,0.0525,867.8527,14.4,14.88,-40.2,26.2709,-7.4927,-34.0104,41.6950266,-112.296123,10.85999966
28.683079,0.354,0.0838,0.3433,0.1826,-2.3793,0.0525,867.8527,14.4,14.88,-40.2,26.3347,-7.7025,-31.2776,41.6950266,-112.296123,10.85999966
28.684895,0.354,0.0838,0.3433,0.1826,-2.3793,0.0525,867.8527,14.4,14.88,-40.2,26.3347,-7.7025,-31.2776,41.6950266,-112.296123,10.85999966
28.693683,0.354,0.0838,0.3433,0.1826,-2.3793,0.0525,867.8527,14.52,16.2,-39.96,26.3347,-7.7025,-31.2776,41.6950266,-112.296123,10.85999966
28.696833,0.354,0.0838,0.3433,0.2669,0.551,-0.0281,867.8527,14.52,16.2,-39.96,26.3347,-7.7025,-31.2776,41.6950266,-112.296123,10.85999966
28.701337,-0.2744,0.8182,0.3389,0.2669,0.551,-0.0281,867.8527,14.52,16.2,-39.96,26.3347,-7.7025,-31.2776,41.6950266,-112.296123,10.85999966
28.703059,-0.2744,0.8182,0.3389,0.2669,0.551,-0.0281,867.8527,14.52,16.2,-39.96,21.2202,-7.9475,-31.9385,41.6950266,-112.296123,10.85999966
28.705097,-0.2744,0.8182,0.3389,0.2669,0.551,-0.0281,867.8527,14.52,16.2,-39.96,21.2202,-7.9475,-31.9385,41.6950266,-112.296123,10.85999966
28.717321,-0.2744,0.8182,0.3389,0.4539,-2.9346,0.1258,867.8527,14.52,16.2,-39.96,21.2202,-7.9475,-31.9385,41.6950266,-112.296123,10.85999966
28.721417,0.3132,0.0628,0.4388,0.4539,-2.9346,0.1258,867.8527,14.52,16.2,-39.96,21.2202,-7.9475,-31.9385,41.6950266,-112.296123,10.85999966
28.723384,0.3132,0.0628,0.4388,0.4539,-2.9346,0.1258,867.8527,14.52,16.2,-39.96,21.3571,-8.4697,-28.5933,41.6950266,-112.296123,10.85999966
28.725451,0.3132,0.0628,0.4388,0.4539,-2.9346,0.1258,867.8527,14.52,16.2,-39.96,21.3571,-8.4697,-28.5933,41.6950266,-112.296123,10.85999966
28.733629,0.3132,0.0628,0.4388,0.4539,-2.9346,0.1258,867.8527,14.7,17.94,-39.06,21.3571,-8.4697,-28.5933,41.6950266,-112.296123,10.85999966
28.737507,0.3132,0.0628,0.4388,0.3152,-0.9511,0.1576,867.8527,14.7,17.94,-39.06,21.3571,-8.4697,-28.5933,41.6950266,-112.296123,10.85999966
28.741518,-0.2788,0.8196,0.5287,0.3152,-0.9511,0.1576,867.8527,14.7,17.94,-39.06,21.3571,-8.4697,-28.5933,41.6950266,-112.296123,10.85999966
28.7434,-0.2788,0.8196,0.5287,0.3152,-0.9511,0.1576,867.8527,14.7,17.94,-39.06,13.6135,-8.8744,-27.5023,41.6950266,-112.296123,10.85999966
28.745476,-0.2788,0.8196,0.5287,0.3152,-0.9511,0.1576,867.8527,14.7,17.94,-39.06,13.6135,-8.8744,-27.5023,41.6950266,-112.296123,10.85999966
28.757735,-0.2788,0.8196,0.5287,0.5009,-2.1594,0.1881,867.8527,14.7,17.94,-39.06,13.6135,-8.8744,-27.5023,41.6950266,-112.296123,10.85999966
28.761237,0.2766,0.0643,0.624,0.5009,-2.1594,0.1881,867.8527,14.7,17.94,-39.06,13.6135,-8.8744,-27.5023,41.6950266,-112.296123,10.85999966
28.763271,0.2766,0.0643,0.624,0.5009,-2.1594,0.1881,867.8527,14.7,17.94,-39.06,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.765453,0.2766,0.0643,0.624,0.5009,-2.1594,0.1881,867.8527,14.7,17.94,-39.06,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.773827,0.2766,0.0643,0.624,0.5009,-2.1594,0.1881,867.8527,13.56,18.12,-39.24,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.777994,0.2766,0.0643,0.624,0.6206,-1.2798,0.2388,867.8527,13.56,18.12,-39.24,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.780469,0.2766,0.0643,0.624,0.6206,-1.2798,0.2388,867.8195,13.56,18.12,-39.24,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.782301,-0.3413,0.246,0.023,0.6206,-1.2798,0.2388,867.8195,13.56,18.12,-39.24,13.6709,-9.4859,-25.0319,41.6950266,-112.296123,10.85999966
28.784163,-0.3413,0.246,0.023,0.6206,-1.2798,0.2388,867.8195,13.56,18.12,-39.24,10.8212,-10.2497,-23.5671,41.6950266,-112.296123,10.85999966
28.785856,-0.3413,0.246,0.023,0.6206,-1.2798,0.2388,867.8195,13.56,18.12,-39.24,10.8212,-10.2497,-23.5671,41.6950266,-112.296123,10.85999966
28.797205,-0.3413,0.246,0.023,0.7398,-2.5785,0.259,867.8195,13.56,18.12,-39.24,10.8212,-10.2497,-23.5671,41.6950266,-112.296123,10.85999966
28.802273,0.4529,0.5856,1.748,0.7398,-2.5785,0.259,867.8195,13.56,18.12,-39.24,10.8212,-10.2497,-23.5671,41.6950266,-112.296123,10.85999966
28.804287,0.4529,0.5856,1.748,0.7398,-2.5785,0.259,867.8195,13.56,18.12,-39.24,10.8595,-11.1473,-20.6185,41.6950266,-112.296123,10.85999966
28.805994,0.4529,0.5856,1.748,0.7398,-2.5785,0.259,867.8195,13.56,18.12,-39.24,10.8595,-11.1473,-20.6185,41.6950266,-112.296123,10.85999966
28.813743,0.4529,0.5856,1.748,0.7398,-2.5785,0.259,867.8195,12.12,17.88,-39.72,10.8595,-11.1473,-20.6185,41.6950266,-112.296123,10.85999966
28.817501,0.4529,0.5856,1.748,0.81,-1.397,0.27,867.8195,12.12,17.88,-39.72,10.8595,-11.1473,-20.6185,41.6950266,-112.296123,10.85999966
28.821739,-0.3731,0.2792,0.3965,0.81,-1.397,0.27,867.8195,12.12,17.88,-39.72,10.8595,-11.1473,-20.6185,41.6950266,-112.296123,10.85999966
28.823878,-0.3731,0.2792,0.3965,0.81,-1.397,0.27,867.8195,12.12,17.88,-39.72,5.8549,-12.1292,-19.0162,41.6950266,-112.296123,10.85999966
28.825858,-0.3731,0.2792,0.3965,0.81,-1.397,0.27,867.8195,12.12,17.88,-39.72,5.8549,-12.1292,-19.0162,41.6950266,-112.296123,10.85999966
28.838974,-0.3731,0.2792,0.3965,0.9016,-2.8821,0.2816,867.8195,12.12,17.88,-39.72,5.8549,-12.1292,-19.0162,41.6950266,-112.296123,10.85999966
28.841857,0.4752,0.5275,2.0751,0.9016,-2.8821,0.2816,867.8195,12.12,17.88,-39.72,5.8549,-12.1292,-19.0162,41.6950266,-112.296123,10.85999966
28.843456,0.4752,0.5275,2.0751,0.9016,-2.8821,0.2816,867.8195,12.12,17.88,-39.72,5.8511,-13.2139,-15.7064,41.6950266,-112.296123,10.85999966
28.845169,0.4752,0.5275,2.0751,0.9016,-2.8821,0.2816,867.8195,12.12,17.88,-39.72,5.8511,-13.2139,-15.7064,41.6950266,-112.296123,10.85999966
28.853602,0.4752,0.5275,2.0751,0.9016,-2.8821,0.2816,867.8195,9.72,17.04,-41.1,5.8511,-13.2139,-15.7064,41.6950266,-112.296123,10.85999966
28.857295,0.4752,0.5275,2.0751,0.9707,-1.587,0.2706,867.8195,9.72,17.04,-41.1,5.8511,-13.2139,-15.7064,41.6950266,-112.296123,10.85999966
28.862136,-0.4019,0.356,0.7913,0.9707,-1.587,0.2706,867.8195,9.72,17.04,-41.1,5.8511,-13.2139,-15.7064,41.6950266,-112.296123,10.85999966
28.864928,-0.4019,0.356,0.7913,0.9707,-1.587,0.2706,867.8195,9.72,17.04,-41.1,4.9642,-14.3782,-13.8684,41.6950266,-112.296123,10.85999966
28.866922,-0.4019,0.356,0.7913,0.9707,-1.587,0.2706,867.8195,9.72,17.04,-41.1,4.9642,-14.3782,-13.8684,41.6950266,-112.296123,10.85999966
28.877114,-0.4019,0.356,0.7913,1.3091,-1.5064,0.1326,867.8195,9.72,17.04,-41.1,4.9642,-14.3782,-13.8684,41.6950266,-112.296123,10.85999966
28.881501,0.4771,0.5148,2.3786,1.3091,-1.5064,0.1326,867.8195,9.72,17.04,-41.1,4.9642,-14.3782,-13.8684,41.6950266,-112.296123,10.85999966
28.883117,0.4771,0.5148,2.3786,1.3091,-1.5064,0.1326,867.8195,9.72,17.04,-41.1,5.1457,-15.8751,-12.1921,41.6950266,-112.296123,10.85999966
28.885018,0.4771,0.5148,2.3786,1.3091,-1.5064,0.1326,867.8195,9.72,17.04,-41.1,5.1457,-15.8751,-12.1921,41.6950266,-112.296123,10.85999966
28.893681,0.4771,0.5148,2.3786,1.3091,-1.5064,0.1326,867.8195,6.36,15.12,-43.26,5.1457,-15.8751,-12.1921,41.6950266,-112.296123,10.85999966
28.897714,0.4771,0.5148,2.3786,0.9456,-3.408,0.212,867.8195,6.36,15.12,-43.26,5.1457,-15.8751,-12.1921,41.6950266,-112.296123,10.85999966
28.902825,-0.4114,0.428,1.1375,0.9456,-3.408,0.212,867.8195,6.36,15.12,-43.26,5.1457,-15.8751,-12.1921,41.6950266,-112.296123,10.85999966
28.905233,-0.4114,0.428,1.1375,0.9456,-3.408,0.212,867.8195,6.36,15.12,-43.26,5.3328,-16.9867,-8.2648,41.6950266,-112.296123,10.85999966
28.907018,-0.4114,0.428,1.1375,0.9456,-3.408,0.212,867.8195,6.36,15.12,-43.26,5.3328,-16.9867,-8.2648,41.6950266,-112.296123,10.85999966
28.920928,-0.4114,0.428,1.1375,1.1979,-1.3463,0.0483,867.8195,6.36,15.12,-43.26,5.3328,-16.9867,-8.2648,41.6950266,-112.296123,10.85999966
28.922841,-0.0266,0.9699,2.3409,1.1979,-1.3463,0.0483,867.8195,6.36,15.12,-43.26,5.3328,-16.9867,-8.2648,41.6951341,-112.2961309,11.09000015
28.924627,-0.0266,0.9699,2.3409,1.1979,-1.3463,0.0483,867.8195,6.36,15.12,-43.26,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.925985,-0.0266,0.9699,2.3409,1.1979,-1.3463,0.0483,867.8195,6.36,15.12,-43.26,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.934007,-0.0266,0.9699,2.3409,1.1979,-1.3463,0.0483,867.8195,2.46,12.9,-45.06,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.937622,-0.0266,0.9699,2.3409,0.6872,-3.0733,0.1271,867.8195,2.46,12.9,-45.06,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.938981,-0.0266,0.9699,2.3409,0.6872,-3.0733,0.1271,867.7386,2.46,12.9,-45.06,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.94112,-0.0613,0.2089,1.4297,0.6872,-3.0733,0.1271,867.7386,2.46,12.9,-45.06,5.4615,-18.358,-6.7581,41.6951341,-112.2961309,11.09000015
28.942254,-0.0613,0.2089,1.4297,0.6872,-3.0733,0.1271,867.7386,2.46,12.9,-45.06,5.4996,-19.1616,-3.181,41.6951341,-112.2961309,11.09000015
28.943347,-0.0613,0.2089,1.4297,0.6872,-3.0733,0.1271,867.7386,2.46,12.9,-45.06,5.4996,-19.1616,-3.181,41.6951341,-112.2961309,11.09000015
28.957944,-0.0613,0.2089,1.4297,1.0159,-0.9395,-0.0519,867.7386,2.46,12.9,-45.06,5.4996,-19.1616,-3.181,41.6951341,-112.2961309,11.09000015
28.961354,0.0193,1.0285,2.5696,1.0159,-0.9395,-0.0519,867.7386,2.46,12.9,-45.06,5.4996,-19.1616,-3.181,41.6951341,-112.2961309,11.09000015
28.962347,0.0193,1.0285,2.5696,1.0159,-0.9395,-0.0519,867.7386,2.46,12.9,-45.06,5.6302,-20.3281,-2.1394,41.6951341,-112.2961309,11.09000015
28.96326,0.0193,1.0285,2.5696,1.0159,-0.9395,-0.0519,867.7386,2.46,12.9,-45.06,5.6302,-20.3281,-2.1394,41.6951341,-112.2961309,11.09000015
28.974394,0.0193,1.0285,2.5696,1.0159,-0.9395,-0.0519,867.7386,-1.5,10.44,-47.1,5.6302,-20.3281,-2.1394,41.6951341,-112.2961309,11.09000015
28.97791,0.0193,1.0285,2.5696,0.4924,-2.5711,0.0214,867.7386,-1.5,10.44,-47.1,5.6302,-20.3281,-2.1394,41.6951341,-112.2961309,11.09000015
28.981135,-0.0679,0.2455,1.4289,0.4924,-2.5711,0.0214,867.7386,-1.5,10.44,-47.1,5.6302,-20.3281,-2.1394,41.6951341,-112.2961309,11.09000015
28.981962,-0.0679,0.2455,1.4289,0.4924,-2.5711,0.0214,867.7386,-1.5,10.44,-47.1,6.0798,-20.8954,0.8294,41.6951341,-112.2961309,11.09000015
28.982567,-0.0679,0.2455,1.4289,0.4924,-2.5711,0.0214,867.7386,-1.5,10.44,-47.1,6.0798,-20.8954,0.8294,41.6951341,-112.2961309,11.09000015
28.99725,-0.0679,0.2455,1.4289,0.7953,-0.474,-0.1423,867.7386,-1.5,10.44,-47.1,6.0798,-20.8954,0.8294,41.6951341,-112.2961309,11.09000015
29.002153,0.0647,1.0464,2.5137,0.7953,-0.474,-0.1423,867.7386,-1.5,10.44,-47.1,6.0798,-20.8954,0.8294,41.6951341,-112.2961309,11.09000015
29.00349,0.0647,1.0464,2.5137,0.7953,-0.474,-0.1423,867.7386,-1.5,10.44,-47.1,6.2497,-21.812,1.3167,41.6951341,-112.2961309,11.09000015
29.004521,0.0647,1.0464,2.5137,0.7953,-0.474,-0.1423,867.7386,-1.5,10.44,-47.1,6.2497,-21.812,1.3167,41.6951341,-112.2961309,11.09000015
