time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed,Altitude 
3.776413,-0.0513,0.0853,0.9726,-0.047,0.1014,-0.0568,3.54,11.52,-48.54,351.7122,-3.4231,-1.9204,43.81616845,-111.7846068,0,1502.177
3.778098,-0.0513,0.0853,0.9726,-0.047,0.1014,-0.0568,3.54,11.52,-48.54,351.7122,-3.4231,-1.9204,43.81616845,-111.7846068,0,1502.177
3.78964,-0.0513,0.0853,0.9726,-0.0275,0.1118,-0.0458,3.54,11.52,-48.54,351.7122,-3.4231,-1.9204,43.81616845,-111.7846068,0,1502.177
3.794432,-0.0584,0.0867,0.9784,-0.0275,0.1118,-0.0458,3.54,11.52,-48.54,351.7122,-3.4231,-1.9204,43.81616845,-111.7846068,0,1502.177
3.796115,-0.0584,0.0867,0.9784,-0.0275,0.1118,-0.0458,3.54,11.52,-48.54,351.7667,-3.4681,-2.1032,43.81616845,-111.7846068,0,1502.177
3.797806,-0.0584,0.0867,0.9784,-0.0275,0.1118,-0.0458,3.54,11.52,-48.54,351.7667,-3.4681,-2.1032,43.81616845,-111.7846068,0,1502.177
3.803318,-0.0584,0.0867,0.9784,-0.0275,0.1118,-0.0458,3.54,11.22,-48.24,351.7667,-3.4681,-2.1032,43.81616845,-111.7846068,0,1502.177
3.81048,-0.0584,0.0867,0.9784,-0.0128,0.0782,-0.036,3.54,11.22,-48.24,351.7667,-3.4681,-2.1032,43.81616845,-111.7846068,0,1502.177
3.814231,-0.0564,0.0884,0.9755,-0.0128,0.0782,-0.036,3.54,11.22,-48.24,351.7667,-3.4681,-2.1032,43.81616845,-111.7846068,0,1502.177
3.81603,-0.0564,0.0884,0.9755,-0.0128,0.0782,-0.036,3.54,11.22,-48.24,352.0533,-3.5379,-2.247,43.81616845,-111.7846068,0,1502.177
3.817716,-0.0564,0.0884,0.9755,-0.0128,0.0782,-0.036,3.54,11.22,-48.24,352.0533,-3.5379,-2.247,43.81616845,-111.7846068,0,1502.177
3.829758,-0.0564,0.0884,0.9755,-0.014,0.0531,-0.0257,3.54,11.22,-48.24,352.0533,-3.5379,-2.247,43.81616845,-111.7846068,0,1502.177
3.834212,-0.0533,0.0916,0.9672,-0.014,0.0531,-0.0257,3.54,11.22,-48.24,352.0533,-3.5379,-2.247,43.81616845,-111.7846068,0,1502.177
3.835844,-0.0533,0.0916,0.9672,-0.014,0.0531,-0.0257,3.54,11.22,-48.24,352.0851,-3.6128,-2.3568,43.81616845,-111.7846068,0,1502.177
3.837299,-0.0533,0.0916,0.9672,-0.014,0.0531,-0.0257,3.54,11.22,-48.24,352.0851,-3.6128,-2.3568,43.81616845,-111.7846068,0,1502.177
3.843466,-0.0533,0.0916,0.9672,-0.014,0.0531,-0.0257,3.84,11.1,-48.84,352.0851,-3.6128,-2.3568,43.81616845,-111.7846068,0,1502.177
3.850641,-0.0533,0.0916,0.9672,-0.0189,0.077,-0.0079,3.84,11.1,-48.84,352.0851,-3.6128,-2.3568,43.81616845,-111.7846068,0,1502.177
3.854773,-0.0657,0.0938,0.9694,-0.0189,0.077,-0.0079,3.84,11.1,-48.84,352.0851,-3.6128,-2.3568,43.81616845,-111.7846068,0,1502.177
3.856682,-0.0657,0.0938,0.9694,-0.0189,0.077,-0.0079,3.84,11.1,-48.84,352.1595,-3.6941,-2.5021,43.81616845,-111.7846068,0,1502.177
3.858552,-0.0657,0.0938,0.9694,-0.0189,0.077,-0.0079,3.84,11.1,-48.84,352.1595,-3.6941,-2.5021,43.81616845,-111.7846068,0,1502.177
3.86986,-0.0657,0.0938,0.9694,-0.0238,0.0996,0.0122,3.84,11.1,-48.84,352.1595,-3.6941,-2.5021,43.81616845,-111.7846068,0,1502.177
3.874472,-0.0713,0.097,0.9843,-0.0238,0.0996,0.0122,3.84,11.1,-48.84,352.1595,-3.6941,-2.5021,43.81616845,-111.7846068,0,1502.177
3.87673,-0.0713,0.097,0.9843,-0.0238,0.0996,0.0122,3.84,11.1,-48.84,352.1485,-3.7859,-2.6824,43.81616845,-111.7846068,0,1502.177
3.878531,-0.0713,0.097,0.9843,-0.0238,0.0996,0.0122,3.84,11.1,-48.84,352.1485,-3.7859,-2.6824,43.81616845,-111.7846068,0,1502.177
3.883133,-0.0713,0.097,0.9843,-0.0238,0.0996,0.0122,4.14,11.28,-48.72,352.1485,-3.7859,-2.6824,43.81616845,-111.7846068,0,1502.177
3.890642,-0.0713,0.097,0.9843,-0.0373,0.077,0.0495,4.14,11.28,-48.72,352.1485,-3.7859,-2.6824,43.81616845,-111.7846068,0,1502.177
3.894166,-0.0792,0.0948,0.996,-0.0373,0.077,0.0495,4.14,11.28,-48.72,352.1485,-3.7859,-2.6824,43.81616845,-111.7846068,0,1502.177
3.895625,-0.0792,0.0948,0.996,-0.0373,0.077,0.0495,4.14,11.28,-48.72,352.1559,-3.8735,-2.8518,43.81616845,-111.7846068,0,1502.177
3.896842,-0.0792,0.0948,0.996,-0.0373,0.077,0.0495,4.14,11.28,-48.72,352.1559,-3.8735,-2.8518,43.81616845,-111.7846068,0,1502.177
3.910087,-0.0792,0.0948,0.996,-0.0605,0.0073,0.0819,4.14,11.28,-48.72,352.1559,-3.8735,-2.8518,43.81616845,-111.7846068,0,1502.177
3.914559,-0.0755,0.0818,1.0046,-0.0605,0.0073,0.0819,4.14,11.28,-48.72,352.1559,-3.8735,-2.8518,43.81616845,-111.7846068,0,1502.177
3.916067,-0.0755,0.0818,1.0046,-0.0605,0.0073,0.0819,4.14,11.28,-48.72,352.0641,-3.914,-2.9408,43.81616845,-111.7846068,0,1502.177
3.917426,-0.0755,0.0818,1.0046,-0.0605,0.0073,0.0819,4.14,11.28,-48.72,352.0641,-3.914,-2.9408,43.81616845,-111.7846068,0,1502.177
3.923182,-0.0755,0.0818,1.0046,-0.0605,0.0073,0.0819,3.9,10.98,-48.42,352.0641,-3.914,-2.9408,43.81616845,-111.7846068,0,1502.177
3.930586,-0.0755,0.0818,1.0046,-0.0684,-0.0342,0.0794,3.9,10.98,-48.42,352.0641,-3.914,-2.9408,43.81616845,-111.7846068,0,1502.177
3.934566,-0.0638,0.0674,1.0058,-0.0684,-0.0342,0.0794,3.9,10.98,-48.42,352.0641,-3.914,-2.9408,43.81616845,-111.7846068,0,1502.177
3.936913,-0.0638,0.0674,1.0058,-0.0684,-0.0342,0.0794,3.9,10.98,-48.42,353.0218,-3.9003,-2.9576,43.81616845,-111.7846068,0,1502.177
3.938721,-0.0638,0.0674,1.0058,-0.0684,-0.0342,0.0794,3.9,10.98,-48.42,353.0218,-3.9003,-2.9576,43.81616845,-111.7846068,0,1502.177
3.950479,-0.0638,0.0674,1.0058,-0.0684,0.0037,0.0635,3.9,10.98,-48.42,353.0218,-3.9003,-2.9576,43.81616845,-111.7846068,0,1502.177
3.954784,-0.0645,0.0616,1.0158,-0.0684,0.0037,0.0635,3.9,10.98,-48.42,353.0218,-3.9003,-2.9576,43.81616845,-111.7846068,0,1502.177
3.956535,-0.0645,0.0616,1.0158,-0.0684,0.0037,0.0635,3.9,10.98,-48.42,352.9475,-3.8537,-2.9974,43.81616845,-111.7846068,0,1502.177
3.958156,-0.0645,0.0616,1.0158,-0.0684,0.0037,0.0635,3.9,10.98,-48.42,352.9475,-3.8537,-2.9974,43.81616845,-111.7846068,0,1502.177
3.963277,-0.0645,0.0616,1.0158,-0.0684,0.0037,0.0635,4.08,11.28,-48.6,352.9475,-3.8537,-2.9974,43.81616845,-111.7846068,0,1502.177
3.970533,-0.0645,0.0616,1.0158,-0.0263,0.0299,0.0397,4.08,11.28,-48.6,352.9475,-3.8537,-2.9974,43.81616845,-111.7846068,0,1502.177
3.9748,-0.0643,0.0584,1.0332,-0.0263,0.0299,0.0397,4.08,11.28,-48.6,352.9475,-3.8537,-2.9974,43.81616845,-111.7846068,0,1502.177
3.977208,-0.0643,0.0584,1.0332,-0.0263,0.0299,0.0397,4.08,11.28,-48.6,353.1139,-3.8338,-3.0511,43.81616845,-111.7846068,0,1502.177
3.97928,-0.0643,0.0584,1.0332,-0.0263,0.0299,0.0397,4.08,11.28,-48.6,353.1139,-3.8338,-3.0511,43.81616845,-111.7846068,0,1502.177
3.989717,-0.0643,0.0584,1.0332,0.0373,0.0385,0.0177,4.08,11.28,-48.6,353.1139,-3.8338,-3.0511,43.81616845,-111.7846068,0,1502.177
3.994187,-0.0672,0.064,1.0332,0.0373,0.0385,0.0177,4.08,11.28,-48.6,353.1139,-3.8338,-3.0511,43.81616845,-111.7846068,0,1502.177
3.995637,-0.0672,0.064,1.0332,0.0373,0.0385,0.0177,4.08,11.28,-48.6,353.0969,-3.8788,-3.1101,43.81616845,-111.7846068,0,1502.177
3.996847,-0.0672,0.064,1.0332,0.0373,0.0385,0.0177,4.08,11.28,-48.6,353.0969,-3.8788,-3.1101,43.81616845,-111.7846068,0,1502.177
4.002698,-0.0672,0.064,1.0332,0.0373,0.0385,0.0177,4.2,11.16,-47.94,353.0969,-3.8788,-3.1101,43.81616845,-111.7846068,0,1502.177
4.010481,-0.0672,0.064,1.0332,0.0806,0.0354,0.0067,4.2,11.16,-47.94,353.0969,-3.8788,-3.1101,43.81616845,-111.7846068,0,1502.177
4.014094,-0.0694,0.0733,1.017,0.0806,0.0354,0.0067,4.2,11.16,-47.94,353.0969,-3.8788,-3.1101,43.81616845,-111.7846068,0,1502.177
4.015632,-0.0694,0.0733,1.017,0.0806,0.0354,0.0067,4.2,11.16,-47.94,353.1639,-3.9721,-3.1663,43.81616845,-111.7846068,0,1502.177
4.017279,-0.0694,0.0733,1.017,0.0806,0.0354,0.0067,4.2,11.16,-47.94,353.1639,-3.9721,-3.1663,43.81616845,-111.7846068,0,1502.177
4.030235,-0.0694,0.0733,1.017,0.077,0.0336,0.0012,4.2,11.16,-47.94,353.1639,-3.9721,-3.1663,43.81616845,-111.7846068,0,1502.177
4.034154,-0.0735,0.0821,1.0014,0.077,0.0336,0.0012,4.2,11.16,-47.94,353.1639,-3.9721,-3.1663,43.81616845,-111.7846068,0,1502.177
4.036036,-0.0735,0.0821,1.0014,0.077,0.0336,0.0012,4.2,11.16,-47.94,353.1688,-4.0633,-3.2247,43.81616845,-111.7846068,0,1502.177
4.037545,-0.0735,0.0821,1.0014,0.077,0.0336,0.0012,4.2,11.16,-47.94,353.1688,-4.0633,-3.2247,43.81616845,-111.7846068,0,1502.177
4.042972,-0.0735,0.0821,1.0014,0.077,0.0336,0.0012,4.26,11.04,-47.7,353.1688,-4.0633,-3.2247,43.81616845,-111.7846068,0,1502.177
4.050187,-0.0735,0.0821,1.0014,0.0678,0.0171,-0.0037,4.26,11.04,-47.7,353.1688,-4.0633,-3.2247,43.81616845,-111.7846068,0,1502.177
4.054057,-0.0718,0.0906,0.9963,0.0678,0.0171,-0.0037,4.26,11.04,-47.7,353.1688,-4.0633,-3.2247,43.81616845,-111.7846068,0,1502.177
4.055604,-0.0718,0.0906,0.9963,0.0678,0.0171,-0.0037,4.26,11.04,-47.7,353.2536,-4.1509,-3.2687,43.81616845,-111.7846068,0,1502.177
4.056848,-0.0718,0.0906,0.9963,0.0678,0.0171,-0.0037,4.26,11.04,-47.7,353.2536,-4.1509,-3.2687,43.81616845,-111.7846068,0,1502.177
4.070005,-0.0718,0.0906,0.9963,0.0367,-0.0189,0.0024,4.26,11.04,-47.7,353.2536,-4.1509,-3.2687,43.81616845,-111.7846068,0,1502.177
4.074825,-0.0708,0.0897,0.9875,0.0367,-0.0189,0.0024,4.26,11.04,-47.7,353.2536,-4.1509,-3.2687,43.81616845,-111.7846068,0,1502.177
4.077072,-0.0708,0.0897,0.9875,0.0367,-0.0189,0.0024,4.26,11.04,-47.7,353.2554,-4.2111,-3.2769,43.81616845,-111.7846068,0,1502.177
4.078676,-0.0708,0.0897,0.9875,0.0367,-0.0189,0.0024,4.26,11.04,-47.7,353.2554,-4.2111,-3.2769,43.81616845,-111.7846068,0,1502.177
4.083019,-0.0708,0.0897,0.9875,0.0367,-0.0189,0.0024,4.38,11.04,-47.88,353.2554,-4.2111,-3.2769,43.81616845,-111.7846068,0,1502.177
4.090598,-0.0708,0.0897,0.9875,0.0061,-0.0495,0.0153,4.38,11.04,-47.88,353.2554,-4.2111,-3.2769,43.81616845,-111.7846068,0,1502.177
4.094181,-0.064,0.0865,0.9792,0.0061,-0.0495,0.0153,4.38,11.04,-47.88,353.2554,-4.2111,-3.2769,43.81616845,-111.7846068,0,1502.177
4.095605,-0.064,0.0865,0.9792,0.0061,-0.0495,0.0153,4.38,11.04,-47.88,353.2614,-4.242,-3.2492,43.81616845,-111.7846068,0,1502.177
4.096875,-0.064,0.0865,0.9792,0.0061,-0.0495,0.0153,4.38,11.04,-47.88,353.2614,-4.242,-3.2492,43.81616845,-111.7846068,0,1502.177
4.110154,-0.064,0.0865,0.9792,-0.011,-0.0648,0.0189,4.38,11.04,-47.88,353.2614,-4.242,-3.2492,43.81616845,-111.7846068,0,1502.177
4.114585,-0.0621,0.0831,0.9799,-0.011,-0.0648,0.0189,4.38,11.04,-47.88,353.2614,-4.242,-3.2492,43.81616845,-111.7846068,0,1502.177
4.115761,-0.0621,0.0831,0.9799,-0.011,-0.0648,0.0189,4.38,11.04,-47.88,353.241,-4.2533,-3.2013,43.81616845,-111.7846068,0,1502.177
4.116805,-0.0621,0.0831,0.9799,-0.011,-0.0648,0.0189,4.38,11.04,-47.88,353.241,-4.2533,-3.2013,43.81616845,-111.7846068,0,1502.177
4.123253,-0.0621,0.0831,0.9799,-0.011,-0.0648,0.0189,4.32,10.68,-47.58,353.241,-4.2533,-3.2013,43.81616845,-111.7846068,0,1502.177
4.130766,-0.0621,0.0831,0.9799,0.0098,-0.0397,0.0287,4.32,10.68,-47.58,353.241,-4.2533,-3.2013,43.81616845,-111.7846068,0,1502.177
4.134614,-0.055,0.0787,0.9841,0.0098,-0.0397,0.0287,4.32,10.68,-47.58,353.241,-4.2533,-3.2013,43.81616845,-111.7846068,0,1502.177
4.136455,-0.055,0.0787,0.9841,0.0098,-0.0397,0.0287,4.32,10.68,-47.58,353.212,-4.2809,-3.17,43.81616845,-111.7846068,0,1502.177
4.137927,-0.055,0.0787,0.9841,0.0098,-0.0397,0.0287,4.32,10.68,-47.58,353.212,-4.2809,-3.17,43.81616845,-111.7846068,0,1502.177
4.15033,-0.055,0.0787,0.9841,0.0379,-0.014,0.0293,4.32,10.68,-47.58,353.212,-4.2809,-3.17,43.81616845,-111.7846068,0,1502.177
4.154806,-0.0581,0.074,0.9777,0.0379,-0.014,0.0293,4.32,10.68,-47.58,353.212,-4.2809,-3.17,43.81616845,-111.7846068,0,1502.177
4.1563,-0.0581,0.074,0.9777,0.0379,-0.014,0.0293,4.32,10.68,-47.58,353.1814,-4.3331,-3.1621,43.81616845,-111.7846068,0,1502.177
4.157867,-0.0581,0.074,0.9777,0.0379,-0.014,0.0293,4.32,10.68,-47.58,353.1814,-4.3331,-3.1621,43.81616845,-111.7846068,0,1502.177
4.163576,-0.0581,0.074,0.9777,0.0379,-0.014,0.0293,3.84,10.68,-47.64,353.1814,-4.3331,-3.1621,43.81616845,-111.7846068,0,1502.177
4.170913,-0.0581,0.074,0.9777,0.0324,-0.0183,0.0086,3.84,10.68,-47.64,353.1814,-4.3331,-3.1621,43.81616845,-111.7846068,0,1502.177
4.174808,-0.0545,0.0833,0.9745,0.0324,-0.0183,0.0086,3.84,10.68,-47.64,353.1814,-4.3331,-3.1621,43.81616845,-111.7846068,0,1502.177
4.176716,-0.0545,0.0833,0.9745,0.0324,-0.0183,0.0086,3.84,10.68,-47.64,353.9612,-4.3772,-3.1475,43.81616845,-111.7846068,0,1502.177
4.178173,-0.0545,0.0833,0.9745,0.0324,-0.0183,0.0086,3.84,10.68,-47.64,353.9612,-4.3772,-3.1475,43.81616845,-111.7846068,0,1502.177
4.190738,-0.0545,0.0833,0.9745,0.0275,-0.0415,0.014,3.84,10.68,-47.64,353.9612,-4.3772,-3.1475,43.81616845,-111.7846068,0,1502.177
4.195272,-0.0579,0.0804,0.9704,0.0275,-0.0415,0.014,3.84,10.68,-47.64,353.9612,-4.3772,-3.1475,43.81616845,-111.7846068,0,1502.177
4.196932,-0.0579,0.0804,0.9704,0.0275,-0.0415,0.014,3.84,10.68,-47.64,353.9473,-4.4151,-3.1061,43.81616845,-111.7846068,0,1502.177
4.198594,-0.0579,0.0804,0.9704,0.0275,-0.0415,0.014,3.84,10.68,-47.64,353.9473,-4.4151,-3.1061,43.81616845,-111.7846068,0,1502.177
4.203872,-0.0579,0.0804,0.9704,0.0275,-0.0415,0.014,3.9,11.04,-48.12,353.9473,-4.4151,-3.1061,43.81616845,-111.7846068,0,1502.177
4.211742,-0.0579,0.0804,0.9704,0.0079,-0.0165,0.0153,3.9,11.04,-48.12,353.9473,-4.4151,-3.1061,43.81616845,-111.7846068,0,1502.177
4.216274,-0.0599,0.0752,0.9675,0.0079,-0.0165,0.0153,3.9,11.04,-48.12,353.9473,-4.4151,-3.1061,43.81616845,-111.7846068,0,1502.177
4.218497,-0.0599,0.0752,0.9675,0.0079,-0.0165,0.0153,3.9,11.04,-48.12,354.1543,-4.4288,-3.0931,43.81616845,-111.7846068,0,1502.177
4.220114,-0.0599,0.0752,0.9675,0.0079,-0.0165,0.0153,3.9,11.04,-48.12,354.1543,-4.4288,-3.0931,43.81616845,-111.7846068,0,1502.177
4.231122,-0.0599,0.0752,0.9675,0.0049,0.0055,-0.0006,3.9,11.04,-48.12,354.1543,-4.4288,-3.0931,43.81616845,-111.7846068,0,1502.177
4.235629,-0.0625,0.0745,0.9753,0.0049,0.0055,-0.0006,3.9,11.04,-48.12,354.1543,-4.4288,-3.0931,43.81616845,-111.7846068,0,1502.177
4.236938,-0.0625,0.0745,0.9753,0.0049,0.0055,-0.0006,3.9,11.04,-48.12,354.1559,-4.4366,-3.1076,43.81616845,-111.7846068,0,1502.177
4.238516,-0.0625,0.0745,0.9753,0.0049,0.0055,-0.0006,3.9,11.04,-48.12,354.1559,-4.4366,-3.1076,43.81616845,-111.7846068,0,1502.177
4.244137,-0.0625,0.0745,0.9753,0.0049,0.0055,-0.0006,3.6,10.98,-48.12,354.1559,-4.4366,-3.1076,43.81616845,-111.7846068,0,1502.177
4.25202,-0.0625,0.0745,0.9753,0.0147,-0.0018,0.0092,3.6,10.98,-48.12,354.1559,-4.4366,-3.1076,43.81616845,-111.7846068,0,1502.177
4.255234,-0.0618,0.0784,0.978,0.0147,-0.0018,0.0092,3.6,10.98,-48.12,354.1559,-4.4366,-3.1076,43.81616845,-111.7846068,0,1502.177
4.257042,-0.0618,0.0784,0.978,0.0147,-0.0018,0.0092,3.6,10.98,-48.12,354.9481,-4.456,-3.1134,43.81616845,-111.7846068,0,1502.177
4.258478,-0.0618,0.0784,0.978,0.0147,-0.0018,0.0092,3.6,10.98,-48.12,354.9481,-4.456,-3.1134,43.81616845,-111.7846068,0,1502.177
4.271259,-0.0618,0.0784,0.978,0.0177,-0.0122,0.0257,3.6,10.98,-48.12,354.9481,-4.456,-3.1134,43.81616845,-111.7846068,0,1502.177
4.275753,-0.0599,0.0777,0.9721,0.0177,-0.0122,0.0257,3.6,10.98,-48.12,354.9481,-4.456,-3.1134,43.81616845,-111.7846068,0,1502.177
4.278002,-0.0599,0.0777,0.9721,0.0177,-0.0122,0.0257,3.6,10.98,-48.12,354.9211,-4.4809,-3.1139,43.81616845,-111.7846068,0,1502.177
4.279991,-0.0599,0.0777,0.9721,0.0177,-0.0122,0.0257,3.6,10.98,-48.12,354.9211,-4.4809,-3.1139,43.81616845,-111.7846068,0,1502.177
4.284199,-0.0599,0.0777,0.9721,0.0177,-0.0122,0.0257,3.48,11.16,-48.06,354.9211,-4.4809,-3.1139,43.81616845,-111.7846068,0,1502.177
4.291483,-0.0599,0.0777,0.9721,0.0116,0.0195,0.0195,3.48,11.16,-48.06,354.9211,-4.4809,-3.1139,43.81616845,-111.7846068,0,1502.177
4.295678,-0.0557,0.0735,0.9748,0.0116,0.0195,0.0195,3.48,11.16,-48.06,354.9211,-4.4809,-3.1139,43.81616845,-111.7846068,0,1502.177
4.297075,-0.0557,0.0735,0.9748,0.0116,0.0195,0.0195,3.48,11.16,-48.06,355.5176,-4.4954,-3.1393,43.81616845,-111.7846068,0,1502.177
4.298535,-0.0557,0.0735,0.9748,0.0116,0.0195,0.0195,3.48,11.16,-48.06,355.5176,-4.4954,-3.1393,43.81616845,-111.7846068,0,1502.177
4.31143,-0.0557,0.0735,0.9748,0.0122,0.0464,0,3.48,11.16,-48.06,355.5176,-4.4954,-3.1393,43.81616845,-111.7846068,0,1502.177
4.316274,-0.0616,0.0704,0.9875,0.0122,0.0464,0,3.48,11.16,-48.06,355.5176,-4.4954,-3.1393,43.81616845,-111.7846068,0,1502.177
4.318558,-0.0616,0.0704,0.9875,0.0122,0.0464,0,3.48,11.16,-48.06,355.5187,-4.5075,-3.197,43.81616845,-111.7846068,0,1502.177
4.320395,-0.0616,0.0704,0.9875,0.0122,0.0464,0,3.48,11.16,-48.06,355.5187,-4.5075,-3.197,43.81616845,-111.7846068,0,1502.177
4.324674,-0.0616,0.0704,0.9875,0.0122,0.0464,0,4.02,10.74,-48.06,355.5187,-4.5075,-3.197,43.81616845,-111.7846068,0,1502.177
4.331487,-0.0616,0.0704,0.9875,0.0397,0.0544,-0.0067,4.02,10.74,-48.06,355.5187,-4.5075,-3.197,43.81616845,-111.7846068,0,1502.177
4.33596,-0.0647,0.076,0.9933,0.0397,0.0544,-0.0067,4.02,10.74,-48.06,355.5187,-4.5075,-3.197,43.81616845,-111.7846068,0,1502.177
4.337808,-0.0647,0.076,0.9933,0.0397,0.0544,-0.0067,4.02,10.74,-48.06,355.409,-4.5499,-3.2652,43.81616845,-111.7846068,0,1502.177
4.339221,-0.0647,0.076,0.9933,0.0397,0.0544,-0.0067,4.02,10.74,-48.06,355.409,-4.5499,-3.2652,43.81616845,-111.7846068,0,1502.177
4.351578,-0.0647,0.076,0.9933,0.0696,0.0403,0.0012,4.02,10.74,-48.06,355.409,-4.5499,-3.2652,43.81616845,-111.7846068,0,1502.177
4.356132,-0.065,0.077,0.9863,0.0696,0.0403,0.0012,4.02,10.74,-48.06,355.409,-4.5499,-3.2652,43.81616845,-111.7846068,0,1502.177
4.35772,-0.065,0.077,0.9863,0.0696,0.0403,0.0012,4.02,10.74,-48.06,355.4126,-4.6256,-3.317,43.81616845,-111.7846068,0,1502.177
4.359603,-0.065,0.077,0.9863,0.0696,0.0403,0.0012,4.02,10.74,-48.06,355.4126,-4.6256,-3.317,43.81616845,-111.7846068,0,1502.177
4.364189,-0.065,0.077,0.9863,0.0696,0.0403,0.0012,3.9,10.38,-47.88,355.4126,-4.6256,-3.317,43.81616845,-111.7846068,0,1502.177
4.37127,-0.065,0.077,0.9863,0.0629,0.0489,0.0067,3.9,10.38,-47.88,355.4126,-4.6256,-3.317,43.81616845,-111.7846068,0,1502.177
4.375761,-0.0667,0.0789,0.9826,0.0629,0.0489,0.0067,3.9,10.38,-47.88,355.4126,-4.6256,-3.317,43.81616845,-111.7846068,0,1502.177
4.377888,-0.0667,0.0789,0.9826,0.0629,0.0489,0.0067,3.9,10.38,-47.88,355.4105,-4.6937,-3.3786,43.81616845,-111.7846068,0,1502.177
4.379838,-0.0667,0.0789,0.9826,0.0629,0.0489,0.0067,3.9,10.38,-47.88,355.4105,-4.6937,-3.3786,43.81616845,-111.7846068,0,1502.177
4.391675,-0.0667,0.0789,0.9826,0.0458,0.0513,0.0189,3.9,10.38,-47.88,355.4105,-4.6937,-3.3786,43.81616845,-111.7846068,0,1502.177
4.3956,-0.0745,0.0843,0.9894,0.0458,0.0513,0.0189,3.9,10.38,-47.88,355.4105,-4.6937,-3.3786,43.81616845,-111.7846068,0,1502.177
4.396401,-0.0745,0.0843,0.9894,0.0458,0.0513,0.0189,3.9,10.38,-47.88,355.3925,-4.7435,-3.445,43.81616845,-111.7846068,0,1502.177
4.397176,-0.0745,0.0843,0.9894,0.0458,0.0513,0.0189,3.9,10.38,-47.88,355.3925,-4.7435,-3.445,43.81616845,-111.7846068,0,1502.177
4.404323,-0.0745,0.0843,0.9894,0.0458,0.0513,0.0189,4.08,10.38,-47.7,355.3925,-4.7435,-3.445,43.81616845,-111.7846068,0,1502.177
4.411637,-0.0745,0.0843,0.9894,0.0122,0.0122,0.0415,4.08,10.38,-47.7,355.3925,-4.7435,-3.445,43.81616845,-111.7846068,0,1502.177
4.416064,-0.0699,0.085,0.9907,0.0122,0.0122,0.0415,4.08,10.38,-47.7,355.3925,-4.7435,-3.445,43.81616845,-111.7846068,0,1502.177
4.417677,-0.0699,0.085,0.9907,0.0122,0.0122,0.0415,4.08,10.38,-47.7,355.337,-4.758,-3.465,43.81616845,-111.7846068,0,1502.177
4.419122,-0.0699,0.085,0.9907,0.0122,0.0122,0.0415,4.08,10.38,-47.7,355.337,-4.758,-3.465,43.81616845,-111.7846068,0,1502.177
4.432161,-0.0699,0.085,0.9907,-0.0513,-0.0776,0.0507,4.08,10.38,-47.7,355.337,-4.758,-3.465,43.81616845,-111.7846068,0,1502.177
4.436426,-0.0601,0.0767,0.9863,-0.0513,-0.0776,0.0507,4.08,10.38,-47.7,355.337,-4.758,-3.465,43.81616845,-111.7846068,0,1502.177
4.437584,-0.0601,0.0767,0.9863,-0.0513,-0.0776,0.0507,4.08,10.38,-47.7,355.2756,-4.7002,-3.3789,43.81616845,-111.7846068,0,1502.177
4.438795,-0.0601,0.0767,0.9863,-0.0513,-0.0776,0.0507,4.08,10.38,-47.7,355.2756,-4.7002,-3.3789,43.81616845,-111.7846068,0,1502.177
4.44423,-0.0601,0.0767,0.9863,-0.0513,-0.0776,0.0507,4.5,10.68,-47.58,355.2756,-4.7002,-3.3789,43.81616845,-111.7846068,0,1502.177
4.451743,-0.0601,0.0767,0.9863,-0.0855,-0.1136,0.0464,4.5,10.68,-47.58,355.2756,-4.7002,-3.3789,43.81616845,-111.7846068,0,1502.177
4.455608,-0.0472,0.0723,0.9902,-0.0855,-0.1136,0.0464,4.5,10.68,-47.58,355.2756,-4.7002,-3.3789,43.81616845,-111.7846068,0,1502.177
4.456722,-0.0472,0.0723,0.9902,-0.0855,-0.1136,0.0464,4.5,10.68,-47.58,354.5018,-4.6035,-3.2469,43.81616845,-111.7846068,0,1502.177
4.457762,-0.0472,0.0723,0.9902,-0.0855,-0.1136,0.0464,4.5,10.68,-47.58,354.5018,-4.6035,-3.2469,43.81616845,-111.7846068,0,1502.177
4.471911,-0.0472,0.0723,0.9902,-0.0421,-0.0837,0.0354,4.5,10.68,-47.58,354.5018,-4.6035,-3.2469,43.81616845,-111.7846068,0,1502.177
4.476393,-0.0457,0.0684,0.9875,-0.0421,-0.0837,0.0354,4.5,10.68,-47.58,354.5018,-4.6035,-3.2469,43.81616845,-111.7846068,0,1502.177
4.478706,-0.0457,0.0684,0.9875,-0.0421,-0.0837,0.0354,4.5,10.68,-47.58,354.4585,-4.5549,-3.1487,43.81616845,-111.7846068,0,1502.177
4.481288,-0.0457,0.0684,0.9875,-0.0421,-0.0837,0.0354,4.5,10.68,-47.58,354.4585,-4.5549,-3.1487,43.81616845,-111.7846068,0,1502.177
4.484601,-0.0457,0.0684,0.9875,-0.0421,-0.0837,0.0354,4.08,10.92,-48.18,354.4585,-4.5549,-3.1487,43.81616845,-111.7846068,0,1502.177
4.49201,-0.0457,0.0684,0.9875,0.0244,-0.0226,0.022,4.08,10.92,-48.18,354.4585,-4.5549,-3.1487,43.81616845,-111.7846068,0,1502.177
4.495913,-0.0408,0.0684,0.9799,0.0244,-0.0226,0.022,4.08,10.92,-48.18,354.4585,-4.5549,-3.1487,43.81616845,-111.7846068,0,1502.177
