Time_s,delta_e,yRate_rad_s
61.39191437,-1,3.769171476
61.3981247,-1,3.826485872
61.4016571,0,3.788762331
61.40515137,0,3.751677036
61.40907288,0,3.710339785
61.41452026,0,3.653391838
61.41796112,0,3.617863417
61.42137909,0,3.582868338
61.42519379,0,3.544149876
61.43058014,0,3.490025282
61.43401337,0,3.456027031
61.43753815,0,3.421456337
61.44110107,0,3.386860609
61.44667816,0,3.333262682
61.45011902,0,3.300731897
61.45359039,0,3.268247366
61.45687103,0,3.237866163
61.46282196,0,3.18329978
61.46625519,0,3.15238595
61.46970367,0,3.121660233
61.47314453,0,3.091326237
61.47927856,0,3.03782177
61.48272705,0,3.008310795
61.48618317,0,2.979050159
61.4903717,0,2.943968534
61.49328613,0,2.91987586
61.49872589,0,2.875314236
61.50217438,0,2.847542763
61.50562286,0,2.820069313
61.50931549,0,2.790966749
61.51481628,0,2.748112202
61.51824188,0,2.721881866
61.5216217,0,2.696278095
61.52529144,0,2.66877079
61.53082275,0,2.62778306
61.53420258,0,2.603169203
61.53780365,0,2.577219725
61.54170227,0,2.549440622
61.54702759,0,2.511955261
61.55046845,0,2.488135099
61.5550766,0,2.45657444
61.55857086,0,2.432984591
61.56484222,0,2.39110446
61.56845093,0,2.367473125
61.57187653,0,2.345291138
61.57811737,0,2.305306673
61.58158875,0,2.283493996
61.58512878,0,2.261487961
61.58860779,0,2.240096807
61.59230042,0,2.217635155
61.59788513,0,2.184049606
61.60136414,0,2.163486242
61.6048584,0,2.143052816
61.60826874,0,2.123323679
61.61373138,0,2.092051506
61.61717987,0,2.072639465
61.62067413,0,2.05317688
61.62425995,0,2.033417225
61.63002777,0,2.001980782
61.633461,0,1.983597159
61.63692474,0,1.965243578
61.64045715,0,1.946722984
61.64654541,0,1.915143967
61.64994812,0,1.897820115
61.65338898,0,1.880482316
61.65699005,0,1.86252594
61.6630249,0,1.83276093
61.66648865,0,1.815987945
61.66996765,0,1.799316645
61.67343903,0,1.782855988
61.67946625,0,1.754573941
61.68296051,0,1.738474011
61.68654633,0,1.722125173
61.68994141,0,1.706812024
61.69573212,0,1.680958509
61.69921112,0,1.665694475
61.7027359,0,1.65038991
61.70621491,0,1.635442615
61.71180725,0,1.611663938
61.71533966,0,1.596893549
61.71894074,0,1.581993699
61.72232056,0,1.568158388
61.72615814,0,1.552606225
61.73165131,0,1.530597091
61.73529053,0,1.516252279
61.73878479,0,1.502626538
61.74234009,0,1.488905191
61.74785614,0,1.467838883
61.75140381,0,1.454509258
61.75532532,0,1.439928055
61.75862885,0,1.427785635
61.7648468,0,1.405151486
61.76825714,0,1.392962575
61.77166748,0,1.380894661
61.7757721,0,1.366514087
61.78114319,0,1.347920656
61.78477478,0,1.335544825
61.78878021,0,1.322038412
61.79229736,0,1.310315847
61.79856873,0,1.289625764
61.80212402,0,1.278108358
61.80560303,0,1.266953349
61.80919647,0,1.25554657
61.81464386,0,1.238433003
61.81804657,0,1.227909923
61.82160187,0,1.217021823
61.82505035,0,1.206568122
61.83042908,0,1.190423489
61.83385468,0,1.180298805
61.83731079,0,1.17018342
61.84098816,0,1.15952599
61.8465271,0,1.143640995
61.84992218,0,1.134056926
61.85341644,0,1.124287605
61.85686493,0,1.114741325
61.8625946,0,1.09903419
61.86603546,0,1.089753628
61.86950684,0,1.080481172
61.87294006,0,1.071399927
61.87903595,0,1.05543077
61.88249207,0,1.0465312
61.88596344,0,1.037678599
61.88942719,0,1.028930902
61.8950119,0,1.014962673
61.89847565,0,1.006433725
61.90182495,0,0.998265803
61.90539551,0,0.989639103
61.90892792,0,0.981188893
61.91440582,0,0.968212485
61.91783142,0,0.960220337
61.92153168,0,0.951668799
61.92501068,0,0.943710327
61.93056488,0,0.931126058
61.93418121,0,0.923057199
61.93762207,0,0.915455818
61.94109345,0,0.907859087
61.94661713,0,0.895885527
61.95021057,0,0.888213336
61.95372772,1,0.83019197
61.95714569,1,0.774415493
61.96273804,1,0.684135258
61.96627045,1,0.628129423
61.97000885,1,0.569545388
61.9736023,1,0.513933957
61.97908783,1,0.430069566
61.98253632,1,0.378333569
61.98692322,1,0.31330359
61.99040985,1,0.262408525
61.99589539,1,0.183315843
61.9994812,1,0.132616103
62.00411224,1,0.067974746
62.00780487,1,0.017286811
62.01416016,1,-0.06879057
62.0174942,1,-0.112909921
62.02174377,1,-0.168461666
62.02526856,1,-0.213823482
62.03091431,1,-0.285541832
62.03445435,1,-0.329577625
62.03805542,1,-0.373786628
62.04161072,1,-0.416851163
62.04711914,1,-0.482691914
62.05085754,1,-0.526459098
62.05429077,1,-0.56609118
62.05778503,1,-0.605908155
62.06335449,1,-0.668537557
62.06690979,1,-0.707677782
62.07051849,1,-0.746870935
62.0738678,1,-0.782748282
62.08004761,1,-0.848101377
62.08353424,1,-0.884103835
62.08748627,1,-0.924366057
62.09095764,1,-0.959194005
62.09659576,1,-1.015003085
62.10007477,1,-1.048689246
62.1035614,1,-1.081992865
62.10713959,1,-1.115706682
62.11286926,1,-1.168937087
62.11630249,1,-1.200116873
62.11985016,1,-1.231900454
62.12330627,1,-1.262430072
62.12931824,1,-1.314809918
62.13283539,1,-1.344722033
62.13634491,1,-1.374150157
62.13981628,1,-1.402849436
62.14603424,1,-1.453539133
62.14945221,1,-1.48070538
62.15300751,1,-1.508571863
62.15654755,1,-1.535918117
62.16279602,1,-1.583490252
62.16627502,1,-1.60930109
62.1697464,1,-1.634687066
62.17327118,1,-1.660094619
62.17936707,1,-1.70339489
62.18312836,1,-1.729436636
62.18665314,1,-1.753458023
62.19006348,1,-1.776356578
62.19642639,1,-1.818468332
62.19979858,1,-1.840188622
62.20327759,1,-1.862276793
62.2073822,1,-1.887951732
62.21299744,1,-1.92246151
62.21643066,1,-1.943054557
62.22090149,1,-1.969475508
62.22441864,1,-1.989859819
62.23073578,1,-2.025914669
62.23416138,1,-2.044929981
62.23769379,1,-2.064244747
62.24227142,1,-2.088887453
62.24771118,1,-2.117582321
62.25118256,1,-2.135454655
62.25460815,1,-2.15282011
62.25816345,1,-2.170568466
62.26359558,1,-2.197256565
62.26711273,1,-2.214116812
62.27054596,1,-2.23031497
62.27401733,1,-2.246439934
62.27945709,1,-2.271311998
62.28289795,1,-2.286657095
62.28630829,1,-2.301628113
62.28975678,1,-2.316531181
62.2958374,1,-2.342395306
62.299263,1,-2.35656023
62.30271149,1,-2.370594978
62.30602264,1,-2.383856297
62.31217957,1,-2.408137321
62.31562042,1,-2.421319723
62.31906128,1,-2.434291124
62.32260132,1,-2.447422028
62.32800293,1,-2.467126369
62.33144379,1,-2.479360342
62.33498383,1,-2.491743326
62.33842468,1,-2.503578663
62.3418808,1,-2.515273333
62.3473053,1,-2.533328533
62.35087585,1,-2.54490757
62.35430908,1,-2.555852413
62.35768127,1,-2.566426992
62.36312103,1,-2.583210945
62.36644745,1,-2.593207836
62.36993408,1,-2.60351944
62.37329102,1,-2.613281727
62.37911224,1,-2.629937887
62.38250732,1,-2.639380693
62.38632965,1,-2.649838209
62.38995361,1,-2.659570694
62.39616394,1,-2.675957918
62.39962769,1,-2.684824228
62.40414429,1,-2.696192265
62.40783691,1,-2.70528388
62.41464233,1,-2.721740484
62.41809082,1,-2.72980547
62.42256928,1,-2.740104914
62.42621613,1,-2.748310328
62.43159485,1,-2.760199547
62.43510437,1,-2.767755985
62.43871307,1,-2.77539444
62.44226837,1,-2.78278923
62.44776154,1,-2.794019461
62.45126343,1,-2.800989866
62.45484161,1,-2.807992697
62.45835114,1,-2.814743519
62.46381378,0,-2.766950846
62.46720123,0,-2.73770237
62.47064209,0,-2.708244085
62.47411346,0,-2.678785801
62.47962952,0,-2.632399559
62.483078,0,-2.603824854
62.48653412,0,-2.575456381
62.48994446,0,-2.547731638
62.49583435,0,-2.50030756
62.49920654,0,-2.473610163
62.5026474,0,-2.446635723
62.50614929,0,-2.419459343
62.51210022,0,-2.373755217
62.51548767,0,-2.34820056
62.51890564,0,-2.32267952
62.52235413,0,-2.297198057
62.52777863,0,-2.25753808
62.53119659,0,-2.232964993
62.53462982,0,-2.208543539
62.53808594,0,-2.184221506
62.54157257,0,-2.159949303
62.54693604,0,-2.12301898
62.55036163,0,-2.09982872
62.55381775,0,-2.076684237
62.55731964,0,-2.053488731
62.56270599,0,-2.018205404
62.56615448,0,-1.996000528
62.5696106,0,-1.973989248
62.57302094,0,-1.9525069
62.57880402,0,-1.916471124
62.58216095,0,-1.895935655
62.58563232,0,-1.874925137
62.5891037,0,-1.854144573
62.59514618,0,-1.818368077
62.59854889,0,-1.798604012
62.6023407,0,-1.776814818
62.60601807,0,-1.755934
62.61238098,0,-1.720218658
62.61581421,0,-1.701329589
62.62023926,0,-1.677242517
62.62374115,0,-1.658441186
62.63010407,0,-1.624647498
62.63362122,0,-1.606332541
62.63710022,0,-1.588410616
62.64103699,0,-1.56834507
62.64746857,0,-1.535954595
62.6510849,0,-1.518095851
62.65548706,0,-1.496592045
62.65903473,0,-1.47949028
62.66486359,0,-1.45168817
62.66829681,0,-1.435595393
62.67176819,0,-1.419488192
62.67545319,0,-1.40256393
62.68087006,0,-1.37795341
62.68431854,0,-1.362532854
62.68782044,0,-1.347029686
62.69127655,0,-1.33188355
62.69670868,0,-1.308313847
62.70008087,0,-1.293909311
62.7035141,0,-1.279384613
62.70700073,0,-1.264777422
62.71257019,0,-1.241673708
62.71599579,0,-1.227685809
62.71942139,0,-1.213831663
62.72280121,0,-1.200292945
62.72898102,0,-1.175770164
62.73236847,0,-1.162557483
62.73580933,0,-1.149261236
62.73916626,0,-1.136411309
62.74530792,0,-1.113116741
62.74873352,0,-1.100340486
62.75217438,0,-1.087625861
62.75569153,0,-1.07474947
62.75915527,0,-1.062188029
62.7650528,0,-1.040997982
62.76848602,0,-1.028855681
62.77196503,0,-1.016663074
62.77549744,0,-1.004396796
62.7809906,0,-0.985498548
62.78436279,0,-0.974063814
62.78781891,0,-0.962447286
62.79138184,0,-0.950579047
62.79682922,0,-0.932600677
62.80026245,0,-0.92142874
62.80368805,0,-0.910379648
62.80744934,0,-0.898353934
62.81311035,0,-0.880427659
62.81686401,0,-0.868711889
62.82128906,0,-0.855031431
62.82472992,0,-0.844512045
62.8311615,0,-0.825018883
62.83455658,0,-0.81489414
62.8393631,0,-0.800681055
62.84253693,0,-0.791407526
62.84794617,0,-0.77572602
62.85147095,0,-0.765643418
62.85499573,0,-0.755647779
62.85851288,0,-0.745759487
62.86400604,0,-0.730447769
62.86739349,0,-0.721131265
62.87098694,0,-0.711328983
62.87438965,0,-0.702127218
62.87984467,0,-0.687495947
62.88327026,0,-0.678427815
62.88672638,0,-0.669353485
62.89016724,0,-0.660393357
62.89600372,0,-0.645318806
62.89944458,0,-0.636554182
62.90287781,0,-0.627879739
62.90617371,0,-0.61961925
62.91223145,0,-0.604553759
62.91561127,0,-0.596266925
62.91905975,0,-0.587878048
62.92243195,0,-0.579740226
62.92843628,0,-0.565363288
62.9318924,0,-0.55720228
62.93530273,0,-0.549213111
62.93875885,0,-0.541179836
62.94418335,0,-0.528670669
62.94760132,0,-0.520885885
62.95104218,0,-0.513109684
62.95446014,0,-0.505445242
62.95792389,0,-0.497737974
62.96337128,0,-0.485711247
62.96681213,0,-0.47820732
62.97028351,0,-0.470695049
62.97370148,0,-0.463355541
62.97910309,0,-0.451844633
62.98256683,0,-0.444551766
62.98609924,0,-0.437171251
62.98947907,0,-0.430164516
62.99544525,0,-0.417887866
62.99888611,0,-0.410900265
63.00237274,0,-0.403872937
63.00570679,0,-0.39720422
63.01186371,0,-0.384978503
63.01532745,0,-0.378192484
63.01911163,0,-0.370834172
63.02272034,0,-0.363874316
63.02619934,0,-0.357216686
63.03251648,0,-0.345218092
63.0359726,0,-0.338742435
63.03964233,0,-0.331917197
63.04308319,0,-0.325567633
63.04938507,0,-0.314023465
63.052948,0,-0.307583839
63.0565033,0,-0.301206321
63.06254578,0,-0.290448457
63.06600952,0,-0.284360021
63.06947327,0,-0.278315753
63.07322693,0,-0.271813005
63.08004761,0,-0.260089546
63.08341217,0,-0.254388601
63.08692169,0,-0.248483524
63.09039307,0,-0.242685065
63.09587097,0,-0.233600572
63.09931183,0,-0.227958739
63.10281372,0,-0.22225745
63.10644531,0,-0.21638748
63.11254883,0,-0.206595361
63.11599731,0,-0.20113185
63.11946869,0,-0.195670724
63.12295532,0,-0.19022432
63.12914276,0,-0.180627465
63.13260651,0,-0.175322503
63.13612366,0,-0.169973448
63.13964844,0,-0.164650828
63.14557648,0,-0.155762702
63.14919281,0,-0.150405243
63.15252686,0,-0.145501792
63.15596771,0,-0.140475035
63.16147614,0,-0.132483095
63.16491699,-1,-0.072647594
63.16835785,-1,-0.01320206
63.17183685,-1,0.046495754
63.17532349,-1,0.105901845
63.18069458,-1,0.196750015
63.18418884,-1,0.255174875
63.18769836,-1,0.313403308
63.191185,-1,0.370797873
63.19670868,-1,0.461006403
63.20013428,-1,0.516242385
63.20368958,-1,0.573112607
63.20723724,-1,0.629387856
63.21269989,-1,0.71531415
63.21620178,-1,0.769684255
63.2196579,-1,0.822894394
63.22315216,-1,0.876245737
63.22919464,-1,0.967727959
63.23265076,-1,1.019289732
63.23674011,-1,1.079787493
63.24013519,-1,1.129514933
63.24559021,-1,1.208753109
63.2490387,-1,1.258177876
63.25339508,-1,1.320087552
63.25682831,-1,1.368356466
63.26290894,-1,1.453123808
63.26651001,-1,1.50257206
63.27114105,-1,1.565596342
63.27469635,-1,1.61342442
63.28020477,-1,1.686870575
63.28369904,-1,1.732819676
63.28726196,-1,1.779260278
63.2909317,-1,1.826663494
63.29701233,-1,1.904479384
63.30045319,-1,1.947832823
63.30384827,-1,1.990232587
63.30751801,-1,2.035662174
63.3130188,-1,2.103113651
63.31649017,-1,2.145071983
63.31995392,-1,2.186557293
63.32339478,-1,2.227392435
63.32907867,-1,2.29423213
63.33256531,-1,2.334611893
63.33602905,-1,2.374349833
63.33958435,-1,2.414754868
63.34554291,-1,2.4818151
63.34899902,-1,2.520074368
63.35243988,-1,2.557797909
63.35585785,-1,2.594908476
63.36196899,-1,2.660618544
63.3653717,-1,2.696568489
63.36889648,-1,2.733441353
63.37223816,-1,2.768038988
63.37836456,-1,2.830843449
63.38176727,-1,2.865091085
63.38525391,-1,2.899822712
63.38870239,-1,2.933809042
63.39414215,0,2.890732527
63.39755249,0,2.863961458
63.40106201,0,2.836591721
63.40445709,0,2.810307264
63.40792847,0,2.783634424
63.41338348,0,2.742059946
63.41682434,0,2.71618557
63.42025757,0,2.690598488
63.42370606,0,2.665132761
63.42915344,0,2.625284433
63.43264008,0,2.600166082
63.43610382,0,2.575461626
63.43946838,0,2.551706076
63.44532776,0,2.510744572
63.44883728,0,2.486637115
63.45272827,0,2.460191965
63.45638275,0,2.435647488
63.462883,0,2.392477512
63.46630096,0,2.370231152
63.46984863,0,2.347385168
63.47438812,0,2.318474293
63.48067474,0,2.279003143
63.48415375,0,2.25758934
63.48761749,0,2.236502171
63.49169159,0,2.211969376
63.49765778,0,2.176503658
63.50117493,0,2.15598917
63.50473785,0,2.135438442
63.50817108,0,2.115858793
63.5136795,0,2.084784985
63.51716614,0,2.065459013
63.52067566,0,2.046220541
63.52428436,0,2.026658058
63.52972412,0,1.997506261
63.53318787,0,1.979263425
63.53662872,0,1.961339712
63.54000092,0,1.943964958
63.54567719,0,1.915030718
63.54907227,0,1.898035407
63.55248261,0,1.881146908
63.55581665,0,1.864814281
63.56209564,0,1.834379196
63.56550598,0,1.818176746
63.56893158,0,1.802077174
63.57228851,0,1.78647089
63.57849884,0,1.757905126
63.58193207,0,1.742422581
63.58541107,0,1.726903439
63.58882904,0,1.711823702
63.59494019,0,1.685152292
63.59836578,0,1.670489311
63.60177612,0,1.656048894
63.60527039,0,1.641411901
63.6113739,0,1.616125822
63.61480713,0,1.602175117
63.61837006,0,1.587853312
63.62176514,0,1.574358821
63.62808991,0,1.549487114
63.63154602,0,1.536165595
63.63507843,0,1.52269733
63.63846588,0,1.509924412
63.64461517,0,1.48698318
63.64809418,0,1.474253416
63.65157318,0,1.461661935
63.65505981,0,1.449179769
63.65861511,0,1.436590195
63.66400909,0,1.417701244
63.66783142,0,1.404540896
63.67163849,0,1.391588926
63.67504883,0,1.380123973
63.68118286,0,1.359720826
63.68473053,0,1.348145127
63.68830872,0,1.336598277
63.69467926,0,1.316268444
63.69808197,0,1.30562377
63.70156097,0,1.294854879
63.70555878,0,1.282613158
63.71173096,0,1.263946533
63.71524048,0,1.253534675
63.71952057,0,1.240974069
63.72291565,0,1.231141925
63.72895813,0,1.213825583
63.73233032,0,1.204341054
63.73595429,0,1.194253922
63.73930359,0,1.185034871
63.74555206,0,1.168012261
63.74886322,0,1.15916431
63.75231171,0,1.150042653
63.75571442,0,1.141136885
63.76193237,0,1.125031948
63.76535034,0,1.116347075
63.7687912,0,1.107694983
63.7723999,0,1.098715782
63.77791596,0,1.085141301
63.78134918,0,1.076833963
63.78479004,0,1.068594933
63.78843689,0,1.05995369
63.79194641,0,1.051729679
63.79744721,0,1.038976312
63.80090332,0,1.031096578
63.80438995,0,1.023230195
63.80792236,0,1.015344381
63.81347656,0,1.00307703
63.81687164,0,0.995703757
63.82038879,0,0.988143325
63.82389069,0,0.980695188
63.82969666,0,0.968476295
63.83312988,0,0.961376667
63.83666229,0,0.954146981
63.84004974,0,0.947287202
63.84564972,0,0.93606168
63.84913635,0,0.929189324
63.85253143,0,0.92256695
63.85610199,0,0.915672719
63.86228943,0,0.903852522
63.86573792,0,0.897385836
63.8693161,0,0.890744567
63.8727417,0,0.884453952
63.87886047,0,0.873331666
63.88230896,0,0.867176712
63.88589478,0,0.860841811
63.88970184,0,0.85418725
63.89527893,0,0.844548166
63.89868927,0,0.83875078
63.90312958,0,0.831278145
63.90658569,0,0.825537682
63.91287231,0,0.815201819
63.91629028,0,0.809685886
63.91971588,0,0.804212928
63.92422485,0,0.797081292
63.92976379,0,0.788435996
63.9332428,0,0.783093631
63.93794251,0,0.775949895
63.94142914,0,0.770722628
63.9478302,0,0.761223197
63.95121002,0,0.756300688
63.95558929,0,0.749985039
63.96182251,0,0.741109729
63.96535492,0,0.736170769
63.96972656,0,0.730120778
63.97298431,0,0.725669205
63.97960663,0,0.716705143
63.98298645,0,0.71221751
63.9872818,0,0.706569672
63.99088287,0,0.70189321
63.99638367,0,0.694823563
63.99984741,0,0.690442204
64.00331116,0,0.686104298
64.00675201,0,0.681837797
64.01245117,0,0.674840629
64.01582336,0,0.670767844
64.01921845,0,0.66670692
64.02258301,0,0.662721455
64.02848053,0,0.655802608
64.03186035,0,0.651904106
64.03534699,0,0.647921026
64.03868866,0,0.644141376
64.04431152,0,0.63784194
64.04774475,1,0.582421541
64.05113983,1,0.528158069
64.05458832,1,0.473593026
64.05805969,1,0.419236839
64.06352997,1,0.334494799
64.06697083,1,0.282102376
64.07041168,1,0.230286568
64.07391357,1,0.178138867
64.07942963,1,0.096938387
64.08280945,1,0.048090704
64.08625031,1,-0.00107684
64.0896759,1,-0.0494591
64.09516907,1,-0.126142472
64.09863281,1,-0.173590586
64.1023941,1,-0.224501371
64.10587311,1,-0.270979911
64.11174011,1,-0.348415971
64.11514282,1,-0.392409861
64.11875916,1,-0.438608438
64.12230682,1,-0.483353913
64.12849426,1,-0.560417831
64.13192749,1,-0.602242947
64.13638306,1,-0.655860126
64.13980103,1,-0.696337938
64.14603424,1,-0.769253194
64.14967346,1,-0.810872853
64.15312958,1,-0.849880099
64.1576767,1,-0.900560021
64.16332245,1,-0.962448478
64.16670227,1,-0.998737872
64.1713028,1,-1.047524691
64.17482758,1,-1.08427465
64.18113709,1,-1.149207354
64.18457031,1,-1.183719277
64.18894959,1,-1.22718215
64.19514465,1,-1.287668109
64.19859314,1,-1.320561886
64.20204163,1,-1.353031635
64.20542908,1,-1.38451457
64.21166229,1,-1.441708565
64.21507263,1,-1.472266078
64.21868897,1,-1.504250884
64.22207642,1,-1.533800006
64.22827911,1,-1.587209105
64.23168182,1,-1.615814924
64.23513031,1,-1.644427061
64.23859406,1,-1.672784448
64.24476624,1,-1.722640157
64.24820709,1,-1.749770045
64.25164032,1,-1.776477456
64.25508118,1,-1.802885652
64.26134491,1,-1.850311995
64.2647934,1,-1.87578094
64.26824188,1,-1.900903463
64.27174377,1,-1.926066995
64.27519989,1,-1.950556517
64.28061676,1,-1.988411546
64.28407288,1,-2.012042046
64.28754425,1,-2.035447836
64.29103088,1,-2.058628321
64.29652405,1,-2.094635248
64.29997253,1,-2.116737127
64.30355835,1,-2.139396906
64.3073349,1,-2.162912846
64.31369782,1,-2.201921701
64.31711578,1,-2.222328901
64.32154083,1,-2.248376131
64.32497406,1,-2.268214941
64.3310318,1,-2.302719831
64.33457947,1,-2.322417021
64.33913422,1,-2.347329617
64.3451004,1,-2.379337072
64.34854126,1,-2.397331715
64.3519516,1,-2.414906263
64.35538483,1,-2.432341814
64.35897064,1,-2.450285196
64.36487579,1,-2.479380846
64.36827087,1,-2.495684624
64.37184143,1,-2.512579441
64.37550354,1,-2.529639482
64.38092041,0,-2.483533621
64.38438416,0,-2.454395533
64.38790131,0,-2.425045252
64.39134216,0,-2.396574259
64.39687347,0,-2.351197243
64.40021515,0,-2.324171066
64.40374756,0,-2.295856953
64.40716553,0,-2.268723965
64.4125824,0,-2.226131916
64.41602325,0,-2.199491739
64.41950989,0,-2.172766685
64.42279816,0,-2.147820711
64.42837524,0,-2.105925322
64.43180084,0,-2.080624104
64.43533325,0,-2.054807425
64.43865967,0,-2.030761003
64.44404602,0,-1.992226124
64.44747925,0,-1.968078017
64.45087433,0,-1.944457054
64.4543457,0,-1.920565367
64.45779419,0,-1.897093534
64.46321106,0,-1.860630512
64.46662903,0,-1.83802247
64.47007752,0,-1.815463543
64.47351074,0,-1.793254256
64.47893524,0,-1.75855267
64.48235321,0,-1.73707068
64.48581696,0,-1.71554184
64.48918915,0,-1.694817185
64.49499512,0,-1.65952456
64.49845886,0,-1.638865113
64.50179291,0,-1.619202018
64.50521088,0,-1.599260926
64.5112381,0,-1.564484715
64.51467896,0,-1.545016885
64.51843262,0,-1.524013877
64.52202606,0,-1.504149318
64.52574158,0,-1.483846068
64.53216553,0,-1.449159026
64.53556061,0,-1.431201696
64.53896332,0,-1.41339767
64.54542542,0,-1.379949689
64.5488739,0,-1.362463951
64.55235291,0,-1.345014334
64.55680084,0,-1.322947502
64.56222534,0,-1.29640913
64.56575012,0,-1.279455423
64.5692215,0,-1.262940526
64.5725708,0,-1.247176886
64.57850647,0,-1.21952796
64.58195496,0,-1.20375669
64.5853653,0,-1.188323736
64.58876038,0,-1.173118949
64.59487152,0,-1.146031737
64.59828186,0,-1.131194472
64.60178375,0,-1.116114855
64.60511017,0,-1.101940989
64.61116028,0,-1.076417208
64.61462402,0,-1.062067509
64.61807251,0,-1.04792738
64.62171173,0,-1.033156872
64.62506867,0,-1.019677877
64.63045502,0,-0.998262823
64.63391876,0,-0.984708309
64.63739014,0,-0.971260667
64.64086914,0,-0.957919061
64.64632416,0,-0.937209904
64.64979553,0,-0.924238443
64.6533432,0,-0.911113799
64.6567688,0,-0.898569226
64.66221619,0,-0.878815532
64.66567993,0,-0.866449475
64.66925812,0,-0.853799999
64.67258453,0,-0.842159212
64.67816925,0,-0.822798312
64.68159485,0,-0.81110853
64.68499756,0,-0.799607873
64.68837738,0,-0.788292766
64.69451141,0,-0.767949641
64.69800568,0,-0.756557941
64.70161438,0,-0.744906425
64.7050705,0,-0.733858228
64.71120453,0,-0.71443516
64.71459961,0,-0.703900456
64.71813202,0,-0.693062305
64.72161102,0,-0.68251276
64.72518921,0,-0.671787798
64.73058319,0,-0.65581286
64.73467255,0,-0.643919826
64.73852539,0,-0.632868111
64.74239349,0,-0.621916115
64.74847412,0,-0.604923666
64.75188446,0,-0.595588565
64.75537872,0,-0.586133838
64.76203156,0,-0.568345129
64.76548004,-1,-0.512887239
64.76898956,-1,-0.457008362
64.77335358,-1,-0.388240367
64.77899933,-1,-0.300434768
64.78240204,-1,-0.248423517
64.78594208,-1,-0.19488509
64.78938294,-1,-0.143424422
64.79534149,-1,-0.055279687
64.79880524,-1,-0.005013537
64.80226898,-1,0.044691533
64.80577087,-1,0.094380304
64.81196594,-1,0.181281716
64.81543732,-1,0.228991851
64.81890106,-1,0.276054561
64.82241821,-1,0.323298126
64.82846069,-1,0.403521359
64.83193207,-1,0.448689282
64.83542633,-1,0.493632168
64.83892822,-1,0.538151145
64.8451767,-1,0.616663277
64.84861755,-1,0.65899986
64.85207367,-1,0.70103699
64.85559082,-1,0.743323743
64.86178589,-1,0.816933215
64.86523438,-1,0.857060552
64.86863709,-1,0.896198511
64.8722229,-1,0.936972618
64.87849426,-1,1.007426739
64.88193512,-1,1.045268774
64.88545227,-1,1.083501935
64.88892365,-1,1.120790243
64.89520264,-1,1.187446594
64.89862824,-1,1.223039865
64.90222168,-1,1.259943008
64.90562439,-1,1.294460297
64.91147614,-1,1.35313201
64.91493988,-1,1.387166142
64.91834259,-1,1.420202971
64.92190552,-1,1.45438993
64.92814636,-1,1.513534904
64.93162537,-1,1.545792699
64.93520355,-1,1.578567505
64.93891907,-1,1.612173915
64.9447403,-1,1.664138556
64.94822693,-1,1.694623351
64.95162964,-1,1.72400558
64.95503235,-1,1.753030658
64.96068573,-1,1.800665021
64.96418762,-1,1.829569936
64.96868134,-1,1.866189122
64.97210693,-1,1.893645763
64.9777832,-1,1.938567996
64.98125458,-1,1.965463281
64.9857254,-1,1.999652505
64.98918915,-1,2.025694847
64.99622345,-1,2.077887774
64.99964905,-1,2.102622509
65.00317383,-1,2.127735615
65.00701904,-1,2.154755354
65.01247406,-1,2.192507744
65.01598358,-1,2.216271162
65.0196228,-1,2.240566015
65.02297974,-1,2.262646675
65.02866364,-1,2.299521446
65.03212738,-1,2.321467876
65.03557587,-1,2.343002081
65.03898621,-1,2.363989115
65.04518127,-1,2.40156126
65.04862213,-1,2.421875954
65.05208588,-1,2.442019224
65.05545044,-1,2.461287737
65.06154633,-1,2.495676041
65.06494904,-1,2.5143466
65.06840515,-1,2.533015251
65.07183838,-1,2.551264286
65.07795715,-1,2.583266735
65.08135986,-1,2.600549698
65.08482361,-1,2.617854118
65.0883255,-1,2.635053635
65.09447479,-1,2.664734364
65.09788513,-1,2.680689573
65.10129547,-1,2.696367025
65.10482025,-1,2.712284803
65.11024475,-1,2.736329317
65.11367798,-1,2.751109123
65.11709595,-1,2.765549183
65.12059021,0,2.737864971
65.12408447,0,2.710377216
65.12952423,0,2.6679039
65.13301849,0,2.640949965
65.13648224,0,2.614449978
65.13994598,0,2.588170528
65.14536285,0,2.547423363
65.14881134,0,2.521836042
65.15271759,0,2.493110657
65.15648651,0,2.465679169
65.16214752,0,2.424889803
65.16559601,0,2.400421381
65.17009735,0,2.368784428
65.17362976,0,2.344265938
65.17995453,0,2.300797939
65.18338013,0,2.277672529
65.18799591,0,2.246814489
65.19145966,0,2.223962069
65.19684601,0,2.188776731
65.20044708,0,2.165616512
65.2039032,0,2.143619061
65.20748138,0,2.121071577
65.21294403,0,2.087005377
65.21650696,0,2.065137625
65.220047,0,2.043634653
65.22362518,0,2.022123575
65.22911835,0,1.989443302
65.23254395,0,1.969389081
65.23597717,0,1.949490428
65.23941803,0,1.929746866
65.24499512,0,1.898066163
65.24845886,0,1.878709793
65.25192261,0,1.859548569
65.25534058,0,1.840831161
65.26134491,0,1.808277369
65.26485443,0,1.789582014
65.2682724,0,1.771560073
65.27168274,0,1.753757
65.27783966,0,1.72193408
65.28128815,0,1.704428554
65.28473663,0,1.687098026
65.28833008,0,1.669219375
65.29438019,0,1.639431119
65.29785156,0,1.622638583
65.30135346,0,1.60586834
65.30490112,0,1.589050651
65.3110199,0,1.560341358
65.31448364,0,1.544376016
